season,player_name,team,player_rating,position,nation,league,skill_moves,weak_foot_quality,work_rate_a,work_rate_d,player_height,player_weight,age
2022/2023,Saša Lukic,Fulham,77,CM,Serbia,EPL,3,3,M,M,183cm,77kg,26
2022/2023,Jonjo Shelvey,Nott'm Forest,77,CM,England,EPL,3,3,M,M,184cm,80kg,31
2022/2023,Rayan Aït Nouri,Wolves,76,LWB,France,EPL,3,3,H,M,180cm,70kg,21
2022/2023,Fraser Forster,Spurs,76,GK,England,EPL,1,5,M,M,201cm,93kg,35
2022/2023,Séamus Coleman,Everton,76,RB,Republic of Ireland,EPL,3,3,H,H,177cm,77kg,34
2022/2023,Liam Cooper,Leeds United,76,CB,Scotland,EPL,2,2,L,H,187cm,73kg,31
2022/2023,Chris Wood,Newcastle Utd,76,ST,New Zealand,EPL,2,3,H,M,191cm,92kg,31
2022/2023,Andros Townsend,Everton,76,RM,England,EPL,4,4,H,H,175cm,73kg,31
2022/2023,Jeffrey Schlupp,Crystal Palace,76,LM,Ghana,EPL,3,2,M,M,178cm,72kg,30
2022/2023,Stuart Armstrong,Southampton,76,RM,Scotland,EPL,3,4,H,H,183cm,75kg,31
2022/2023,Mohamed Elyounoussi,Southampton,76,LM,Norway,EPL,4,4,M,M,178cm,70kg,28
2022/2023,Adam Webster,Brighton,76,CB,England,EPL,2,4,M,M,191cm,75kg,28
2022/2023,Ryan Fraser,Newcastle Utd,76,RM,Scotland,EPL,3,4,M,M,163cm,70kg,29
2022/2023,Christian Nørgaard,Brentford,76,CDM,Denmark,EPL,3,3,M,H,187cm,77kg,29
2022/2023,Morgan Sanson,Aston Villa,76,CM,France,EPL,4,4,M,M,180cm,73kg,28
2022/2023,Diego Llorente,Leeds United,76,CB,Spain,EPL,2,3,M,H,186cm,76kg,29
2022/2023,Daniel Amartey,Leicester City,76,CB,Ghana,EPL,3,3,M,H,186cm,79kg,28
2022/2023,Mohamed Elneny,Arsenal,76,CDM,Egypt,EPL,3,3,M,H,179cm,72kg,30
2022/2023,Ruben Loftus-Cheek,Chelsea,76,CM,England,EPL,4,3,M,M,191cm,88kg,27
2022/2023,Ayoze Pérez Gutiérrez,Leicester City,76,RW,Spain,EPL,4,4,H,H,178cm,72kg,29
2022/2023,David Brooks,AFC Bournemouth,76,RW,Wales,EPL,4,3,H,M,180cm,62kg,25
2022/2023,Harry Wilson,Fulham,76,RM,Wales,EPL,3,2,H,L,173cm,70kg,26
2022/2023,David Raya Martin,Brentford,76,GK,Spain,EPL,1,3,M,M,183cm,75kg,27
2022/2023,Ché Adams,Southampton,76,ST,Scotland,EPL,3,3,H,M,178cm,70kg,26
2022/2023,Thilo Kehrer,West Ham,76,CB,Germany,EPL,2,5,M,M,186cm,76kg,26
2022/2023,Chalobah,Chelsea,76,CB,England,EPL,3,3,M,H,191cm,84kg,23
2022/2023,Romain Perraud,Southampton,76,LB,France,EPL,3,2,H,M,173cm,68kg,25
2022/2023,James Justin,Leicester City,76,LB,England,EPL,3,4,H,H,183cm,80kg,25
2022/2023,Tyler Adams,Leeds United,76,CDM,United States,EPL,3,3,H,H,175cm,72kg,24
2022/2023,Odsonne Edouard,Crystal Palace,76,ST,France,EPL,4,4,H,M,187cm,83kg,25
2022/2023,Eberechi Eze,Crystal Palace,76,CAM,England,EPL,4,3,M,M,178cm,67kg,24
2022/2023,Marc Roca Junqué,Leeds United,76,CDM,Spain,EPL,3,3,M,M,184cm,77kg,26
2022/2023,Jean-Philippe Mateta,Crystal Palace,76,ST,France,EPL,3,4,M,M,192cm,88kg,25
2022/2023,Robin Koch,Leeds United,76,CB,Germany,EPL,2,4,M,H,191cm,83kg,26
2022/2023,Emmanuel Dennis,Nott'm Forest,76,ST,Nigeria,EPL,4,3,M,L,175cm,66kg,25
2022/2023,Pascal Struijk,Leeds United,76,CB,Netherlands,EPL,2,4,M,H,190cm,79kg,23
2022/2023,Boubakary Soumaré,Leicester City,76,CDM,France,EPL,3,3,M,M,188cm,82kg,24
2022/2023,Alexis Mac Allister,Brighton,76,CAM,Argentina,EPL,3,3,M,M,176cm,72kg,24
2022/2023,Tyrick Mitchell,Crystal Palace,76,LB,England,EPL,2,3,H,H,180cm,70kg,23
2022/2023,Mikkel Damsgaard,Brentford,76,LM,Denmark,EPL,4,3,H,L,180cm,71kg,22
2022/2023,Curtis Jones,Liverpool,76,CM,England,EPL,4,4,H,M,185cm,75kg,22
2022/2023,Cheick Doucouré,Crystal Palace,76,CM,Mali,EPL,3,3,M,H,180cm,73kg,23
2022/2023,Enock Mwepu,Brighton,76,CM,Zambia,EPL,3,3,H,H,184cm,76kg,25
2022/2023,Dwight McNeil,Everton,76,LM,England,EPL,3,2,M,H,183cm,70kg,23
2022/2023,Vitaliy Mykolenko,Everton,76,LB,Ukraine,EPL,2,2,H,M,180cm,71kg,23
2022/2023,Manor Solomon,Fulham,76,LM,Israel,EPL,4,4,H,H,170cm,67kg,23
2022/2023,Michael Olise,Crystal Palace,76,RW,France,EPL,4,2,M,M,178cm,68kg,21
2022/2023,Neal Maupay,Everton,76,ST,France,EPL,3,4,M,M,173cm,69kg,26
2022/2023,Leander Dendoncker,Aston Villa,76,CM,Belgium,EPL,2,4,H,H,189cm,88kg,28
2022/2023,Jan Bednarek,Aston Villa,76,CB,Poland,EPL,2,2,M,H,189cm,77kg,27
2022/2023,Carlos Vinícius Alves Morais,Fulham,76,ST,Brazil,EPL,3,3,H,M,190cm,83kg,28
2022/2023,Andreas Hugo Hoelgebaum Pereira,Fulham,76,CAM,Brazil,EPL,4,4,M,M,177cm,70kg,27
2022/2023,Chris Wood,Nott'm Forest,76,ST,New Zealand,EPL,2,3,H,M,191cm,92kg,31
2022/2023,Bertrand Traoré,Aston Villa,76,RM,Burkina Faso,EPL,4,1,M,L,181cm,73kg,27
2022/2023,Mateus Tetê,Leicester City,76,RW,Brazil,EPL,4,3,H,M,175cm,72kg,23
2022/2023,Jan Bednarek,Southampton,76,CB,Poland,EPL,2,2,M,H,189cm,77kg,27
2022/2023,Jacob Ramsey,Aston Villa,75,CM,England,EPL,3,4,H,M,180cm,72kg,22
2022/2023,Anthony Gordon,Everton,75,LM,England,EPL,3,3,H,M,183cm,74kg,22
2022/2023,Tino Livramento,Southampton,75,RB,England,EPL,2,4,H,M,181cm,71kg,20
2022/2023,Djed Spence,Spurs,75,RWB,England,EPL,3,3,H,H,184cm,71kg,22
2022/2023,Nathan Collins,Wolves,75,CB,Republic of Ireland,EPL,2,3,M,H,193cm,81kg,22
2022/2023,James McArthur,Crystal Palace,75,CDM,Scotland,EPL,3,3,H,H,178cm,66kg,35
2022/2023,Asmir Begović,Everton,75,GK,Bosnia and Herzegovina,EPL,1,2,M,M,199cm,101kg,35
2022/2023,Adam Lallana,Brighton,75,CM,England,EPL,4,5,H,M,178cm,73kg,35
2022/2023,Marc Albrighton,Leicester City,75,RM,England,EPL,3,3,H,H,175cm,74kg,33
2022/2023,Danny Welbeck,Brighton,75,ST,England,EPL,3,3,H,H,185cm,73kg,32
2022/2023,Luke Ayling,Leeds United,75,RB,England,EPL,3,3,H,H,185cm,72kg,31
2022/2023,Alex McCarthy,Southampton,75,GK,England,EPL,1,2,M,M,193cm,79kg,33
2022/2023,Karl Darlow,Newcastle Utd,75,GK,England,EPL,1,2,M,M,190cm,88kg,32
2022/2023,Pontus Jansson,Brentford,75,CB,Sweden,EPL,2,3,M,M,194cm,86kg,32
2022/2023,Tom Cairney,Fulham,75,CM,Scotland,EPL,3,2,M,L,186cm,84kg,32
2022/2023,Joel Robles Blázquez,Leeds United,75,GK,Spain,EPL,1,2,M,M,195cm,90kg,32
2022/2023,Jordan Ayew,Crystal Palace,75,RW,Ghana,EPL,4,3,M,H,182cm,81kg,31
2022/2023,Cédric,Arsenal,75,RB,Portugal,EPL,3,4,H,M,172cm,67kg,31
2022/2023,Jannik Vestergaard,Leicester City,75,CB,Denmark,EPL,2,4,M,M,199cm,96kg,30
2022/2023,Jamaal Lascelles,Newcastle Utd,75,CB,England,EPL,2,3,L,M,188cm,83kg,29
2022/2023,Stuart Dallas,Leeds United,75,CM,Northern Ireland,EPL,3,4,H,H,180cm,79kg,32
2022/2023,Ryan Fredericks,AFC Bournemouth,75,RB,England,EPL,3,3,H,M,181cm,74kg,30
2022/2023,Calum Chambers,Aston Villa,75,CB,England,EPL,2,3,L,H,182cm,77kg,28
2022/2023,Harrison Reed,Fulham,75,CDM,England,EPL,3,3,M,H,175cm,72kg,28
2022/2023,Sam Johnstone,Crystal Palace,75,GK,England,EPL,1,3,M,M,193cm,85kg,30
2022/2023,Will Hughes,Crystal Palace,75,CM,England,EPL,4,3,M,M,185cm,74kg,28
2022/2023,Solly March,Brighton,75,LWB,England,EPL,3,2,H,H,180cm,77kg,28
2022/2023,Robin Olsen,Aston Villa,75,GK,Sweden,EPL,1,2,M,M,196cm,86kg,33
2022/2023,Danny Ward,Leicester City,75,GK,Wales,EPL,1,3,M,M,191cm,88kg,29
2022/2023,Alex Iwobi,Everton,75,RM,Nigeria,EPL,4,3,H,M,185cm,75kg,27
2022/2023,Jefferson Lerma,AFC Bournemouth,75,CDM,Colombia,EPL,3,4,M,M,179cm,70kg,28
2022/2023,Philip Billing,AFC Bournemouth,75,CM,Denmark,EPL,3,3,M,M,197cm,80kg,26
2022/2023,Tosin Adarabioyo,Fulham,75,CB,England,EPL,2,3,L,M,196cm,80kg,25
2022/2023,Marek Rodák,Fulham,75,GK,Slovakia,EPL,1,3,M,M,194cm,81kg,26
2022/2023,Marvelous Nakamba,Aston Villa,75,CDM,Zimbabwe,EPL,3,2,L,H,178cm,71kg,29
2022/2023,Joelinton,Newcastle Utd,75,CM,Brazil,EPL,3,3,H,H,186cm,81kg,26
2022/2023,Kristoffer Ajer,Brentford,75,CB,Norway,EPL,3,3,H,H,196cm,94kg,25
2022/2023,Rico Henry,Brentford,75,LWB,England,EPL,3,2,H,H,170cm,66kg,25
2022/2023,Mason Holgate,Everton,75,CB,England,EPL,3,3,M,M,184cm,75kg,26
2022/2023,Dominic Solanke,AFC Bournemouth,75,ST,England,EPL,3,3,H,M,187cm,80kg,25
2022/2023,Tom Davies,Everton,75,CM,England,EPL,3,3,M,M,180cm,70kg,24
2022/2023,Joe Aribo,Southampton,75,CM,Nigeria,EPL,4,3,H,H,183cm,76kg,26
2022/2023,Orel Mangala,Nott'm Forest,75,CM,Belgium,EPL,3,3,M,M,178cm,80kg,25
2022/2023,Yoane Wissa,Brentford,75,LW,Congo DR,EPL,3,3,M,M,176cm,74kg,26
2022/2023,Ryan Sessegnon,Spurs,75,LWB,England,EPL,4,3,H,M,178cm,70kg,23
2022/2023,Morgan Gibbs-White,Nott'm Forest,75,CAM,England,EPL,4,2,M,M,178cm,70kg,23
2022/2023,Joseph Willock,Newcastle Utd,75,CM,England,EPL,3,3,H,H,179cm,71kg,23
2022/2023,Ethan Pinnock,Brentford,75,CB,Jamaica,EPL,2,3,M,H,194cm,79kg,29
2022/2023,Junior Firpo,Leeds United,75,LB,Spain,EPL,3,3,M,M,184cm,78kg,26
2022/2023,Albert Sambi Lokonga,Arsenal,75,CM,Belgium,EPL,3,3,M,M,183cm,73kg,23
2022/2023,Tariq Lamptey,Brighton,75,RWB,Ghana,EPL,2,3,H,M,163cm,62kg,22
2022/2023,Bryan Mbeumo,Brentford,75,RW,Cameroon,EPL,4,2,H,H,171cm,75kg,23
2022/2023,Aaron Hickey,Brentford,75,LWB,Scotland,EPL,2,5,H,H,175cm,72kg,20
2022/2023,Brennan Johnson,Nott'm Forest,75,RW,Wales,EPL,3,4,H,L,181cm,71kg,22
2022/2023,Luke Thomas,Leicester City,75,LB,England,EPL,2,2,H,H,177cm,68kg,21
2022/2023,Armando Broja,Chelsea,75,ST,Albania,EPL,3,3,M,L,191cm,75kg,21
2022/2023,Layvin Kurzawa,Fulham,75,LB,France,EPL,3,3,H,L,182cm,74kg,30
2022/2023,Ainsley Maitland-Niles,Southampton,75,RWB,England,EPL,4,3,M,M,177cm,71kg,25
2022/2023,Maximilian Wöber,Leeds United,75,CB,Austria,EPL,2,3,M,H,189cm,82kg,25
2022/2023,Georginio Rutter,Leeds United,75,ST,France,EPL,3,5,M,M,182cm,83kg,21
2022/2023,Mario Lemina,Wolves,75,CM,Gabon,EPL,3,4,M,M,184cm,85kg,29
2022/2023,Ayew,Nott'm Forest,75,ST,Ghana,EPL,4,3,H,M,176cm,72kg,33
2022/2023,Anthony Gordon,Newcastle Utd,75,LM,England,EPL,3,3,H,M,183cm,74kg,22
2022/2023,Cédric,Fulham,75,RB,Portugal,EPL,3,4,H,M,172cm,67kg,31
2022/2023,Albert Sambi Lokonga,Crystal Palace,75,CM,Belgium,EPL,3,3,M,M,183cm,73kg,23
2022/2023,Kamaldeen Sulemana,Southampton,75,LW,Ghana,EPL,4,4,H,M,174cm,69kg,21
2022/2023,Matias Viña,AFC Bournemouth,75,LWB,Uruguay,EPL,2,3,H,M,181cm,70kg,25
2022/2023,Ashley Young,Aston Villa,74,LM,England,EPL,4,3,H,M,175cm,65kg,37
2022/2023,Ryan Bertrand,Leicester City,74,LB,England,EPL,3,3,M,M,179cm,85kg,33
2022/2023,Wayne Hennessey,Nott'm Forest,74,GK,Wales,EPL,1,3,M,M,198cm,90kg,36
2022/2023,Joel Ward,Crystal Palace,74,RB,England,EPL,3,3,M,H,188cm,83kg,33
2022/2023,Salomón Rondón,Everton,74,ST,Venezuela,EPL,3,4,M,L,186cm,86kg,33
2022/2023,Nathaniel Clyne,Crystal Palace,74,RB,England,EPL,3,2,M,H,175cm,67kg,32
2022/2023,Adam Smith,AFC Bournemouth,74,RB,England,EPL,3,3,M,H,180cm,78kg,32
2022/2023,Shane Duffy,Fulham,74,CB,Republic of Ireland,EPL,2,3,L,H,193cm,76kg,31
2022/2023,Mateusz Klich,Leeds United,74,CM,Poland,EPL,3,3,H,H,183cm,82kg,32
2022/2023,Nampalys Mendy,Leicester City,74,CDM,Senegal,EPL,3,3,L,H,167cm,73kg,30
2022/2023,Bobby Decordova-Reid,Fulham,74,RM,Jamaica,EPL,3,3,H,M,170cm,68kg,30
2022/2023,Luka Milivojević,Crystal Palace,74,CDM,Serbia,EPL,2,2,M,H,186cm,80kg,32
2022/2023,Emil Krafth,Newcastle Utd,74,RB,Sweden,EPL,3,3,M,M,184cm,83kg,28
2022/2023,Javier Manquillo Gaitán,Newcastle Utd,74,RB,Spain,EPL,3,3,M,M,178cm,76kg,29
2022/2023,Ryan Christie,AFC Bournemouth,74,RW,Scotland,EPL,3,4,H,H,178cm,71kg,28
2022/2023,Kenny Tete,Fulham,74,RB,Netherlands,EPL,2,2,M,M,180cm,71kg,27
2022/2023,Jaïro Riedewald,Crystal Palace,74,CDM,Netherlands,EPL,3,2,M,M,182cm,79kg,26
2022/2023,Adam Armstrong,Southampton,74,ST,England,EPL,3,4,H,L,172cm,69kg,26
2022/2023,Lewis Cook,AFC Bournemouth,74,CM,England,EPL,3,4,M,M,175cm,71kg,26
2022/2023,Antonee Robinson,Fulham,74,LB,United States,EPL,3,3,H,M,183cm,70kg,25
2022/2023,Mathias Jensen,Brentford,74,CM,Denmark,EPL,3,4,M,H,180cm,68kg,27
2022/2023,Joe Worrall,Nott'm Forest,74,CB,England,EPL,2,2,M,H,190cm,90kg,26
2022/2023,Axel Tuanzebe,Manchester Utd,74,CB,England,EPL,3,3,M,M,185cm,75kg,25
2022/2023,Vitaly Janelt,Brentford,74,CM,Germany,EPL,3,3,H,H,184cm,79kg,25
2022/2023,Japhet Tanganga,Spurs,74,RWB,England,EPL,2,3,M,H,180cm,73kg,24
2022/2023,Sean Longstaff,Newcastle Utd,74,CM,England,EPL,2,3,M,M,180cm,65kg,25
2022/2023,Kiernan Dewsbury-Hall,Leicester City,74,CM,England,EPL,3,3,H,M,177cm,70kg,24
2022/2023,Moussa Djenepo,Southampton,74,LM,Mali,EPL,3,3,H,M,177cm,65kg,24
2022/2023,Ibrahima Diallo,Southampton,74,CDM,France,EPL,3,3,M,H,179cm,68kg,24
2022/2023,Jakub Moder,Brighton,74,CDM,Poland,EPL,3,5,M,M,188cm,78kg,24
2022/2023,Sergio Gómez Martín,Manchester City,74,LB,Spain,EPL,4,3,H,M,171cm,68kg,22
2022/2023,Ben Johnson,West Ham,74,RB,England,EPL,2,4,H,M,180cm,69kg,23
2022/2023,Brenden Aaronson,Leeds United,74,CAM,United States,EPL,3,3,H,H,176cm,66kg,22
2022/2023,Chris Richards,Crystal Palace,74,CB,United States,EPL,2,4,M,M,188cm,87kg,23
2022/2023,Kaoru Mitoma,Brighton,74,LM,Japan,EPL,4,3,M,L,178cm,71kg,26
2022/2023,Amadou Onana,Everton,74,CDM,Belgium,EPL,3,4,M,H,195cm,76kg,21
2022/2023,Anthony Elanga,Manchester Utd,74,RW,Sweden,EPL,3,3,H,H,178cm,75kg,21
2022/2023,Jack Stephens,AFC Bournemouth,74,CB,England,EPL,2,2,M,M,185cm,75kg,29
2022/2023,Mykhailo Mudryk,Chelsea,74,LM,Ukraine,EPL,4,4,H,M,175cm,61kg,22
2022/2023,Tom Heaton,Manchester Utd,73,GK,England,EPL,1,3,M,M,188cm,85kg,37
2022/2023,Darren Randolph,West Ham,73,GK,Republic of Ireland,EPL,1,3,M,M,188cm,78kg,36
2022/2023,Matt Ritchie,Newcastle Utd,73,RM,Scotland,EPL,4,4,H,H,172cm,76kg,33
2022/2023,Adam Forshaw,Leeds United,73,CDM,England,EPL,3,3,M,H,174cm,71kg,31
2022/2023,Phil Jones,Manchester Utd,73,CB,England,EPL,2,3,L,H,185cm,71kg,31
2022/2023,Neeskens Kebano,Fulham,73,LM,Congo DR,EPL,3,3,M,M,170cm,65kg,31
2022/2023,Jack Butland,Crystal Palace,73,GK,England,EPL,1,4,M,M,196cm,95kg,30
2022/2023,Paul Dummett,Newcastle Utd,73,LB,Wales,EPL,2,2,M,M,183cm,82kg,31
2022/2023,Nathaniel Chalobah,Fulham,73,CDM,England,EPL,3,3,M,M,187cm,80kg,28
2022/2023,Jacob Murphy,Newcastle Utd,73,RM,England,EPL,3,4,H,M,179cm,74kg,28
2022/2023,Ben Pearson,AFC Bournemouth,73,CDM,England,EPL,3,3,M,H,176cm,71kg,28
2022/2023,Kieffer Moore,AFC Bournemouth,73,ST,Wales,EPL,3,3,M,M,196cm,83kg,30
2022/2023,Jack Stacey,AFC Bournemouth,73,RB,England,EPL,3,3,H,M,178cm,62kg,27
2022/2023,Scott McKenna,Nott'm Forest,73,CB,Scotland,EPL,2,3,M,H,189cm,80kg,26
2022/2023,Daniel Iversen,Leicester City,73,GK,Denmark,EPL,1,2,M,M,193cm,80kg,25
2022/2023,Josh Dasilva,Brentford,73,CM,England,EPL,3,3,H,M,184cm,75kg,24
2022/2023,Reiss Nelson,Arsenal,73,RW,England,EPL,4,3,H,M,175cm,71kg,23
2022/2023,Lloyd Kelly,AFC Bournemouth,73,CB,England,EPL,3,3,M,M,190cm,76kg,24
2022/2023,Mark Travers,AFC Bournemouth,73,GK,Republic of Ireland,EPL,1,2,M,M,191cm,82kg,24
2022/2023,Omar Richards,Nott'm Forest,73,LB,England,EPL,3,2,M,M,174cm,70kg,25
2022/2023,Rúben Vinagre,Everton,73,LWB,Portugal,EPL,4,2,H,M,174cm,71kg,24
2022/2023,Ryan Yates,Nott'm Forest,73,CDM,England,EPL,2,3,H,H,190cm,77kg,25
2022/2023,Lewis O'Brien,Nott'm Forest,73,CM,England,EPL,3,2,H,H,173cm,63kg,24
2022/2023,Eddie Nketiah,Arsenal,73,ST,England,EPL,3,3,H,M,180cm,73kg,23
2022/2023,Frank Onyeka,Brentford,73,CDM,Nigeria,EPL,3,3,H,H,183cm,70kg,25
2022/2023,Caoimhin Kelleher,Liverpool,73,GK,Republic of Ireland,EPL,1,3,M,M,188cm,74kg,24
2022/2023,Nathaniel Phillips,Liverpool,73,CB,England,EPL,2,2,L,M,190cm,84kg,26
2022/2023,Brandon Williams,Manchester Utd,73,LB,England,EPL,3,2,H,M,182cm,63kg,22
2022/2023,Harvey Elliott,Liverpool,73,CAM,England,EPL,4,4,M,M,170cm,67kg,20
2022/2023,Armel Bella Kotchap,Southampton,73,CB,Germany,EPL,2,5,M,M,190cm,87kg,21
2022/2023,Fabio Carvalho,Liverpool,73,CAM,Portugal,EPL,3,4,H,M,175cm,66kg,20
2022/2023,Loïc Badé,Nott'm Forest,73,CB,France,EPL,2,3,M,H,191cm,89kg,23
2022/2023,Marcus Vincius Oliveira Alencar,Arsenal,73,RM,Brazil,EPL,3,3,H,H,183cm,77kg,20
2022/2023,Jack Butland,Manchester Utd,73,GK,England,EPL,1,4,M,M,196cm,95kg,30
2022/2023,Daniel Bentley,Wolves,73,GK,England,EPL,1,3,M,M,188cm,72kg,29
2022/2023,Darren Randolph,AFC Bournemouth,73,GK,Republic of Ireland,EPL,1,3,M,M,188cm,78kg,36
2022/2023,Illia Zabarnyi,AFC Bournemouth,73,CB,Ukraine,EPL,2,2,M,M,186cm,81kg,20
2022/2023,Theo Walcott,Southampton,72,RM,England,EPL,3,2,M,M,176cm,68kg,34
2022/2023,James Tomkins,Crystal Palace,72,CB,England,EPL,2,3,L,M,192cm,74kg,34
2022/2023,Junior Stanislas,AFC Bournemouth,72,LW,England,EPL,3,4,M,M,183cm,76kg,33
2022/2023,Steve Cook,Nott'm Forest,72,CB,England,EPL,2,3,M,H,185cm,82kg,32
2022/2023,Adrián,Liverpool,72,GK,Spain,EPL,1,2,M,M,190cm,80kg,36
2022/2023,Harry Toffolo,Nott'm Forest,72,LWB,England,EPL,3,2,H,M,183cm,71kg,27
2022/2023,Joe Rothwell,AFC Bournemouth,72,CM,England,EPL,3,4,H,M,183cm,77kg,28
2022/2023,Sergi Canós Tenés,Brentford,72,LW,Spain,EPL,3,3,H,M,175cm,66kg,26
2022/2023,Lyanco Neves Vojnovic,Southampton,72,CB,Brazil,EPL,2,3,M,H,187cm,83kg,26
2022/2023,Jamal Lewis,Newcastle Utd,72,LB,Northern Ireland,EPL,3,3,H,H,178cm,70kg,25
2022/2023,Marcus Tavernier,AFC Bournemouth,72,CAM,England,EPL,3,3,H,M,177cm,70kg,24
2022/2023,Jaidon Anthony,AFC Bournemouth,72,LW,England,EPL,3,3,H,H,183cm,68kg,23
2022/2023,Joe Gelhardt,Leeds United,72,ST,England,EPL,3,3,H,H,179cm,76kg,21
2022/2023,James Garner,Everton,72,CDM,England,EPL,3,3,H,H,182cm,80kg,22
2022/2023,Billy Gilmour,Brighton,72,CM,Scotland,EPL,3,3,M,M,170cm,66kg,21
2022/2023,Harry Souttar,Leicester City,72,CB,Australia,EPL,2,3,M,H,200cm,79kg,24
2022/2023,Jed Steer,Aston Villa,71,GK,England,EPL,1,2,M,M,188cm,80kg,30
2022/2023,Jamal Lowe,AFC Bournemouth,71,ST,Jamaica,EPL,4,4,H,H,183cm,79kg,28
2022/2023,Chris Mepham,AFC Bournemouth,71,CB,Wales,EPL,2,3,M,M,191cm,75kg,25
2022/2023,Sam Surridge,Nott'm Forest,71,ST,England,EPL,2,3,H,H,191cm,77kg,24
2022/2023,Neco Williams,Nott'm Forest,71,RB,Wales,EPL,2,3,H,H,183cm,72kg,22
2022/2023,Keane Lewis-Potter,Brentford,71,LW,England,EPL,3,4,H,M,170cm,67kg,22
2022/2023,Jan Paul van Hecke,Brighton,71,CB,Netherlands,EPL,2,3,M,M,185cm,78kg,22
2022/2023,Pape Matar Sarr,Spurs,71,CM,Senegal,EPL,2,3,M,M,184cm,70kg,20
2022/2023,Jakub Kiwior,Arsenal,71,CDM,Poland,EPL,2,3,M,M,189cm,75kg,23
2022/2023,Carlos Alcaraz,Southampton,71,CAM,Argentina,EPL,4,3,H,L,176cm,70kg,20
2022/2023,James Bree,Southampton,71,RWB,England,EPL,2,3,H,M,178cm,74kg,25
2022/2023,Tim Ream,Fulham,70,CB,United States,EPL,2,3,M,M,186cm,80kg,35
2022/2023,Marcus Bettinelli,Chelsea,70,GK,England,EPL,1,3,M,M,194cm,82kg,31
2022/2023,Emiliano Marcondes,AFC Bournemouth,70,CAM,Denmark,EPL,3,3,H,M,182cm,75kg,28
2022/2023,Flynn Downes,West Ham,70,CDM,England,EPL,2,3,M,H,173cm,70kg,24
2022/2023,Gavin Bazunu,Southampton,70,GK,Republic of Ireland,EPL,1,2,M,M,189cm,78kg,21
2022/2023,Giulian Biancone,Nott'm Forest,70,CB,France,EPL,3,4,H,M,187cm,79kg,23
2022/2023,Facundo Pellistri,Manchester Utd,70,RM,Uruguay,EPL,3,3,H,M,175cm,65kg,21
2022/2023,Moisés Caicedo,Brighton,70,CM,Ecuador,EPL,3,3,H,H,178cm,71kg,21
2022/2023,Jordan Zemura,AFC Bournemouth,70,LB,Zimbabwe,EPL,2,3,H,M,173cm,75kg,23
2022/2023,Levi Colwill,Brighton,70,CB,England,EPL,2,3,H,M,191cm,83kg,20
2022/2023,Willy Caballero,Southampton,70,GK,Argentina,EPL,1,3,M,M,186cm,83kg,41
2022/2023,Cameron Archer,Aston Villa,70,ST,England,EPL,2,4,H,L,179cm,74kg,21
2022/2023,Kevin Schade,Brentford,70,RM,Germany,EPL,3,3,H,M,183cm,74kg,21
2022/2023,Nathan Baxter,Chelsea,70,GK,England,EPL,1,2,M,M,188cm,76kg,24
2022/2023,Máximo Perrone,Manchester City,70,CM,Argentina,EPL,2,3,M,M,178cm,64kg,20
2022/2023,Antoine Semenyo,AFC Bournemouth,70,ST,Ghana,EPL,3,4,H,M,180cm,70kg,23
2022/2023,Toti,Wolves,69,CB,Portugal,EPL,2,3,M,M,187cm,83kg,24
2022/2023,Lyle Taylor,Nott'm Forest,69,ST,Montserrat,EPL,3,3,M,L,188cm,79kg,33
2022/2023,Jack Colback,Nott'm Forest,69,CDM,England,EPL,3,2,M,H,177cm,77kg,33
2022/2023,Cafú,Nott'm Forest,69,CDM,Portugal,EPL,3,3,M,H,185cm,82kg,30
2022/2023,Josh Onomah,Fulham,69,CM,England,EPL,3,3,M,M,185cm,70kg,26
2022/2023,Mads Roerslev,Brentford,69,RWB,Denmark,EPL,3,3,M,M,184cm,67kg,23
2022/2023,Siriki Dembélé,AFC Bournemouth,69,ST,Scotland,EPL,4,5,H,M,173cm,67kg,26
2022/2023,Shandon Baptiste,Brentford,69,CM,Grenada,EPL,3,4,M,M,175cm,67kg,25
2022/2023,Crysencio Summerville,Leeds United,69,RM,Netherlands,EPL,3,3,H,L,174cm,64kg,21
2022/2023,Di'Shon Bernard,Manchester Utd,69,CB,England,EPL,2,3,H,M,189cm,81kg,22
2022/2023,Sékou Mara,Southampton,69,ST,France,EPL,3,3,M,M,183cm,80kg,20
2022/2023,Wilfried Gnonto,Leeds United,69,ST,Italy,EPL,3,3,M,M,170cm,71kg,19
2022/2023,Francisco Jorge Tavares Oliveira,Wolves,69,RW,Portugal,EPL,3,3,H,M,179cm,72kg,23
2022/2023,Mads Bech Sørensen,Brentford,69,CB,Denmark,EPL,2,3,L,M,193cm,92kg,24
2022/2023,Victor Kristiansen,Leicester City,69,LB,Denmark,EPL,3,3,H,M,183cm,77kg,20
2022/2023,Matija Šarkic,Wolves,68,GK,Montenegro,EPL,1,2,M,M,195cm,76kg,25
2022/2023,Saman Ghoddos,Brentford,68,CAM,Iran,EPL,4,3,M,M,177cm,79kg,29
2022/2023,Nathan Ferguson,Crystal Palace,68,LB,England,EPL,2,3,M,H,178cm,70kg,22
2022/2023,Cody Drameh,Leeds United,68,RWB,England,EPL,2,3,H,M,184cm,73kg,21
2022/2023,Ellis Simms,Everton,68,ST,England,EPL,3,4,M,L,183cm,73kg,22
2022/2023,Connor Ronan,Wolves,67,CM,Republic of Ireland,EPL,3,3,H,M,170cm,70kg,25
