date,home_team,away_team,game_id,url,stage
2015-08-08 15:00:00,Bournemouth,Aston Villa,958427,https://www.whoscored.com/Matches/958427/Live/England-Premier-League-2015-2016-Bournemouth-Aston-Villa,
2015-08-08 17:30:00,Chelsea,Swansea,958428,https://www.whoscored.com/Matches/958428/Live/England-Premier-League-2015-2016-Chelsea-Swansea,
2015-08-08 15:00:00,Everton,Watford,958429,https://www.whoscored.com/Matches/958429/Live/England-Premier-League-2015-2016-Everton-Watford,
2015-08-08 15:00:00,Leicester,Sunderland,958430,https://www.whoscored.com/Matches/958430/Live/England-Premier-League-2015-2016-Leicester-Sunderland,
2015-08-08 12:45:00,Manchester United,Tottenham,958431,https://www.whoscored.com/Matches/958431/Live/England-Premier-League-2015-2016-Manchester-United-Tottenham,
2015-08-08 15:00:00,Norwich,Crystal Palace,958433,https://www.whoscored.com/Matches/958433/Live/England-Premier-League-2015-2016-Norwich-Crystal-Palace,
2015-08-09 13:30:00,Arsenal,West Ham,958426,https://www.whoscored.com/Matches/958426/Live/England-Premier-League-2015-2016-Arsenal-West-Ham,
2015-08-09 13:30:00,Newcastle,Southampton,958432,https://www.whoscored.com/Matches/958432/Live/England-Premier-League-2015-2016-Newcastle-Southampton,
2015-08-09 16:00:00,Stoke,Liverpool,958434,https://www.whoscored.com/Matches/958434/Live/England-Premier-League-2015-2016-Stoke-Liverpool,
2015-08-10 20:00:00,West Bromwich,Manchester City,958435,https://www.whoscored.com/Matches/958435/Live/England-Premier-League-2015-2016-West-Bromwich-Manchester-City,
2015-08-14 19:45:00,Aston Villa,Manchester United,958472,https://www.whoscored.com/Matches/958472/Live/England-Premier-League-2015-2016-Aston-Villa-Manchester-United,
2015-08-15 12:45:00,Southampton,Everton,958476,https://www.whoscored.com/Matches/958476/Live/England-Premier-League-2015-2016-Southampton-Everton,
2015-08-15 15:00:00,Sunderland,Norwich,958477,https://www.whoscored.com/Matches/958477/Live/England-Premier-League-2015-2016-Sunderland-Norwich,
2015-08-15 15:00:00,Swansea,Newcastle,958478,https://www.whoscored.com/Matches/958478/Live/England-Premier-League-2015-2016-Swansea-Newcastle,
2015-08-15 15:00:00,Tottenham,Stoke,958479,https://www.whoscored.com/Matches/958479/Live/England-Premier-League-2015-2016-Tottenham-Stoke,
2015-08-15 15:00:00,Watford,West Bromwich,958480,https://www.whoscored.com/Matches/958480/Live/England-Premier-League-2015-2016-Watford-West-Bromwich,
2015-08-15 15:00:00,West Ham,Leicester,958481,https://www.whoscored.com/Matches/958481/Live/England-Premier-League-2015-2016-West-Ham-Leicester,
2015-08-16 13:30:00,Crystal Palace,Arsenal,958473,https://www.whoscored.com/Matches/958473/Live/England-Premier-League-2015-2016-Crystal-Palace-Arsenal,
2015-08-16 16:00:00,Manchester City,Chelsea,958475,https://www.whoscored.com/Matches/958475/Live/England-Premier-League-2015-2016-Manchester-City-Chelsea,
2015-08-17 20:00:00,Liverpool,Bournemouth,958474,https://www.whoscored.com/Matches/958474/Live/England-Premier-League-2015-2016-Liverpool-Bournemouth,
2015-08-22 15:00:00,Crystal Palace,Aston Villa,959725,https://www.whoscored.com/Matches/959725/Live/England-Premier-League-2015-2016-Crystal-Palace-Aston-Villa,
2015-08-22 15:00:00,Leicester,Tottenham,959733,https://www.whoscored.com/Matches/959733/Live/England-Premier-League-2015-2016-Leicester-Tottenham,
2015-08-22 12:45:00,Manchester United,Newcastle,959737,https://www.whoscored.com/Matches/959737/Live/England-Premier-League-2015-2016-Manchester-United-Newcastle,
2015-08-22 15:00:00,Norwich,Stoke,959741,https://www.whoscored.com/Matches/959741/Live/England-Premier-League-2015-2016-Norwich-Stoke,
2015-08-22 15:00:00,Sunderland,Swansea,959745,https://www.whoscored.com/Matches/959745/Live/England-Premier-League-2015-2016-Sunderland-Swansea,
2015-08-22 15:00:00,West Ham,Bournemouth,959754,https://www.whoscored.com/Matches/959754/Live/England-Premier-League-2015-2016-West-Ham-Bournemouth,
2015-08-23 16:00:00,Everton,Manchester City,959729,https://www.whoscored.com/Matches/959729/Live/England-Premier-League-2015-2016-Everton-Manchester-City,
2015-08-23 16:00:00,Watford,Southampton,959748,https://www.whoscored.com/Matches/959748/Live/England-Premier-League-2015-2016-Watford-Southampton,
2015-08-23 13:30:00,West Bromwich,Chelsea,959751,https://www.whoscored.com/Matches/959751/Live/England-Premier-League-2015-2016-West-Bromwich-Chelsea,
2015-08-24 20:00:00,Arsenal,Liverpool,959721,https://www.whoscored.com/Matches/959721/Live/England-Premier-League-2015-2016-Arsenal-Liverpool,
2015-08-29 15:00:00,Aston Villa,Sunderland,959757,https://www.whoscored.com/Matches/959757/Live/England-Premier-League-2015-2016-Aston-Villa-Sunderland,
2015-08-29 15:00:00,Bournemouth,Leicester,959760,https://www.whoscored.com/Matches/959760/Live/England-Premier-League-2015-2016-Bournemouth-Leicester,
2015-08-29 15:00:00,Chelsea,Crystal Palace,959762,https://www.whoscored.com/Matches/959762/Live/England-Premier-League-2015-2016-Chelsea-Crystal-Palace,
2015-08-29 15:00:00,Liverpool,West Ham,959764,https://www.whoscored.com/Matches/959764/Live/England-Premier-League-2015-2016-Liverpool-West-Ham,
2015-08-29 15:00:00,Manchester City,Watford,959766,https://www.whoscored.com/Matches/959766/Live/England-Premier-League-2015-2016-Manchester-City-Watford,
2015-08-29 12:45:00,Newcastle,Arsenal,959768,https://www.whoscored.com/Matches/959768/Live/England-Premier-League-2015-2016-Newcastle-Arsenal,
2015-08-29 15:00:00,Stoke,West Bromwich,959771,https://www.whoscored.com/Matches/959771/Live/England-Premier-League-2015-2016-Stoke-West-Bromwich,
2015-08-29 17:30:00,Tottenham,Everton,959773,https://www.whoscored.com/Matches/959773/Live/England-Premier-League-2015-2016-Tottenham-Everton,
2015-08-30 13:30:00,Southampton,Norwich,959770,https://www.whoscored.com/Matches/959770/Live/England-Premier-League-2015-2016-Southampton-Norwich,
2015-08-30 16:00:00,Swansea,Manchester United,959772,https://www.whoscored.com/Matches/959772/Live/England-Premier-League-2015-2016-Swansea-Manchester-United,
2015-09-12 15:00:00,Arsenal,Stoke,959774,https://www.whoscored.com/Matches/959774/Live/England-Premier-League-2015-2016-Arsenal-Stoke,
2015-09-12 15:00:00,Crystal Palace,Manchester City,959775,https://www.whoscored.com/Matches/959775/Live/England-Premier-League-2015-2016-Crystal-Palace-Manchester-City,
