date,home_team,away_team,game_id,url,stage
2016-08-13 15:00:00,Burnley,Swansea,1080508,https://www.whoscored.com/Matches/1080508/Live/England-Premier-League-2016-2017-Burnley-Swansea,
2016-08-13 15:00:00,Crystal Palace,West Bromwich,1080510,https://www.whoscored.com/Matches/1080510/Live/England-Premier-League-2016-2017-Crystal-Palace-West-Bromwich,
2016-08-13 15:00:00,Everton,Tottenham,1080511,https://www.whoscored.com/Matches/1080511/Live/England-Premier-League-2016-2017-Everton-Tottenham,
2016-08-13 12:30:00,Hull,Leicester,1080512,https://www.whoscored.com/Matches/1080512/Live/England-Premier-League-2016-2017-Hull-Leicester,
2016-08-13 17:30:00,Manchester City,Sunderland,1080513,https://www.whoscored.com/Matches/1080513/Live/England-Premier-League-2016-2017-Manchester-City-Sunderland,
2016-08-13 15:00:00,Middlesbrough,Stoke,1080514,https://www.whoscored.com/Matches/1080514/Live/England-Premier-League-2016-2017-Middlesbrough-Stoke,
2016-08-13 15:00:00,Southampton,Watford,1080515,https://www.whoscored.com/Matches/1080515/Live/England-Premier-League-2016-2017-Southampton-Watford,
2016-08-14 16:00:00,Arsenal,Liverpool,1080506,https://www.whoscored.com/Matches/1080506/Live/England-Premier-League-2016-2017-Arsenal-Liverpool,
2016-08-14 13:30:00,Bournemouth,Manchester United,1080507,https://www.whoscored.com/Matches/1080507/Live/England-Premier-League-2016-2017-Bournemouth-Manchester-United,
2016-08-15 20:00:00,Chelsea,West Ham,1080509,https://www.whoscored.com/Matches/1080509/Live/England-Premier-League-2016-2017-Chelsea-West-Ham,
2016-08-19 20:00:00,Manchester United,Southampton,1080528,https://www.whoscored.com/Matches/1080528/Live/England-Premier-League-2016-2017-Manchester-United-Southampton,
2016-08-20 15:00:00,Burnley,Liverpool,1080836,https://www.whoscored.com/Matches/1080836/Live/England-Premier-League-2016-2017-Burnley-Liverpool,
2016-08-20 17:30:00,Leicester,Arsenal,1080526,https://www.whoscored.com/Matches/1080526/Live/England-Premier-League-2016-2017-Leicester-Arsenal,
2016-08-20 12:30:00,Stoke,Manchester City,1080529,https://www.whoscored.com/Matches/1080529/Live/England-Premier-League-2016-2017-Stoke-Manchester-City,
2016-08-20 15:00:00,Swansea,Hull,1080531,https://www.whoscored.com/Matches/1080531/Live/England-Premier-League-2016-2017-Swansea-Hull,
2016-08-20 15:00:00,Tottenham,Crystal Palace,1080532,https://www.whoscored.com/Matches/1080532/Live/England-Premier-League-2016-2017-Tottenham-Crystal-Palace,
