date,home_team,away_team,game_id,url,stage
2014-08-16 17:30:00,Arsenal,Crystal Palace,829513,https://www.whoscored.com/Matches/829513/Live/England-Premier-League-2014-2015-Arsenal-Crystal-Palace,
2014-08-16 15:00:00,Leicester,Everton,829515,https://www.whoscored.com/Matches/829515/Live/England-Premier-League-2014-2015-Leicester-Everton,
2014-08-16 12:45:00,Manchester United,Swansea,829517,https://www.whoscored.com/Matches/829517/Live/England-Premier-League-2014-2015-Manchester-United-Swansea,
2014-08-16 15:00:00,Queens Park Rangers,Hull,829519,https://www.whoscored.com/Matches/829519/Live/England-Premier-League-2014-2015-Queens-Park-Rangers-Hull,
2014-08-16 15:00:00,Stoke,Aston Villa,829520,https://www.whoscored.com/Matches/829520/Live/England-Premier-League-2014-2015-Stoke-Aston-Villa,
2014-08-16 15:00:00,West Bromwich,Sunderland,829521,https://www.whoscored.com/Matches/829521/Live/England-Premier-League-2014-2015-West-Bromwich-Sunderland,
2014-08-16 15:00:00,West Ham,Tottenham,829522,https://www.whoscored.com/Matches/829522/Live/England-Premier-League-2014-2015-West-Ham-Tottenham,
2014-08-17 13:30:00,Liverpool,Southampton,829516,https://www.whoscored.com/Matches/829516/Live/England-Premier-League-2014-2015-Liverpool-Southampton,
2014-08-17 16:00:00,Newcastle,Manchester City,829518,https://www.whoscored.com/Matches/829518/Live/England-Premier-League-2014-2015-Newcastle-Manchester-City,
2014-08-18 20:00:00,Burnley,Chelsea,829514,https://www.whoscored.com/Matches/829514/Live/England-Premier-League-2014-2015-Burnley-Chelsea,
2014-08-23 12:45:00,Aston Villa,Newcastle,829523,https://www.whoscored.com/Matches/829523/Live/England-Premier-League-2014-2015-Aston-Villa-Newcastle,
2014-08-23 15:00:00,Chelsea,Leicester,829524,https://www.whoscored.com/Matches/829524/Live/England-Premier-League-2014-2015-Chelsea-Leicester,
2014-08-23 15:00:00,Crystal Palace,West Ham,829525,https://www.whoscored.com/Matches/829525/Live/England-Premier-League-2014-2015-Crystal-Palace-West-Ham,
2014-08-23 17:30:00,Everton,Arsenal,829526,https://www.whoscored.com/Matches/829526/Live/England-Premier-League-2014-2015-Everton-Arsenal,
2014-08-23 15:00:00,Southampton,West Bromwich,829529,https://www.whoscored.com/Matches/829529/Live/England-Premier-League-2014-2015-Southampton-West-Bromwich,
2014-08-23 15:00:00,Swansea,Burnley,829531,https://www.whoscored.com/Matches/829531/Live/England-Premier-League-2014-2015-Swansea-Burnley,
2014-08-24 13:30:00,Hull,Stoke,829527,https://www.whoscored.com/Matches/829527/Live/England-Premier-League-2014-2015-Hull-Stoke,
2014-08-24 16:00:00,Sunderland,Manchester United,829530,https://www.whoscored.com/Matches/829530/Live/England-Premier-League-2014-2015-Sunderland-Manchester-United,
2014-08-24 13:30:00,Tottenham,Queens Park Rangers,829532,https://www.whoscored.com/Matches/829532/Live/England-Premier-League-2014-2015-Tottenham-Queens-Park-Rangers,
2014-08-25 20:00:00,Manchester City,Liverpool,829528,https://www.whoscored.com/Matches/829528/Live/England-Premier-League-2014-2015-Manchester-City-Liverpool,
2014-08-30 12:45:00,Burnley,Manchester United,829534,https://www.whoscored.com/Matches/829534/Live/England-Premier-League-2014-2015-Burnley-Manchester-United,
2014-08-30 17:30:00,Everton,Chelsea,829535,https://www.whoscored.com/Matches/829535/Live/England-Premier-League-2014-2015-Everton-Chelsea,
2014-08-30 15:00:00,Manchester City,Stoke,829537,https://www.whoscored.com/Matches/829537/Live/England-Premier-League-2014-2015-Manchester-City-Stoke,
2014-08-30 15:00:00,Newcastle,Crystal Palace,829538,https://www.whoscored.com/Matches/829538/Live/England-Premier-League-2014-2015-Newcastle-Crystal-Palace,
2014-08-30 15:00:00,Queens Park Rangers,Sunderland,829539,https://www.whoscored.com/Matches/829539/Live/England-Premier-League-2014-2015-Queens-Park-Rangers-Sunderland,
2014-08-30 15:00:00,Swansea,West Bromwich,829540,https://www.whoscored.com/Matches/829540/Live/England-Premier-League-2014-2015-Swansea-West-Bromwich,
2014-08-30 15:00:00,West Ham,Southampton,829542,https://www.whoscored.com/Matches/829542/Live/England-Premier-League-2014-2015-West-Ham-Southampton,
2014-08-31 13:30:00,Aston Villa,Hull,829533,https://www.whoscored.com/Matches/829533/Live/England-Premier-League-2014-2015-Aston-Villa-Hull,
2014-08-31 16:00:00,Leicester,Arsenal,829536,https://www.whoscored.com/Matches/829536/Live/England-Premier-League-2014-2015-Leicester-Arsenal,
2014-08-31 13:30:00,Tottenham,Liverpool,829541,https://www.whoscored.com/Matches/829541/Live/England-Premier-League-2014-2015-Tottenham-Liverpool,
2014-09-13 12:45:00,Arsenal,Manchester City,829543,https://www.whoscored.com/Matches/829543/Live/England-Premier-League-2014-2015-Arsenal-Manchester-City,
2014-09-13 15:00:00,Chelsea,Swansea,829544,https://www.whoscored.com/Matches/829544/Live/England-Premier-League-2014-2015-Chelsea-Swansea,
2014-09-13 15:00:00,Crystal Palace,Burnley,829545,https://www.whoscored.com/Matches/829545/Live/England-Premier-League-2014-2015-Crystal-Palace-Burnley,
2014-09-13 17:30:00,Liverpool,Aston Villa,829547,https://www.whoscored.com/Matches/829547/Live/England-Premier-League-2014-2015-Liverpool-Aston-Villa,
2014-09-13 15:00:00,Southampton,Newcastle,829549,https://www.whoscored.com/Matches/829549/Live/England-Premier-League-2014-2015-Southampton-Newcastle,
2014-09-13 15:00:00,Stoke,Leicester,829550,https://www.whoscored.com/Matches/829550/Live/England-Premier-League-2014-2015-Stoke-Leicester,
2014-09-13 15:00:00,Sunderland,Tottenham,829551,https://www.whoscored.com/Matches/829551/Live/England-Premier-League-2014-2015-Sunderland-Tottenham,
2014-09-13 15:00:00,West Bromwich,Everton,829552,https://www.whoscored.com/Matches/829552/Live/England-Premier-League-2014-2015-West-Bromwich-Everton,
2014-09-14 16:00:00,Manchester United,Queens Park Rangers,829548,https://www.whoscored.com/Matches/829548/Live/England-Premier-League-2014-2015-Manchester-United-Queens-Park-Rangers,
2014-09-15 20:00:00,Hull,West Ham,829546,https://www.whoscored.com/Matches/829546/Live/England-Premier-League-2014-2015-Hull-West-Ham,
2014-09-20 15:00:00,Aston Villa,Arsenal,829553,https://www.whoscored.com/Matches/829553/Live/England-Premier-League-2014-2015-Aston-Villa-Arsenal,
2014-09-20 15:00:00,Burnley,Sunderland,829554,https://www.whoscored.com/Matches/829554/Live/England-Premier-League-2014-2015-Burnley-Sunderland,
2014-09-20 15:00:00,Newcastle,Hull,829558,https://www.whoscored.com/Matches/829558/Live/England-Premier-League-2014-2015-Newcastle-Hull,
2014-09-20 12:45:00,Queens Park Rangers,Stoke,829559,https://www.whoscored.com/Matches/829559/Live/England-Premier-League-2014-2015-Queens-Park-Rangers-Stoke,
2014-09-20 15:00:00,Swansea,Southampton,829560,https://www.whoscored.com/Matches/829560/Live/England-Premier-League-2014-2015-Swansea-Southampton,
2014-09-20 17:30:00,West Ham,Liverpool,829562,https://www.whoscored.com/Matches/829562/Live/England-Premier-League-2014-2015-West-Ham-Liverpool,
2014-09-21 16:00:00,Everton,Crystal Palace,829555,https://www.whoscored.com/Matches/829555/Live/England-Premier-League-2014-2015-Everton-Crystal-Palace,
2014-09-21 13:30:00,Leicester,Manchester United,829556,https://www.whoscored.com/Matches/829556/Live/England-Premier-League-2014-2015-Leicester-Manchester-United,
2014-09-21 16:00:00,Manchester City,Chelsea,829557,https://www.whoscored.com/Matches/829557/Live/England-Premier-League-2014-2015-Manchester-City-Chelsea,
2014-09-21 13:30:00,Tottenham,West Bromwich,829561,https://www.whoscored.com/Matches/829561/Live/England-Premier-League-2014-2015-Tottenham-West-Bromwich,
2014-09-27 17:30:00,Arsenal,Tottenham,829563,https://www.whoscored.com/Matches/829563/Live/England-Premier-League-2014-2015-Arsenal-Tottenham,
2014-09-27 15:00:00,Chelsea,Aston Villa,829564,https://www.whoscored.com/Matches/829564/Live/England-Premier-League-2014-2015-Chelsea-Aston-Villa,
2014-09-27 15:00:00,Crystal Palace,Leicester,829565,https://www.whoscored.com/Matches/829565/Live/England-Premier-League-2014-2015-Crystal-Palace-Leicester,
2014-09-27 15:00:00,Hull,Manchester City,829566,https://www.whoscored.com/Matches/829566/Live/England-Premier-League-2014-2015-Hull-Manchester-City,
