player_id_fifa_14
26760
143
2237
3376
27052
27357
788
1644
4177
4455
27152
320
1557
4163
26620
27411
398
516
1843
1847
5045
165
1865
3141
3350
4883
25883
26340
27227
27551
27634
27921
129
229
231
1486
1825
2075
2953
3340
4723
4777
6174
25867
25935
25945
26723
336
439
511
532
643
1181
1708
2117
2215
3348
3864
4485
4686
5908
6199
6409
6992
26038
26670
26920
27485
108
251
469
512
578
1216
1338
1405
1443
2152
2487
2798
3096
3135
3239
3608
3846
4117
4234
4272
5049
5873
6528
25864
26196
26224
26576
26979
27178
27430
27541
27817
27851
9
114
157
569
697
736
776
1067
2054
2184
2915
2916
3043
3730
3780
3921
4513
4539
4545
5431
6141
6331
6975
7008
8483
25976
26642
27199
27200
27520
27885
27949
27950
27987
28329
28489
17
124
212
1089
1352
1445
2728
2744
2983
3048
3054
3097
3500
3532
3624
3636
3639
4391
4480
4581
5259
5539
5951
26127
26238
26465
26593
27092
27268
27269
27432
27587
27900
28136
28137
534
784
1127
1183
2493
2594
2873
2962
3365
3505
4772
5204
5461
5519
5536
5865
5910
6275
6307
7351
7378
8231
26201
26515
26556
26680
26918
27059
27151
27203
27207
27429
27518
27533
27762
27767
28307
4
362
606
1205
1353
2437
2448
2917
2938
3195
3353
3383
3501
4107
4294
4358
4600
4856
4977
4983
5095
5318
5383
5633
6200
6254
6799
6862
6956
7751
9775
26503
27346
27378
27399
27615
28317
28562
28609
28688
28811
58
225
234
474
575
787
829
1414
1619
2268
2645
3081
3087
3106
3509
3620
4342
4368
4419
4586
5273
5341
6060
6903
7339
8039
8745
25904
26141
26699
27249
27457
27528
27564
27683
28043
28495
28758
28759
75
619
657
717
883
1176
1384
1712
2205
2369
2490
2858
3039
3330
3441
3879
3925
4026
4119
4834
5075
5163
5245
5557
5928
6205
6253
8702
10048
26151
26442
26475
26719
26762
26824
26967
27047
27291
27563
83
228
285
517
789
1131
1279
1468
1629
2245
2587
2615
2677
2805
2881
2944
3358
3442
3525
3526
3872
4710
5187
5227
6048
6063
6083
6114
6894
7229
7618
7654
7740
7998
8468
25921
26825
26826
26849
26850
26851
26856
26937
27254
27404
27655
27964
28048
28129
28467
28561
28669
28696
28912
28988
16
146
346
376
529
581
926
1221
1413
1751
1881
2098
2145
2156
2182
2386
2894
2897
3044
3132
3258
3504
3506
3695
3877
3944
4535
5016
5391
5648
5728
5986
6407
7990
8457
9142
9687
26195
26720
27176
27664
27854
28352
28536
28592
28732
28778
28779
28872
483
524
607
694
1509
2864
2886
3038
3490
3724
3968
4551
4701
4847
5084
5343
5386
5661
6111
6674
7346
7411
7588
7737
7866
7891
25888
25997
26004
26525
26635
26868
26902
27522
28233
28943
73
274
414
552
1239
1521
1540
2136
2882
2971
3192
3871
3939
4588
4618
5017
5070
5119
5574
5915
6154
6183
6580
6771
7216
7219
7496
7735
8328
8350
8392
8510
8572
8878
9090
26031
26392
28082
28173
28443
7
381
573
621
633
763
1554
2174
2353
2520
2860
3217
3342
3832
4020
4027
4601
5525
5622
7410
7525
7749
7856
8059
9895
10027
10077
25944
26045
26150
26927
27080
27124
27842
1565
1636
2629
2694
2803
2840
2889
3478
3537
3614
5640
6194
6600
7597
8422
8521
8540
8703
8712
10033
10429
26865
27751
27856
28774
28785
28891
57
588
733
792
1442
2004
2826
3134
3140
3344
3961
4065
4441
5526
5585
5803
6402
6735
6821
6938
7325
7363
8402
8523
9007
9016
9086
9937
25849
26721
27453
28873
284
806
1076
1152
1379
1392
1401
1622
2175
2444
5532
5657
5711
7207
7415
7655
8597
9144
10129
11161
11205
27864
28460
243
659
2087
2225
2848
3419
3929
3940
4557
4633
4693
5121
5920
6900
7448
8306
10536
26538
27521
27575
27970
28620
294
734
3251
3476
4497
5527
5885
6209
6255
6398
6531
7447
7450
7955
8571
9688
10499
27397
28024
28680
753
2224
3790
5644
7251
8819
9491
27932
28508
28665
28682
52
1651
7528
7668
8305
8311
8478
8557
10010
10079
10420
13013
27669
28587
28677
28781
584
6096
6818
7405
7748
8512
8792
8795
8822
9249
9363
9760
9873
10243
28368
28574
28783
28797
2745
4636
6380
7335
7513
8322
8929
9247
9679
10012
10298
10890
11007
11526
28800
2863
5369
5581
8962
9003
9194
9196
9770
11542
11633
27773
28709
28726
7671
8286
8881
9198
9773
10056
11009
11290
11544
12571
13321
6314
8301
8786
9526
10520
13506
13828
27391
27796
8467
9979
10715
11374
28567
6537
11372
12476
10195
11376
28966
8896
11378
28946
10300
28829
29002
