season,home_team,away_team,player_name,player_rating,starter,home_game,match_id
2014/2015,Leicester,Everton,Romelu Lukaku,6.32,True,False,829515
2014/2015,Leicester,Everton,Kevin Mirallas,6.01,False,False,829515
2014/2015,Leicester,Everton,Séamus Coleman,6.03,False,False,829515
2014/2015,Leicester,Everton,Muhamed Besic,-,False,False,829515
2014/2015,Leicester,Everton,Christian Atsu,-,False,False,829515
2014/2015,Leicester,Everton,Antolín Alcáraz,-,False,False,829515
2014/2015,Leicester,Everton,Joel Robles,-,False,False,829515
2014/2015,Leicester,Everton,Leon Osman,-,False,False,829515
2014/2015,Manchester United,Swansea,David de Gea,5.79,True,True,829517
2014/2015,Manchester United,Swansea,Chris Smalling,7.24,True,True,829517
2014/2015,Manchester United,Swansea,Phil Jones,7.61,True,True,829517
2014/2015,Manchester United,Swansea,Tyler Blackett,6.38,True,True,829517
2014/2015,Manchester United,Swansea,Jesse Lingard,6.32,True,True,829517
2014/2015,Manchester United,Swansea,Ander Herrera,6.32,True,True,829517
2014/2015,Manchester United,Swansea,Darren Fletcher,6.73,True,True,829517
2014/2015,Manchester United,Swansea,Ashley Young,6.83,True,True,829517
2014/2015,Manchester United,Swansea,Juan Mata,6.67,True,True,829517
2014/2015,Manchester United,Swansea,Chicharito,6.19,True,True,829517
2014/2015,Manchester United,Swansea,Wayne Rooney,8.29,True,True,829517
2014/2015,Manchester United,Swansea,Adnan Januzaj,6.22,False,True,829517
2014/2015,Manchester United,Swansea,Marouane Fellaini,6.94,False,True,829517
2014/2015,Manchester United,Swansea,Nani,6.37,False,True,829517
2014/2015,Manchester United,Swansea,Shinji Kagawa,-,False,True,829517
2014/2015,Manchester United,Swansea,Ben Amos,-,False,True,829517
2014/2015,Manchester United,Swansea,Michael Keane,-,False,True,829517
2014/2015,Manchester United,Swansea,Reece James,-,False,True,829517
2014/2015,Manchester United,Swansea,Lukasz Fabianski,7.34,True,False,829517
2014/2015,Manchester United,Swansea,Angel Rangel,6.75,True,False,829517
2014/2015,Manchester United,Swansea,Jordi Amat,6.50,True,False,829517
2014/2015,Manchester United,Swansea,Ashley Williams,7.68,True,False,829517
2014/2015,Manchester United,Swansea,Neil Taylor,6.21,True,False,829517
2014/2015,Manchester United,Swansea,Jonjo Shelvey,6.80,True,False,829517
2014/2015,Manchester United,Swansea,Ki Sung-Yeung,8.09,True,False,829517
2014/2015,Manchester United,Swansea,Nathan Dyer,6.13,True,False,829517
2014/2015,Manchester United,Swansea,Gylfi Sigurdsson,8.45,True,False,829517
2014/2015,Manchester United,Swansea,Wayne Routledge,6.81,True,False,829517
2014/2015,Manchester United,Swansea,Wilfried Bony,6.50,True,False,829517
2014/2015,Manchester United,Swansea,Jefferson Montero,6.27,False,False,829517
2014/2015,Manchester United,Swansea,Bafétimbi Gomis,6.13,False,False,829517
2014/2015,Manchester United,Swansea,Dwight Tiendalli,6.75,False,False,829517
2014/2015,Manchester United,Swansea,Gerhard Tremmel,-,False,False,829517
2014/2015,Manchester United,Swansea,Kyle Bartley,-,False,False,829517
2014/2015,Manchester United,Swansea,Jazz Richards,-,False,False,829517
2014/2015,Manchester United,Swansea,Josh Sheehan,-,False,False,829517
2014/2015,Queens Park Rangers,Hull,Robert Green,6.88,True,True,829519
2014/2015,Queens Park Rangers,Hull,Richard Dunne,6.68,True,True,829519
2014/2015,Queens Park Rangers,Hull,Steven Caulker,7.07,True,True,829519
2014/2015,Queens Park Rangers,Hull,Rio Ferdinand,7.54,True,True,829519
2014/2015,Queens Park Rangers,Hull,Danny Simpson,6.05,True,True,829519
2014/2015,Queens Park Rangers,Hull,Armand Traore,7.82,True,True,829519
2014/2015,Queens Park Rangers,Hull,Alejandro Faurlin,6.73,True,True,829519
2014/2015,Queens Park Rangers,Hull,Jordon Mutch,5.99,True,True,829519
2014/2015,Queens Park Rangers,Hull,Joey Barton,7.29,True,True,829519
2014/2015,Queens Park Rangers,Hull,Loïc Rémy,7.25,True,True,829519
2014/2015,Queens Park Rangers,Hull,Charlie Austin,6.06,True,True,829519
2014/2015,Queens Park Rangers,Hull,Junior Hoilett,6.31,False,True,829519
2014/2015,Queens Park Rangers,Hull,Bobby Zamora,6.06,False,True,829519
2014/2015,Queens Park Rangers,Hull,Matt Phillips,6.28,False,True,829519
2014/2015,Queens Park Rangers,Hull,Brian Murphy,-,False,True,829519
2014/2015,Queens Park Rangers,Hull,Clint Hill,-,False,True,829519
2014/2015,Queens Park Rangers,Hull,Karl Henry,-,False,True,829519
2014/2015,Queens Park Rangers,Hull,Nedum Onuoha,-,False,True,829519
2014/2015,Queens Park Rangers,Hull,Allan McGregor,8.92,True,False,829519
2014/2015,Queens Park Rangers,Hull,Alex Bruce,7.07,True,False,829519
2014/2015,Queens Park Rangers,Hull,Curtis Davies,8.17,True,False,829519
2014/2015,Queens Park Rangers,Hull,James Chester,8.80,True,False,829519
2014/2015,Queens Park Rangers,Hull,Ahmed El Mohamady,6.96,True,False,829519
2014/2015,Queens Park Rangers,Hull,Tom Huddlestone,7.38,True,False,829519
2014/2015,Queens Park Rangers,Hull,Jake Livermore,7.02,True,False,829519
2014/2015,Queens Park Rangers,Hull,Andrew Robertson,7.75,True,False,829519
2014/2015,Queens Park Rangers,Hull,Tom Ince,6.74,True,False,829519
2014/2015,Queens Park Rangers,Hull,Robert Snodgrass,6.10,True,False,829519
2014/2015,Queens Park Rangers,Hull,Nikica Jelavic,6.15,True,False,829519
2014/2015,Queens Park Rangers,Hull,Paul McShane,6.46,False,False,829519
2014/2015,Queens Park Rangers,Hull,David Meyler,5.95,False,False,829519
2014/2015,Queens Park Rangers,Hull,Stephen Quinn,7.00,False,False,829519
2014/2015,Queens Park Rangers,Hull,Maynor Figueroa,-,False,False,829519
2014/2015,Queens Park Rangers,Hull,Robert Brady,-,False,False,829519
2014/2015,Queens Park Rangers,Hull,Sone Aluko,-,False,False,829519
2014/2015,Queens Park Rangers,Hull,Steve Harper,-,False,False,829519
2014/2015,Stoke,Aston Villa,Asmir Begovic,5.73,True,True,829520
2014/2015,Stoke,Aston Villa,Phil Bardsley,6.65,True,True,829520
2014/2015,Stoke,Aston Villa,Marc Wilson,6.99,True,True,829520
2014/2015,Stoke,Aston Villa,Ryan Shawcross,7.91,True,True,829520
2014/2015,Stoke,Aston Villa,Erik Pieters,8.25,True,True,829520
2014/2015,Stoke,Aston Villa,Steven Nzonzi,7.36,True,True,829520
2014/2015,Stoke,Aston Villa,Glenn Whelan,6.96,True,True,829520
2014/2015,Stoke,Aston Villa,Bojan,6.47,True,True,829520
2014/2015,Stoke,Aston Villa,Stephen Ireland,6.72,True,True,829520
2014/2015,Stoke,Aston Villa,Marko Arnautovic,6.34,True,True,829520
2014/2015,Stoke,Aston Villa,Mame Diouf,6.59,True,True,829520
2014/2015,Stoke,Aston Villa,Peter Crouch,6.16,False,True,829520
2014/2015,Stoke,Aston Villa,Charlie Adam,6.26,False,True,829520
2014/2015,Stoke,Aston Villa,Thomas Sørensen,-,False,True,829520
2014/2015,Stoke,Aston Villa,Robert Huth,-,False,True,829520
2014/2015,Stoke,Aston Villa,Jonathan Walters,-,False,True,829520
2014/2015,Stoke,Aston Villa,Marc Muniesa,-,False,True,829520
2014/2015,Stoke,Aston Villa,Steve Sidwell,-,False,True,829520
2014/2015,Stoke,Aston Villa,Bradley Guzan,6.30,True,False,829520
2014/2015,Stoke,Aston Villa,Alan Hutton,7.41,True,False,829520
2014/2015,Stoke,Aston Villa,Ron Vlaar,7.05,True,False,829520
2014/2015,Stoke,Aston Villa,Philippe Senderos,6.87,True,False,829520
2014/2015,Stoke,Aston Villa,Aly Cissokho,7.02,True,False,829520
2014/2015,Stoke,Aston Villa,Fabian Delph,7.40,True,False,829520
2014/2015,Stoke,Aston Villa,Ashley Westwood,6.79,True,False,829520
2014/2015,Stoke,Aston Villa,Charles N'Zogbia,6.19,True,False,829520
2014/2015,Stoke,Aston Villa,Kieran Richardson,6.94,True,False,829520
2014/2015,Stoke,Aston Villa,Andreas Weimann,7.59,True,False,829520
2014/2015,Stoke,Aston Villa,Gabriel Agbonlahor,6.20,True,False,829520
2014/2015,Stoke,Aston Villa,Leandro Bacuna,5.92,False,False,829520
2014/2015,Stoke,Aston Villa,Jack Grealish,6.30,False,False,829520
2014/2015,Stoke,Aston Villa,Ciaran Clark,-,False,False,829520
2014/2015,Stoke,Aston Villa,Shay Given,-,False,False,829520
2014/2015,Stoke,Aston Villa,Karim El Ahmadi,-,False,False,829520
2014/2015,Stoke,Aston Villa,Darren Bent,-,False,False,829520
2014/2015,Stoke,Aston Villa,Nathan Baker,-,False,False,829520
2014/2015,West Bromwich,Sunderland,Ben Foster,5.51,True,True,829521
2014/2015,West Bromwich,Sunderland,Andre Wisdom,6.28,True,True,829521
2014/2015,West Bromwich,Sunderland,Jonas Olsson,6.63,True,True,829521
2014/2015,West Bromwich,Sunderland,Craig Dawson,6.50,True,True,829521
2014/2015,West Bromwich,Sunderland,Sébastien Pocognoli,6.84,True,True,829521
2014/2015,West Bromwich,Sunderland,Graham Dorrans,6.51,True,True,829521
2014/2015,West Bromwich,Sunderland,Youssouf Mulumbu,6.93,True,True,829521
2014/2015,West Bromwich,Sunderland,Craig Gardner,7.52,True,True,829521
2014/2015,West Bromwich,Sunderland,Chris Brunt,6.38,True,True,829521
2014/2015,West Bromwich,Sunderland,Saido Berahino,7.91,True,True,829521
2014/2015,West Bromwich,Sunderland,Victor Anichebe,6.82,True,True,829521
2014/2015,West Bromwich,Sunderland,Claudio Yacob,5.97,False,True,829521
2014/2015,West Bromwich,Sunderland,Stéphane Sessegnon,5.82,False,True,829521
2014/2015,West Bromwich,Sunderland,Chris Baird,6.06,False,True,829521
2014/2015,West Bromwich,Sunderland,Jason Davidson,-,False,True,829521
2014/2015,West Bromwich,Sunderland,Brown Ideye,-,False,True,829521
2014/2015,West Bromwich,Sunderland,Liam O'Neil,-,False,True,829521
2014/2015,West Bromwich,Sunderland,Boaz Myhill,-,False,True,829521
2014/2015,West Bromwich,Sunderland,Vito Mannone,6.45,True,False,829521
2014/2015,West Bromwich,Sunderland,Wes Brown,6.57,True,False,829521
2014/2015,West Bromwich,Sunderland,Valentin Roberge,5.87,True,False,829521
2014/2015,West Bromwich,Sunderland,John O'Shea,6.55,True,False,829521
2014/2015,West Bromwich,Sunderland,Patrick van Aanholt,8.50,True,False,829521
2014/2015,West Bromwich,Sunderland,Lee Cattermole,8.04,True,False,829521
2014/2015,West Bromwich,Sunderland,Adam Johnson,6.45,True,False,829521
2014/2015,West Bromwich,Sunderland,Sebastian Larsson,8.75,True,False,829521
2014/2015,West Bromwich,Sunderland,Jack Rodwell,6.89,True,False,829521
2014/2015,West Bromwich,Sunderland,Connor Wickham,6.61,True,False,829521
2014/2015,West Bromwich,Sunderland,Steven Fletcher,6.70,True,False,829521
2014/2015,West Bromwich,Sunderland,Jordi Gómez,6.17,False,False,829521
2014/2015,West Bromwich,Sunderland,Jozy Altidore,6.17,False,False,829521
2014/2015,West Bromwich,Sunderland,William Buckley,6.48,False,False,829521
2014/2015,West Bromwich,Sunderland,Charalampos Mavrias,-,False,False,829521
2014/2015,West Bromwich,Sunderland,Costel Pantilimon,-,False,False,829521
2014/2015,West Bromwich,Sunderland,Danny Graham,-,False,False,829521
2014/2015,West Bromwich,Sunderland,Liam Bridcutt,-,False,False,829521
2014/2015,West Ham,Tottenham,Adrián,6.91,True,True,829522
2014/2015,West Ham,Tottenham,Joseph O'Brien,7.02,True,True,829522
2014/2015,West Ham,Tottenham,Winston Reid,7.20,True,True,829522
2014/2015,West Ham,Tottenham,James Collins,6.70,True,True,829522
2014/2015,West Ham,Tottenham,Aaron Cresswell,6.48,True,True,829522
2014/2015,West Ham,Tottenham,Cheikhou Kouyaté,7.08,True,True,829522
2014/2015,West Ham,Tottenham,Mark Noble,7.58,True,True,829522
2014/2015,West Ham,Tottenham,Stewart Downing,7.25,True,True,829522
2014/2015,West Ham,Tottenham,Kevin Nolan,6.57,True,True,829522
2014/2015,West Ham,Tottenham,Ricardo Vaz Tê,6.12,True,True,829522
2014/2015,West Ham,Tottenham,Carlton Cole,5.66,True,True,829522
2014/2015,West Ham,Tottenham,Enner Valencia,5.88,False,True,829522
2014/2015,West Ham,Tottenham,Mohamed Diamé,6.66,False,True,829522
2014/2015,West Ham,Tottenham,Guy Demel,6.12,False,True,829522
2014/2015,West Ham,Tottenham,Mauro Zárate,-,False,True,829522
2014/2015,West Ham,Tottenham,Jussi Jääskeläinen,-,False,True,829522
2014/2015,West Ham,Tottenham,Diego Poyet,-,False,True,829522
2014/2015,West Ham,Tottenham,Reece Burke,-,False,True,829522
2014/2015,West Ham,Tottenham,Hugo Lloris,7.77,True,False,829522
2014/2015,West Ham,Tottenham,Kyle Naughton,5.14,True,False,829522
2014/2015,West Ham,Tottenham,Younes Kaboul,7.72,True,False,829522
2014/2015,West Ham,Tottenham,Eric Dier,7.98,True,False,829522
2014/2015,West Ham,Tottenham,Danny Rose,6.95,True,False,829522
2014/2015,West Ham,Tottenham,Nabil Bentaleb,7.45,True,False,829522
2014/2015,West Ham,Tottenham,Etienne Capoue,7.75,True,False,829522
2014/2015,West Ham,Tottenham,Christian Eriksen,7.21,True,False,829522
2014/2015,West Ham,Tottenham,Erik Lamela,6.68,True,False,829522
2014/2015,West Ham,Tottenham,Aaron Lennon,6.42,True,False,829522
2014/2015,West Ham,Tottenham,Emmanuel Adebayor,6.04,True,False,829522
2014/2015,West Ham,Tottenham,Lewis Holtby,6.26,False,False,829522
2014/2015,West Ham,Tottenham,Andros Townsend,6.64,False,False,829522
2014/2015,West Ham,Tottenham,Harry Kane,6.92,False,False,829522
2014/2015,West Ham,Tottenham,Roberto Soldado,-,False,False,829522
2014/2015,West Ham,Tottenham,Brad Friedel,-,False,False,829522
2014/2015,West Ham,Tottenham,Michael Dawson,-,False,False,829522
2014/2015,West Ham,Tottenham,Ben Davies,-,False,False,829522
2014/2015,Liverpool,Southampton,Simon Mignolet,7.10,True,True,829516
2014/2015,Liverpool,Southampton,Javier Manquillo,7.70,True,True,829516
2014/2015,Liverpool,Southampton,Dejan Lovren,7.62,True,True,829516
2014/2015,Liverpool,Southampton,Martin Skrtel,8.52,True,True,829516
2014/2015,Liverpool,Southampton,Glen Johnson,6.61,True,True,829516
2014/2015,Liverpool,Southampton,Lucas Leiva,6.83,True,True,829516
2014/2015,Liverpool,Southampton,Steven Gerrard,6.74,True,True,829516
2014/2015,Liverpool,Southampton,Jordan Henderson,7.68,True,True,829516
2014/2015,Liverpool,Southampton,Philippe Coutinho,6.71,True,True,829516
2014/2015,Liverpool,Southampton,Raheem Sterling,8.96,True,True,829516
2014/2015,Liverpool,Southampton,Daniel Sturridge,7.71,True,True,829516
2014/2015,Liverpool,Southampton,Rickie Lambert,6.15,False,True,829516
2014/2015,Liverpool,Southampton,Joe Allen,6.32,False,True,829516
2014/2015,Liverpool,Southampton,Bradley Jones,-,False,True,829516
2014/2015,Liverpool,Southampton,Mamadou Sakho,-,False,True,829516
2014/2015,Liverpool,Southampton,Emre Can,-,False,True,829516
2014/2015,Liverpool,Southampton,Jordon Ibe,-,False,True,829516
2014/2015,Liverpool,Southampton,Kolo Touré,-,False,True,829516
2014/2015,Liverpool,Southampton,Fraser Forster,6.12,True,False,829516
2014/2015,Liverpool,Southampton,Nathaniel Clyne,7.75,True,False,829516
2014/2015,Liverpool,Southampton,Maya Yoshida,6.91,True,False,829516
2014/2015,Liverpool,Southampton,José Fonte,7.48,True,False,829516
2014/2015,Liverpool,Southampton,Ryan Bertrand,6.38,True,False,829516
2014/2015,Liverpool,Southampton,Morgan Schneiderlin,6.99,True,False,829516
2014/2015,Liverpool,Southampton,Victor Wanyama,7.86,True,False,829516
2014/2015,Liverpool,Southampton,Steven Davis,6.31,True,False,829516
2014/2015,Liverpool,Southampton,James Ward-Prowse,6.75,True,False,829516
2014/2015,Liverpool,Southampton,Graziano Pellè,6.73,True,False,829516
2014/2015,Liverpool,Southampton,Dusan Tadic,6.56,True,False,829516
2014/2015,Liverpool,Southampton,Shane Long,5.94,False,False,829516
2014/2015,Liverpool,Southampton,Lloyd Isgrove,6.18,False,False,829516
2014/2015,Liverpool,Southampton,Saphir Taïder,-,False,False,829516
2014/2015,Liverpool,Southampton,Jos Hooiveld,-,False,False,829516
2014/2015,Liverpool,Southampton,Jack Cork,-,False,False,829516
2014/2015,Liverpool,Southampton,Jack Stephens,-,False,False,829516
2014/2015,Liverpool,Southampton,Kelvin Davis,-,False,False,829516
2014/2015,Newcastle,Manchester City,Tim Krul,6.58,True,True,829518
2014/2015,Newcastle,Manchester City,Daryl Janmaat,6.04,True,True,829518
2014/2015,Newcastle,Manchester City,Fabricio Coloccini,6.43,True,True,829518
2014/2015,Newcastle,Manchester City,Mike Williamson,7.05,True,True,829518
2014/2015,Newcastle,Manchester City,Paul Dummett,6.13,True,True,829518
2014/2015,Newcastle,Manchester City,Vurnon Anita,6.10,True,True,829518
2014/2015,Newcastle,Manchester City,Rémy Cabella,7.10,True,True,829518
2014/2015,Newcastle,Manchester City,Moussa Sissoko,6.62,True,True,829518
2014/2015,Newcastle,Manchester City,Jack Colback,7.12,True,True,829518
2014/2015,Newcastle,Manchester City,Yoan Gouffran,6.31,True,True,829518
2014/2015,Newcastle,Manchester City,Emmanuel Rivière,6.72,True,True,829518
2014/2015,Newcastle,Manchester City,Gabriel Obertan,6.27,False,True,829518
2014/2015,Newcastle,Manchester City,Rolando Aarons,6.00,False,True,829518
2014/2015,Newcastle,Manchester City,Ayoze Pérez,6.13,False,True,829518
2014/2015,Newcastle,Manchester City,Mehdi Abeid,-,False,True,829518
2014/2015,Newcastle,Manchester City,Robert Elliot,-,False,True,829518
2014/2015,Newcastle,Manchester City,Massadio Haïdara,-,False,True,829518
2014/2015,Newcastle,Manchester City,Steven Taylor,-,False,True,829518
2014/2015,Newcastle,Manchester City,Joe Hart,6.68,True,False,829518
2014/2015,Newcastle,Manchester City,Gaël Clichy,8.90,True,False,829518
2014/2015,Newcastle,Manchester City,Martín Demichelis,7.85,True,False,829518
2014/2015,Newcastle,Manchester City,Vincent Kompany,6.85,True,False,829518
2014/2015,Newcastle,Manchester City,Aleksandar Kolarov,7.44,True,False,829518
2014/2015,Newcastle,Manchester City,Samir Nasri,6.56,True,False,829518
2014/2015,Newcastle,Manchester City,Fernando,7.37,True,False,829518
2014/2015,Newcastle,Manchester City,Yaya Touré,6.74,True,False,829518
2014/2015,Newcastle,Manchester City,David Silva,7.90,True,False,829518
2014/2015,Newcastle,Manchester City,Edin Dzeko,7.20,True,False,829518
2014/2015,Newcastle,Manchester City,Stevan Jovetic,7.43,True,False,829518
2014/2015,Newcastle,Manchester City,Sergio Agüero,7.08,False,False,829518
2014/2015,Newcastle,Manchester City,Fernandinho,6.45,False,False,829518
2014/2015,Newcastle,Manchester City,James Milner,6.48,False,False,829518
2014/2015,Newcastle,Manchester City,Willy Caballero,-,False,False,829518
2014/2015,Newcastle,Manchester City,Pablo Zabaleta,-,False,False,829518
2014/2015,Newcastle,Manchester City,Dedryck Boyata,-,False,False,829518
2014/2015,Newcastle,Manchester City,Jesús Navas,-,False,False,829518
2014/2015,Burnley,Chelsea,Tom Heaton,5.29,True,True,829514
2014/2015,Burnley,Chelsea,Kieran Trippier,6.02,True,True,829514
2014/2015,Burnley,Chelsea,Jason Shackell,6.66,True,True,829514
2014/2015,Burnley,Chelsea,Michael Duff,6.50,True,True,829514
2014/2015,Burnley,Chelsea,Ben Mee,6.56,True,True,829514
2014/2015,Burnley,Chelsea,Scott Arfield,7.61,True,True,829514
2014/2015,Burnley,Chelsea,Dean Marney,6.29,True,True,829514
2014/2015,Burnley,Chelsea,David Jones,6.28,True,True,829514
2014/2015,Burnley,Chelsea,Matthew Taylor,6.87,True,True,829514
2014/2015,Burnley,Chelsea,Danny Ings,6.00,True,True,829514
2014/2015,Burnley,Chelsea,Lukas Jutkiewicz,6.31,True,True,829514
2014/2015,Burnley,Chelsea,Ashley Barnes,6.07,False,True,829514
2014/2015,Burnley,Chelsea,Michael Kightly,5.88,False,True,829514
2014/2015,Burnley,Chelsea,Marvin Sordell,5.84,False,True,829514
2014/2015,Burnley,Chelsea,Kevin Long,-,False,True,829514
2014/2015,Burnley,Chelsea,Matthew Gilks,-,False,True,829514
2014/2015,Burnley,Chelsea,Ross Wallace,-,False,True,829514
2014/2015,Burnley,Chelsea,Cameron Dummigan,-,False,True,829514
2014/2015,Burnley,Chelsea,Thibaut Courtois,6.75,True,False,829514
2014/2015,Burnley,Chelsea,Branislav Ivanovic,7.85,True,False,829514
2014/2015,Burnley,Chelsea,John Terry,6.90,True,False,829514
2014/2015,Burnley,Chelsea,Gary Cahill,7.02,True,False,829514
2014/2015,Burnley,Chelsea,César Azpilicueta,7.23,True,False,829514
2014/2015,Burnley,Chelsea,Nemanja Matic,6.91,True,False,829514
2014/2015,Burnley,Chelsea,Cesc Fàbregas,8.73,True,False,829514
2014/2015,Burnley,Chelsea,André Schürrle,7.51,True,False,829514
2014/2015,Burnley,Chelsea,Oscar,6.92,True,False,829514
2014/2015,Burnley,Chelsea,Eden Hazard,8.29,True,False,829514
2014/2015,Burnley,Chelsea,Diego Costa,7.60,True,False,829514
2014/2015,Burnley,Chelsea,Willian,5.99,False,False,829514
2014/2015,Burnley,Chelsea,John Obi Mikel,6.08,False,False,829514
2014/2015,Burnley,Chelsea,Didier Drogba,6.10,False,False,829514
2014/2015,Burnley,Chelsea,Filipe Luís,-,False,False,829514
2014/2015,Burnley,Chelsea,Petr Cech,-,False,False,829514
2014/2015,Burnley,Chelsea,Kurt Zouma,-,False,False,829514
2014/2015,Burnley,Chelsea,Fernando Torres,-,False,False,829514
2014/2015,Aston Villa,Newcastle,Bradley Guzan,7.60,True,True,829523
2014/2015,Aston Villa,Newcastle,Alan Hutton,7.28,True,True,829523
2014/2015,Aston Villa,Newcastle,Ron Vlaar,7.19,True,True,829523
2014/2015,Aston Villa,Newcastle,Philippe Senderos,6.79,True,True,829523
2014/2015,Aston Villa,Newcastle,Aly Cissokho,6.98,True,True,829523
2014/2015,Aston Villa,Newcastle,Fabian Delph,7.54,True,True,829523
2014/2015,Aston Villa,Newcastle,Ashley Westwood,7.00,True,True,829523
2014/2015,Aston Villa,Newcastle,Kieran Richardson,6.87,True,True,829523
2014/2015,Aston Villa,Newcastle,Charles N'Zogbia,5.97,True,True,829523
2014/2015,Aston Villa,Newcastle,Gabriel Agbonlahor,6.32,True,True,829523
2014/2015,Aston Villa,Newcastle,Andreas Weimann,6.25,True,True,829523
2014/2015,Aston Villa,Newcastle,Carlos Sánchez,6.19,False,True,829523
2014/2015,Aston Villa,Newcastle,Nathan Baker,6.27,False,True,829523
2014/2015,Aston Villa,Newcastle,Darren Bent,6.00,False,True,829523
2014/2015,Aston Villa,Newcastle,Shay Given,-,False,True,829523
