season,home_team,away_team,player_name,player_rating,starter,home_game,match_id
2012/2013,Newcastle,Tottenham,Dan Gosling,-,False,True,614055
2012/2013,Newcastle,Tottenham,Mike Williamson,-,False,True,614055
2012/2013,Newcastle,Tottenham,Brad Friedel,5.84,True,False,614055
2012/2013,Newcastle,Tottenham,Kyle Walker,6.89,True,False,614055
2012/2013,Newcastle,Tottenham,Younes Kaboul,6.52,True,False,614055
2012/2013,Newcastle,Tottenham,William Gallas,6.48,True,False,614055
2012/2013,Newcastle,Tottenham,Benoit Assou-Ekotto,6.43,True,False,614055
2012/2013,Newcastle,Tottenham,Sandro,7.02,True,False,614055
2012/2013,Newcastle,Tottenham,Jake Livermore,6.13,True,False,614055
2012/2013,Newcastle,Tottenham,Aaron Lennon,6.82,True,False,614055
2012/2013,Newcastle,Tottenham,Gylfi Sigurdsson,6.27,True,False,614055
2012/2013,Newcastle,Tottenham,Gareth Bale,7.16,True,False,614055
2012/2013,Newcastle,Tottenham,Jermain Defoe,7.56,True,False,614055
2012/2013,Newcastle,Tottenham,Rafael van der Vaart,5.92,False,False,614055
2012/2013,Newcastle,Tottenham,Harry Kane,6.13,False,False,614055
2012/2013,Newcastle,Tottenham,Jan Vertonghen,-,False,False,614055
2012/2013,Newcastle,Tottenham,Carlo Cudicini,-,False,False,614055
2012/2013,Newcastle,Tottenham,Kyle Naughton,-,False,False,614055
2012/2013,Newcastle,Tottenham,Andros Townsend,-,False,False,614055
2012/2013,Newcastle,Tottenham,Jermaine Jenas,-,False,False,614055
2012/2013,Queens Park Rangers,Swansea,Robert Green,4.07,True,True,614056
2012/2013,Queens Park Rangers,Swansea,Nedum Onuoha,5.09,True,True,614056
2012/2013,Queens Park Rangers,Swansea,Anton Ferdinand,5.68,True,True,614056
2012/2013,Queens Park Rangers,Swansea,Clint Hill,5.71,True,True,614056
2012/2013,Queens Park Rangers,Swansea,Fábio,5.66,True,True,614056
2012/2013,Queens Park Rangers,Swansea,Samba Diakité,6.73,True,True,614056
2012/2013,Queens Park Rangers,Swansea,Park Ji-Sung,6.38,True,True,614056
2012/2013,Queens Park Rangers,Swansea,Jamie Mackie,5.91,True,True,614056
2012/2013,Queens Park Rangers,Swansea,Adel Taarabt,7.18,True,True,614056
2012/2013,Queens Park Rangers,Swansea,Junior Hoilett,6.02,True,True,614056
2012/2013,Queens Park Rangers,Swansea,Djibril Cissé,5.78,True,True,614056
2012/2013,Queens Park Rangers,Swansea,Shaun Derry,6.02,False,True,614056
2012/2013,Queens Park Rangers,Swansea,Shaun Wright-Phillips,5.86,False,True,614056
2012/2013,Queens Park Rangers,Swansea,Andrew Johnson,5.87,False,True,614056
2012/2013,Queens Park Rangers,Swansea,Brian Murphy,-,False,True,614056
2012/2013,Queens Park Rangers,Swansea,Ryan Nelsen,-,False,True,614056
2012/2013,Queens Park Rangers,Swansea,Bobby Zamora,-,False,True,614056
2012/2013,Queens Park Rangers,Swansea,Kieron Dyer,-,False,True,614056
2012/2013,Queens Park Rangers,Swansea,Michel Vorm,7.54,True,False,614056
2012/2013,Queens Park Rangers,Swansea,Angel Rangel,7.87,True,False,614056
2012/2013,Queens Park Rangers,Swansea,Chico Flores,8.58,True,False,614056
2012/2013,Queens Park Rangers,Swansea,Ashley Williams,7.68,True,False,614056
2012/2013,Queens Park Rangers,Swansea,Neil Taylor,7.99,True,False,614056
2012/2013,Queens Park Rangers,Swansea,Jonathan de Guzmán,7.08,True,False,614056
2012/2013,Queens Park Rangers,Swansea,Michu,9.45,True,False,614056
2012/2013,Queens Park Rangers,Swansea,Leon Britton,8.21,True,False,614056
2012/2013,Queens Park Rangers,Swansea,Nathan Dyer,7.91,True,False,614056
2012/2013,Queens Park Rangers,Swansea,Danny Graham,7.08,True,False,614056
2012/2013,Queens Park Rangers,Swansea,Wayne Routledge,8.11,True,False,614056
2012/2013,Queens Park Rangers,Swansea,Mark Gower,6.05,False,False,614056
2012/2013,Queens Park Rangers,Swansea,Scott Sinclair,7.08,False,False,614056
2012/2013,Queens Park Rangers,Swansea,Kemy Agustien,6.78,False,False,614056
2012/2013,Queens Park Rangers,Swansea,Gerhard Tremmel,-,False,False,614056
2012/2013,Queens Park Rangers,Swansea,Alan Tate,-,False,False,614056
2012/2013,Queens Park Rangers,Swansea,Luke Moore,-,False,False,614056
2012/2013,Queens Park Rangers,Swansea,Jazz Richards,-,False,False,614056
2012/2013,Reading,Stoke,Adam Federici,5.44,True,True,614057
2012/2013,Reading,Stoke,Chris Gunter,6.63,True,True,614057
2012/2013,Reading,Stoke,Alex Pearce,6.80,True,True,614057
2012/2013,Reading,Stoke,Kaspars Gorkss,6.93,True,True,614057
2012/2013,Reading,Stoke,Ian Harte,6.33,True,True,614057
2012/2013,Reading,Stoke,Jobi McAnuff,6.65,True,True,614057
2012/2013,Reading,Stoke,Mikele Leigertwood,7.01,True,True,614057
2012/2013,Reading,Stoke,Danny Guthrie,6.92,True,True,614057
2012/2013,Reading,Stoke,Hal Robson-Kanu,6.52,True,True,614057
2012/2013,Reading,Stoke,Pavel Pogrebnyak,5.94,True,True,614057
2012/2013,Reading,Stoke,Adam Le Fondre,6.67,True,True,614057
2012/2013,Reading,Stoke,Noel Hunt,6.12,False,True,614057
2012/2013,Reading,Stoke,Garath McCleary,6.74,False,True,614057
2012/2013,Reading,Stoke,Adrian Mariappa,-,False,True,614057
2012/2013,Reading,Stoke,Shaun Cummings,-,False,True,614057
2012/2013,Reading,Stoke,Alex McCarthy,-,False,True,614057
2012/2013,Reading,Stoke,Jay Tabb,-,False,True,614057
2012/2013,Reading,Stoke,Simon Church,-,False,True,614057
2012/2013,Reading,Stoke,Asmir Begovic,6.16,True,False,614057
2012/2013,Reading,Stoke,Andy Wilkinson,6.46,True,False,614057
2012/2013,Reading,Stoke,Robert Huth,7.62,True,False,614057
2012/2013,Reading,Stoke,Ryan Shawcross,7.66,True,False,614057
2012/2013,Reading,Stoke,Marc Wilson,6.43,True,False,614057
2012/2013,Reading,Stoke,Michael Kightly,8.14,True,False,614057
2012/2013,Reading,Stoke,Glenn Whelan,6.85,True,False,614057
2012/2013,Reading,Stoke,Dean Whitehead,5.89,True,False,614057
2012/2013,Reading,Stoke,Matthew Etherington,6.09,True,False,614057
2012/2013,Reading,Stoke,Jonathan Walters,7.50,True,False,614057
2012/2013,Reading,Stoke,Peter Crouch,7.14,True,False,614057
2012/2013,Reading,Stoke,Wilson Palacios,6.04,False,False,614057
2012/2013,Reading,Stoke,Rory Delap,5.89,False,False,614057
2012/2013,Reading,Stoke,Cameron Jerome,5.83,False,False,614057
2012/2013,Reading,Stoke,Thomas Sørensen,-,False,False,614057
2012/2013,Reading,Stoke,Kenwyne Jones,-,False,False,614057
2012/2013,Reading,Stoke,Ryan Shotton,-,False,False,614057
2012/2013,Reading,Stoke,Jamie Ness,-,False,False,614057
2012/2013,West Bromwich,Liverpool,Ben Foster,6.60,True,True,614058
2012/2013,West Bromwich,Liverpool,Steven Reid,7.10,True,True,614058
2012/2013,West Bromwich,Liverpool,Jonas Olsson,7.07,True,True,614058
2012/2013,West Bromwich,Liverpool,Gareth McAuley,6.88,True,True,614058
2012/2013,West Bromwich,Liverpool,Liam Ridgewell,8.26,True,True,614058
2012/2013,West Bromwich,Liverpool,Claudio Yacob,7.39,True,True,614058
2012/2013,West Bromwich,Liverpool,Youssouf Mulumbu,7.11,True,True,614058
2012/2013,West Bromwich,Liverpool,Zoltán Gera,7.61,True,True,614058
2012/2013,West Bromwich,Liverpool,James Morrison,7.18,True,True,614058
2012/2013,West Bromwich,Liverpool,Peter Odemwingie,7.78,True,True,614058
2012/2013,West Bromwich,Liverpool,Shane Long,7.16,True,True,614058
2012/2013,West Bromwich,Liverpool,Romelu Lukaku,7.48,False,True,614058
2012/2013,West Bromwich,Liverpool,Marc-Antoine Fortuné,6.34,False,True,614058
2012/2013,West Bromwich,Liverpool,Chris Brunt,6.01,False,True,614058
2012/2013,West Bromwich,Liverpool,Gonzalo Jara,-,False,True,614058
2012/2013,West Bromwich,Liverpool,Yassine El Ghanassy,-,False,True,614058
2012/2013,West Bromwich,Liverpool,Craig Dawson,-,False,True,614058
2012/2013,West Bromwich,Liverpool,Boaz Myhill,-,False,True,614058
2012/2013,West Bromwich,Liverpool,Pepe Reina,6.95,True,False,614058
2012/2013,West Bromwich,Liverpool,Martin Kelly,6.31,True,False,614058
2012/2013,West Bromwich,Liverpool,Daniel Agger,4.94,True,False,614058
2012/2013,West Bromwich,Liverpool,Martin Skrtel,5.85,True,False,614058
2012/2013,West Bromwich,Liverpool,Glen Johnson,6.23,True,False,614058
2012/2013,West Bromwich,Liverpool,Lucas Leiva,5.45,True,False,614058
2012/2013,West Bromwich,Liverpool,Joe Allen,6.41,True,False,614058
2012/2013,West Bromwich,Liverpool,Stewart Downing,6.28,True,False,614058
2012/2013,West Bromwich,Liverpool,Steven Gerrard,6.10,True,False,614058
2012/2013,West Bromwich,Liverpool,Fabio Borini,6.04,True,False,614058
2012/2013,West Bromwich,Liverpool,Luis Suárez,6.36,True,False,614058
2012/2013,West Bromwich,Liverpool,Jamie Carragher,6.08,False,False,614058
2012/2013,West Bromwich,Liverpool,Joe Cole,5.92,False,False,614058
2012/2013,West Bromwich,Liverpool,Andy Carroll,6.13,False,False,614058
2012/2013,West Bromwich,Liverpool,Bradley Jones,-,False,False,614058
2012/2013,West Bromwich,Liverpool,Jonjo Shelvey,-,False,False,614058
2012/2013,West Bromwich,Liverpool,Jordan Henderson,-,False,False,614058
2012/2013,West Bromwich,Liverpool,Charlie Adam,-,False,False,614058
2012/2013,West Ham,Aston Villa,Jussi Jääskeläinen,6.94,True,True,614059
2012/2013,West Ham,Aston Villa,Guy Demel,6.85,True,True,614059
2012/2013,West Ham,Aston Villa,Winston Reid,7.60,True,True,614059
2012/2013,West Ham,Aston Villa,James Collins,7.79,True,True,614059
2012/2013,West Ham,Aston Villa,George McCartney,7.68,True,True,614059
2012/2013,West Ham,Aston Villa,Mohamed Diamé,6.86,True,True,614059
2012/2013,West Ham,Aston Villa,Kevin Nolan,7.78,True,True,614059
2012/2013,West Ham,Aston Villa,Mark Noble,6.98,True,True,614059
2012/2013,West Ham,Aston Villa,Ricardo Vaz Tê,6.85,True,True,614059
2012/2013,West Ham,Aston Villa,Carlton Cole,6.36,True,True,614059
2012/2013,West Ham,Aston Villa,Matthew Taylor,6.32,True,True,614059
2012/2013,West Ham,Aston Villa,Joseph O'Brien,6.21,False,True,614059
2012/2013,West Ham,Aston Villa,Modibo Maiga,6.28,False,True,614059
2012/2013,West Ham,Aston Villa,James Tomkins,6.23,False,True,614059
2012/2013,West Ham,Aston Villa,Alou Diarra,-,False,True,614059
2012/2013,West Ham,Aston Villa,Stephen Henderson,-,False,True,614059
2012/2013,West Ham,Aston Villa,Gary O'Neil,-,False,True,614059
2012/2013,West Ham,Aston Villa,Nicky Maynard,-,False,True,614059
2012/2013,West Ham,Aston Villa,Shay Given,6.26,True,False,614059
2012/2013,West Ham,Aston Villa,Matthew Lowton,7.01,True,False,614059
2012/2013,West Ham,Aston Villa,Ciaran Clark,6.97,True,False,614059
2012/2013,West Ham,Aston Villa,Ron Vlaar,6.91,True,False,614059
2012/2013,West Ham,Aston Villa,Nathan Baker,7.68,True,False,614059
2012/2013,West Ham,Aston Villa,Karim El Ahmadi,6.53,True,False,614059
2012/2013,West Ham,Aston Villa,Fabian Delph,7.01,True,False,614059
2012/2013,West Ham,Aston Villa,Charles N'Zogbia,6.75,True,False,614059
2012/2013,West Ham,Aston Villa,Stephen Ireland,6.55,True,False,614059
2012/2013,West Ham,Aston Villa,Brett Holman,6.14,True,False,614059
2012/2013,West Ham,Aston Villa,Darren Bent,6.04,True,False,614059
2012/2013,West Ham,Aston Villa,Andreas Weimann,6.24,False,False,614059
2012/2013,West Ham,Aston Villa,Gary Gardner,6.07,False,False,614059
2012/2013,West Ham,Aston Villa,Barry Bannan,6.01,False,False,614059
2012/2013,West Ham,Aston Villa,Chris Herd,-,False,False,614059
2012/2013,West Ham,Aston Villa,Graham Burke,-,False,False,614059
2012/2013,West Ham,Aston Villa,Bradley Guzan,-,False,False,614059
2012/2013,West Ham,Aston Villa,Eric Lichaj,-,False,False,614059
2012/2013,Manchester City,Southampton,Joe Hart,5.48,True,True,614054
2012/2013,Manchester City,Southampton,Pablo Zabaleta,6.64,True,True,614054
2012/2013,Manchester City,Southampton,Vincent Kompany,6.70,True,True,614054
2012/2013,Manchester City,Southampton,Joleon Lescott,7.25,True,True,614054
2012/2013,Manchester City,Southampton,Gaël Clichy,6.81,True,True,614054
2012/2013,Manchester City,Southampton,David Silva,6.23,True,True,614054
2012/2013,Manchester City,Southampton,Jack Rodwell,6.21,True,True,614054
2012/2013,Manchester City,Southampton,Yaya Touré,7.88,True,True,614054
2012/2013,Manchester City,Southampton,Samir Nasri,9.22,True,True,614054
2012/2013,Manchester City,Southampton,Sergio Agüero,6.17,True,True,614054
2012/2013,Manchester City,Southampton,Carlos Tevez,8.13,True,True,614054
2012/2013,Manchester City,Southampton,Edin Dzeko,6.86,False,True,614054
2012/2013,Manchester City,Southampton,Mario Balotelli,6.32,False,True,614054
2012/2013,Manchester City,Southampton,Aleksandar Kolarov,6.10,False,True,614054
2012/2013,Manchester City,Southampton,Stefan Savic,-,False,True,614054
2012/2013,Manchester City,Southampton,Nigel de Jong,-,False,True,614054
2012/2013,Manchester City,Southampton,Costel Pantilimon,-,False,True,614054
2012/2013,Manchester City,Southampton,James Milner,-,False,True,614054
2012/2013,Manchester City,Southampton,Kelvin Davis,6.98,True,False,614054
2012/2013,Manchester City,Southampton,Nathaniel Clyne,6.52,True,False,614054
2012/2013,Manchester City,Southampton,Jos Hooiveld,5.75,True,False,614054
2012/2013,Manchester City,Southampton,José Fonte,6.68,True,False,614054
2012/2013,Manchester City,Southampton,Daniel Fox,5.51,True,False,614054
2012/2013,Manchester City,Southampton,Morgan Schneiderlin,6.65,True,False,614054
2012/2013,Manchester City,Southampton,Jason Puncheon,6.80,True,False,614054
2012/2013,Manchester City,Southampton,Adam Lallana,6.94,True,False,614054
2012/2013,Manchester City,Southampton,James Ward-Prowse,6.21,True,False,614054
2012/2013,Manchester City,Southampton,Jay Rodríguez,6.17,True,False,614054
2012/2013,Manchester City,Southampton,Guly do Prado,6.08,True,False,614054
2012/2013,Manchester City,Southampton,Billy Sharp,5.94,False,False,614054
2012/2013,Manchester City,Southampton,Rickie Lambert,7.16,False,False,614054
2012/2013,Manchester City,Southampton,Steven Davis,7.19,False,False,614054
2012/2013,Manchester City,Southampton,Paulo Gazzaniga,-,False,False,614054
2012/2013,Manchester City,Southampton,Daniel Seaborne,-,False,False,614054
2012/2013,Manchester City,Southampton,Frazer Richardson,-,False,False,614054
2012/2013,Manchester City,Southampton,Luke Shaw,-,False,False,614054
2012/2013,Everton,Manchester United,Tim Howard,7.34,True,True,614052
2012/2013,Everton,Manchester United,Tony Hibbert,7.53,True,True,614052
2012/2013,Everton,Manchester United,Sylvain Distin,7.42,True,True,614052
2012/2013,Everton,Manchester United,Phil Jagielka,8.63,True,True,614052
2012/2013,Everton,Manchester United,Leighton Baines,8.19,True,True,614052
2012/2013,Everton,Manchester United,Leon Osman,7.32,True,True,614052
2012/2013,Everton,Manchester United,Darron Gibson,7.87,True,True,614052
2012/2013,Everton,Manchester United,Phil Neville,6.62,True,True,614052
2012/2013,Everton,Manchester United,Steven Pienaar,7.09,True,True,614052
2012/2013,Everton,Manchester United,Marouane Fellaini,8.95,True,True,614052
2012/2013,Everton,Manchester United,Nikica Jelavic,6.86,True,True,614052
2012/2013,Everton,Manchester United,Séamus Coleman,6.29,False,True,614052
2012/2013,Everton,Manchester United,John Heitinga,6.03,False,True,614052
2012/2013,Everton,Manchester United,Steven Naismith,6.01,False,True,614052
2012/2013,Everton,Manchester United,Victor Anichebe,-,False,True,614052
2012/2013,Everton,Manchester United,Magaye Gueye,-,False,True,614052
2012/2013,Everton,Manchester United,Ján Mucha,-,False,True,614052
2012/2013,Everton,Manchester United,Ross Barkley,-,False,True,614052
2012/2013,Everton,Manchester United,David de Gea,7.55,True,False,614052
2012/2013,Everton,Manchester United,Antonio Valencia,6.79,True,False,614052
2012/2013,Everton,Manchester United,Nemanja Vidic,7.06,True,False,614052
2012/2013,Everton,Manchester United,Michael Carrick,6.68,True,False,614052
2012/2013,Everton,Manchester United,Patrice Evra,6.66,True,False,614052
2012/2013,Everton,Manchester United,Paul Scholes,7.04,True,False,614052
2012/2013,Everton,Manchester United,Tom Cleverley,7.28,True,False,614052
2012/2013,Everton,Manchester United,Nani,5.80,True,False,614052
2012/2013,Everton,Manchester United,Shinji Kagawa,7.30,True,False,614052
2012/2013,Everton,Manchester United,Danny Welbeck,6.12,True,False,614052
2012/2013,Everton,Manchester United,Wayne Rooney,6.54,True,False,614052
2012/2013,Everton,Manchester United,Anderson,6.06,False,False,614052
2012/2013,Everton,Manchester United,Robin van Persie,5.98,False,False,614052
2012/2013,Everton,Manchester United,Ashley Young,5.99,False,False,614052
2012/2013,Everton,Manchester United,Rafael,-,False,False,614052
2012/2013,Everton,Manchester United,Dimitar Berbatov,-,False,False,614052
2012/2013,Everton,Manchester United,Anders Lindegaard,-,False,False,614052
2012/2013,Everton,Manchester United,Scott Wootton,-,False,False,614052
2012/2013,Chelsea,Reading,Petr Cech,5.51,True,True,614123
2012/2013,Chelsea,Reading,Branislav Ivanovic,7.80,True,True,614123
2012/2013,Chelsea,Reading,Gary Cahill,8.11,True,True,614123
2012/2013,Chelsea,Reading,John Terry,7.59,True,True,614123
2012/2013,Chelsea,Reading,Ashley Cole,8.34,True,True,614123
2012/2013,Chelsea,Reading,John Obi Mikel,6.97,True,True,614123
2012/2013,Chelsea,Reading,Frank Lampard,7.32,True,True,614123
2012/2013,Chelsea,Reading,Ramires,6.89,True,True,614123
2012/2013,Chelsea,Reading,Eden Hazard,8.47,True,True,614123
2012/2013,Chelsea,Reading,Juan Mata,7.27,True,True,614123
2012/2013,Chelsea,Reading,Fernando Torres,8.02,True,True,614123
2012/2013,Chelsea,Reading,Oscar,6.49,False,True,614123
2012/2013,Chelsea,Reading,Raul Meireles,6.29,False,True,614123
2012/2013,Chelsea,Reading,Daniel Sturridge,6.75,False,True,614123
2012/2013,Chelsea,Reading,Michael Essien,-,False,True,614123
2012/2013,Chelsea,Reading,Oriol Romeu,-,False,True,614123
2012/2013,Chelsea,Reading,Ross Turnbull,-,False,True,614123
2012/2013,Chelsea,Reading,Ryan Bertrand,-,False,True,614123
2012/2013,Chelsea,Reading,Adam Federici,4.81,True,False,614123
2012/2013,Chelsea,Reading,Chris Gunter,5.94,True,False,614123
2012/2013,Chelsea,Reading,Alex Pearce,6.18,True,False,614123
2012/2013,Chelsea,Reading,Kaspars Gorkss,6.76,True,False,614123
2012/2013,Chelsea,Reading,Ian Harte,5.78,True,False,614123
2012/2013,Chelsea,Reading,Jem Karacan,6.13,True,False,614123
2012/2013,Chelsea,Reading,Garath McCleary,6.96,True,False,614123
2012/2013,Chelsea,Reading,Mikele Leigertwood,6.39,True,False,614123
2012/2013,Chelsea,Reading,Danny Guthrie,7.38,True,False,614123
2012/2013,Chelsea,Reading,Jobi McAnuff,6.74,True,False,614123
2012/2013,Chelsea,Reading,Pavel Pogrebnyak,7.35,True,False,614123
2012/2013,Chelsea,Reading,Noel Hunt,5.74,False,False,614123
2012/2013,Chelsea,Reading,Adam Le Fondre,5.74,False,False,614123
2012/2013,Chelsea,Reading,Hal Robson-Kanu,6.00,False,False,614123
2012/2013,Chelsea,Reading,Adrian Mariappa,-,False,False,614123
2012/2013,Chelsea,Reading,Shaun Cummings,-,False,False,614123
2012/2013,Chelsea,Reading,Alex McCarthy,-,False,False,614123
2012/2013,Chelsea,Reading,Jay Tabb,-,False,False,614123
2012/2013,Aston Villa,Everton,Shay Given,4.79,True,True,614112
2012/2013,Aston Villa,Everton,Matthew Lowton,6.63,True,True,614112
2012/2013,Aston Villa,Everton,Ciaran Clark,4.78,True,True,614112
2012/2013,Aston Villa,Everton,Ron Vlaar,7.56,True,True,614112
2012/2013,Aston Villa,Everton,Nathan Baker,7.43,True,True,614112
2012/2013,Aston Villa,Everton,Chris Herd,6.36,True,True,614112
2012/2013,Aston Villa,Everton,Karim El Ahmadi,7.93,True,True,614112
2012/2013,Aston Villa,Everton,Barry Bannan,6.19,True,True,614112
2012/2013,Aston Villa,Everton,Charles N'Zogbia,6.49,True,True,614112
2012/2013,Aston Villa,Everton,Nathan Delfouneso,5.92,True,True,614112
2012/2013,Aston Villa,Everton,Darren Bent,6.88,True,True,614112
2012/2013,Aston Villa,Everton,Brett Holman,6.19,False,True,614112
2012/2013,Aston Villa,Everton,Andreas Weimann,6.45,False,True,614112
2012/2013,Aston Villa,Everton,Eric Lichaj,6.36,False,True,614112
2012/2013,Aston Villa,Everton,Stephen Ireland,-,False,True,614112
2012/2013,Aston Villa,Everton,Graham Burke,-,False,True,614112
2012/2013,Aston Villa,Everton,Bradley Guzan,-,False,True,614112
2012/2013,Aston Villa,Everton,Fabian Delph,-,False,True,614112
2012/2013,Aston Villa,Everton,Tim Howard,5.37,True,False,614112
2012/2013,Aston Villa,Everton,Phil Neville,6.50,True,False,614112
2012/2013,Aston Villa,Everton,Sylvain Distin,7.63,True,False,614112
2012/2013,Aston Villa,Everton,Phil Jagielka,7.13,True,False,614112
2012/2013,Aston Villa,Everton,Leighton Baines,8.60,True,False,614112
2012/2013,Aston Villa,Everton,Steven Naismith,7.16,True,False,614112
2012/2013,Aston Villa,Everton,Darron Gibson,6.78,True,False,614112
2012/2013,Aston Villa,Everton,Leon Osman,7.02,True,False,614112
2012/2013,Aston Villa,Everton,Steven Pienaar,8.46,True,False,614112
2012/2013,Aston Villa,Everton,Marouane Fellaini,8.20,True,False,614112
2012/2013,Aston Villa,Everton,Nikica Jelavic,7.35,True,False,614112
2012/2013,Aston Villa,Everton,Kevin Mirallas,6.10,False,False,614112
2012/2013,Aston Villa,Everton,Séamus Coleman,5.89,False,False,614112
2012/2013,Aston Villa,Everton,John Heitinga,6.13,False,False,614112
2012/2013,Aston Villa,Everton,Victor Anichebe,-,False,False,614112
2012/2013,Aston Villa,Everton,Magaye Gueye,-,False,False,614112
2012/2013,Aston Villa,Everton,Ján Mucha,-,False,False,614112
2012/2013,Aston Villa,Everton,Ross Barkley,-,False,False,614112
2012/2013,Chelsea,Newcastle,Petr Cech,7.28,True,True,614113
2012/2013,Chelsea,Newcastle,Branislav Ivanovic,7.31,True,True,614113
2012/2013,Chelsea,Newcastle,David Luiz,6.92,True,True,614113
2012/2013,Chelsea,Newcastle,Gary Cahill,7.29,True,True,614113
2012/2013,Chelsea,Newcastle,Ashley Cole,7.45,True,True,614113
2012/2013,Chelsea,Newcastle,John Obi Mikel,7.43,True,True,614113
2012/2013,Chelsea,Newcastle,Raul Meireles,6.99,True,True,614113
2012/2013,Chelsea,Newcastle,Juan Mata,6.16,True,True,614113
2012/2013,Chelsea,Newcastle,Eden Hazard,7.93,True,True,614113
2012/2013,Chelsea,Newcastle,Ryan Bertrand,7.30,True,True,614113
2012/2013,Chelsea,Newcastle,Fernando Torres,8.68,True,True,614113
2012/2013,Chelsea,Newcastle,Ramires,6.45,False,True,614113
2012/2013,Chelsea,Newcastle,Frank Lampard,6.04,False,True,614113
2012/2013,Chelsea,Newcastle,Oscar,-,False,True,614113
2012/2013,Chelsea,Newcastle,Michael Essien,-,False,True,614113
2012/2013,Chelsea,Newcastle,Oriol Romeu,-,False,True,614113
2012/2013,Chelsea,Newcastle,Daniel Sturridge,-,False,True,614113
2012/2013,Chelsea,Newcastle,Ross Turnbull,-,False,True,614113
2012/2013,Chelsea,Newcastle,Tim Krul,6.49,True,False,614113
2012/2013,Chelsea,Newcastle,Danny Simpson,6.38,True,False,614113
