season,home_team,away_team,player_name,player_rating,starter,home_game,match_id
2022/2023,Bournemouth,Aston Villa,Lloyd Kelly,8.16,True,True,1640676
2022/2023,Bournemouth,Aston Villa,Chris Mepham,7.98,True,True,1640676
2022/2023,Bournemouth,Aston Villa,Adam Smith,6.37,True,True,1640676
2022/2023,Bournemouth,Aston Villa,Jordan Zemura,7.31,True,True,1640676
2022/2023,Bournemouth,Aston Villa,Philip Billing,7.59,True,True,1640676
2022/2023,Bournemouth,Aston Villa,Ben Pearson,6.73,True,True,1640676
2022/2023,Bournemouth,Aston Villa,Marcus Tavernier,8.03,True,True,1640676
2022/2023,Bournemouth,Aston Villa,Dominic Solanke,6.76,True,True,1640676
2022/2023,Bournemouth,Aston Villa,Kieffer Moore,7.52,True,True,1640676
2022/2023,Bournemouth,Aston Villa,Junior Stanislas,6.00,False,True,1640676
2022/2023,Bournemouth,Aston Villa,Lewis Cook,6.46,False,True,1640676
2022/2023,Bournemouth,Aston Villa,Ryan Christie,5.98,False,True,1640676
2022/2023,Bournemouth,Aston Villa,Emiliano Marcondes,-,False,True,1640676
2022/2023,Bournemouth,Aston Villa,James Hill,-,False,True,1640676
2022/2023,Bournemouth,Aston Villa,Will Dennis,-,False,True,1640676
2022/2023,Bournemouth,Aston Villa,Jaidon Anthony,-,False,True,1640676
2022/2023,Bournemouth,Aston Villa,Jack Stacey,-,False,True,1640676
2022/2023,Bournemouth,Aston Villa,Siriki Dembélé,-,False,True,1640676
2022/2023,Bournemouth,Aston Villa,Emiliano Martínez,6.33,True,False,1640676
2022/2023,Bournemouth,Aston Villa,Matty Cash,6.56,True,False,1640676
2022/2023,Bournemouth,Aston Villa,Diego Carlos,5.65,True,False,1640676
2022/2023,Bournemouth,Aston Villa,Ezri Konsa,6.53,True,False,1640676
2022/2023,Bournemouth,Aston Villa,Lucas Digne,6.72,True,False,1640676
2022/2023,Bournemouth,Aston Villa,Boubacar Kamara,6.39,True,False,1640676
2022/2023,Bournemouth,Aston Villa,Jacob Ramsey,6.75,True,False,1640676
2022/2023,Bournemouth,Aston Villa,John McGinn,6.51,True,False,1640676
2022/2023,Bournemouth,Aston Villa,Leon Bailey,6.54,True,False,1640676
2022/2023,Bournemouth,Aston Villa,Danny Ings,6.42,True,False,1640676
2022/2023,Bournemouth,Aston Villa,Philippe Coutinho,6.35,True,False,1640676
2022/2023,Bournemouth,Aston Villa,Emiliano Buendía,5.98,False,False,1640676
2022/2023,Bournemouth,Aston Villa,Douglas Luiz,5.96,False,False,1640676
2022/2023,Bournemouth,Aston Villa,Cameron Archer,6.00,False,False,1640676
2022/2023,Bournemouth,Aston Villa,Ollie Watkins,5.93,False,False,1640676
2022/2023,Bournemouth,Aston Villa,Ludwig Augustinsson,-,False,False,1640676
2022/2023,Bournemouth,Aston Villa,Robin Olsen,-,False,False,1640676
2022/2023,Bournemouth,Aston Villa,Ashley Young,-,False,False,1640676
2022/2023,Bournemouth,Aston Villa,Tyrone Mings,-,False,False,1640676
2022/2023,Bournemouth,Aston Villa,Calum Chambers,-,False,False,1640676
2022/2023,Everton,Chelsea,Jordan Pickford,6.98,True,True,1640681
2022/2023,Everton,Chelsea,Nathan Patterson,6.53,True,True,1640681
2022/2023,Everton,Chelsea,Yerry Mina,6.31,True,True,1640681
2022/2023,Everton,Chelsea,James Tarkowski,7.12,True,True,1640681
2022/2023,Everton,Chelsea,Ben Godfrey,6.39,True,True,1640681
2022/2023,Everton,Chelsea,Vitalii Mykolenko,6.41,True,True,1640681
2022/2023,Everton,Chelsea,Dwight McNeil,6.95,True,True,1640681
2022/2023,Everton,Chelsea,Abdoulaye Doucouré,6.57,True,True,1640681
2022/2023,Everton,Chelsea,Alex Iwobi,6.55,True,True,1640681
2022/2023,Everton,Chelsea,Demarai Gray,6.26,True,True,1640681
2022/2023,Everton,Chelsea,Anthony Gordon,6.25,True,True,1640681
2022/2023,Everton,Chelsea,Rúben Vinagre,6.11,False,True,1640681
2022/2023,Everton,Chelsea,Dele Alli,5.98,False,True,1640681
2022/2023,Everton,Chelsea,Mason Holgate,7.15,False,True,1640681
2022/2023,Everton,Chelsea,Asmir Begovic,-,False,True,1640681
2022/2023,Everton,Chelsea,Allan,-,False,True,1640681
2022/2023,Everton,Chelsea,Michael Keane,-,False,True,1640681
2022/2023,Everton,Chelsea,Lewis Warrington,-,False,True,1640681
2022/2023,Everton,Chelsea,Stanley Mills,-,False,True,1640681
2022/2023,Everton,Chelsea,Jean-Philippe Gbamin,-,False,True,1640681
2022/2023,Everton,Chelsea,Édouard Mendy,7.66,True,False,1640681
2022/2023,Everton,Chelsea,Thiago Silva,7.38,True,False,1640681
2022/2023,Everton,Chelsea,Kalidou Koulibaly,7.61,True,False,1640681
2022/2023,Everton,Chelsea,César Azpilicueta,7.46,True,False,1640681
2022/2023,Everton,Chelsea,Reece James,7.33,True,False,1640681
2022/2023,Everton,Chelsea,Ben Chilwell,6.51,True,False,1640681
2022/2023,Everton,Chelsea,N'Golo Kanté,7.80,True,False,1640681
2022/2023,Everton,Chelsea,Jorginho,6.86,True,False,1640681
2022/2023,Everton,Chelsea,Mason Mount,6.91,True,False,1640681
2022/2023,Everton,Chelsea,Raheem Sterling,6.66,True,False,1640681
2022/2023,Everton,Chelsea,Kai Havertz,6.78,True,False,1640681
2022/2023,Everton,Chelsea,Armando Broja,6.62,False,False,1640681
2022/2023,Everton,Chelsea,Marc Cucurella,6.52,False,False,1640681
2022/2023,Everton,Chelsea,Christian Pulisic,6.48,False,False,1640681
2022/2023,Everton,Chelsea,Ruben Loftus-Cheek,6.38,False,False,1640681
2022/2023,Everton,Chelsea,Conor Gallagher,6.17,False,False,1640681
2022/2023,Everton,Chelsea,Mateo Kovacic,-,False,False,1640681
2022/2023,Everton,Chelsea,Hakim Ziyech,-,False,False,1640681
2022/2023,Everton,Chelsea,Kepa Arrizabalaga,-,False,False,1640681
2022/2023,Everton,Chelsea,Trevoh Chalobah,-,False,False,1640681
2022/2023,Fulham,Liverpool,Marek Rodák,6.05,True,True,1640675
2022/2023,Fulham,Liverpool,Kenny Tete,7.47,True,True,1640675
2022/2023,Fulham,Liverpool,Tim Ream,7.08,True,True,1640675
2022/2023,Fulham,Liverpool,Tosin Adarabioyo,6.63,True,True,1640675
2022/2023,Fulham,Liverpool,Antonee Robinson,6.31,True,True,1640675
2022/2023,Fulham,Liverpool,João Palhinha,6.83,True,True,1640675
2022/2023,Fulham,Liverpool,Harrison Reed,6.74,True,True,1640675
2022/2023,Fulham,Liverpool,Neeskens Kebano,6.52,True,True,1640675
2022/2023,Fulham,Liverpool,Andreas Pereira,6.20,True,True,1640675
2022/2023,Fulham,Liverpool,Bobby De Cordova-Reid,6.74,True,True,1640675
2022/2023,Fulham,Liverpool,Aleksandar Mitrovic,9.61,True,True,1640675
2022/2023,Fulham,Liverpool,Shane Duffy,6.00,False,True,1640675
2022/2023,Fulham,Liverpool,Manor Solomon,6.02,False,True,1640675
2022/2023,Fulham,Liverpool,Tom Cairney,6.05,False,True,1640675
2022/2023,Fulham,Liverpool,Tyrese Francois,-,False,True,1640675
2022/2023,Fulham,Liverpool,Rodrigo Muniz,-,False,True,1640675
2022/2023,Fulham,Liverpool,Bernd Leno,-,False,True,1640675
2022/2023,Fulham,Liverpool,Kevin Mbabu,-,False,True,1640675
2022/2023,Fulham,Liverpool,Jay Stansfield,-,False,True,1640675
2022/2023,Fulham,Liverpool,Luke Harris,-,False,True,1640675
2022/2023,Fulham,Liverpool,Alisson,5.79,True,False,1640675
2022/2023,Fulham,Liverpool,Trent Alexander-Arnold,6.33,True,False,1640675
2022/2023,Fulham,Liverpool,Joël Matip,6.85,True,False,1640675
2022/2023,Fulham,Liverpool,Virgil van Dijk,6.12,True,False,1640675
2022/2023,Fulham,Liverpool,Andrew Robertson,6.37,True,False,1640675
2022/2023,Fulham,Liverpool,Fabinho,6.23,True,False,1640675
2022/2023,Fulham,Liverpool,Thiago Alcântara,6.24,True,False,1640675
2022/2023,Fulham,Liverpool,Jordan Henderson,6.74,True,False,1640675
2022/2023,Fulham,Liverpool,Mohamed Salah,7.33,True,False,1640675
2022/2023,Fulham,Liverpool,Roberto Firmino,6.12,True,False,1640675
2022/2023,Fulham,Liverpool,Luis Díaz,6.32,True,False,1640675
2022/2023,Fulham,Liverpool,Fábio Carvalho,6.30,False,False,1640675
2022/2023,Fulham,Liverpool,Darwin Núñez,7.50,False,False,1640675
2022/2023,Fulham,Liverpool,Harvey Elliott,6.24,False,False,1640675
2022/2023,Fulham,Liverpool,James Milner,6.02,False,False,1640675
2022/2023,Fulham,Liverpool,Sepp van den Berg,-,False,False,1640675
2022/2023,Fulham,Liverpool,Adrián,-,False,False,1640675
2022/2023,Fulham,Liverpool,Stefan Bajcetic,-,False,False,1640675
2022/2023,Fulham,Liverpool,Luke Chambers,-,False,False,1640675
2022/2023,Fulham,Liverpool,Joe Gomez,-,False,False,1640675
2022/2023,Leeds,Wolverhampton,Illan Meslier,7.30,True,True,1640677
2022/2023,Leeds,Wolverhampton,Rasmus Kristensen,7.00,True,True,1640677
2022/2023,Leeds,Wolverhampton,Robin Koch,6.94,True,True,1640677
2022/2023,Leeds,Wolverhampton,Diego Llorente,7.20,True,True,1640677
2022/2023,Leeds,Wolverhampton,Pascal Struijk,7.19,True,True,1640677
2022/2023,Leeds,Wolverhampton,Marc Roca,6.71,True,True,1640677
2022/2023,Leeds,Wolverhampton,Tyler Adams,6.56,True,True,1640677
2022/2023,Leeds,Wolverhampton,Brenden Aaronson,6.17,True,True,1640677
2022/2023,Leeds,Wolverhampton,Rodrigo,6.99,True,True,1640677
2022/2023,Leeds,Wolverhampton,Jack Harrison,7.87,True,True,1640677
2022/2023,Leeds,Wolverhampton,Patrick Bamford,6.44,True,True,1640677
2022/2023,Leeds,Wolverhampton,Crysencio Summerville,5.99,False,True,1640677
2022/2023,Leeds,Wolverhampton,Mateusz Klich,6.19,False,True,1640677
2022/2023,Leeds,Wolverhampton,Sam Greenwood,6.21,False,True,1640677
2022/2023,Leeds,Wolverhampton,Joe Gelhardt,6.00,False,True,1640677
2022/2023,Leeds,Wolverhampton,Kristoffer Klaesson,-,False,True,1640677
2022/2023,Leeds,Wolverhampton,Leo Hjelde,-,False,True,1640677
2022/2023,Leeds,Wolverhampton,Cody Drameh,-,False,True,1640677
2022/2023,Leeds,Wolverhampton,Darko Gyabi,-,False,True,1640677
2022/2023,Leeds,Wolverhampton,Archie Gray,-,False,True,1640677
2022/2023,Leeds,Wolverhampton,José Sá,6.34,True,False,1640677
2022/2023,Leeds,Wolverhampton,Jonny,6.67,True,False,1640677
2022/2023,Leeds,Wolverhampton,Nathan Collins,6.45,True,False,1640677
2022/2023,Leeds,Wolverhampton,Maximilian Kilman,7.11,True,False,1640677
2022/2023,Leeds,Wolverhampton,Rayan Aït-Nouri,6.58,True,False,1640677
2022/2023,Leeds,Wolverhampton,Leander Dendoncker,7.49,True,False,1640677
2022/2023,Leeds,Wolverhampton,Rúben Neves,7.52,True,False,1640677
2022/2023,Leeds,Wolverhampton,Daniel Podence,7.19,True,False,1640677
2022/2023,Leeds,Wolverhampton,Morgan Gibbs-White,6.88,True,False,1640677
2022/2023,Leeds,Wolverhampton,Pedro Neto,7.44,True,False,1640677
2022/2023,Leeds,Wolverhampton,Hwang Hee-Chan,7.35,True,False,1640677
2022/2023,Leeds,Wolverhampton,Chem Campbell,6.00,False,False,1640677
2022/2023,Leeds,Wolverhampton,Yerson Mosquera,-,False,False,1640677
2022/2023,Leeds,Wolverhampton,Connor Ronan,-,False,False,1640677
2022/2023,Leeds,Wolverhampton,Matija Sarkic,-,False,False,1640677
2022/2023,Leeds,Wolverhampton,Hugo Bueno,-,False,False,1640677
2022/2023,Leeds,Wolverhampton,Conor Coady,-,False,False,1640677
2022/2023,Leeds,Wolverhampton,Luke Cundle,-,False,False,1640677
2022/2023,Leeds,Wolverhampton,Willy Boly,-,False,False,1640677
2022/2023,Leeds,Wolverhampton,Joseph Hodge,-,False,False,1640677
2022/2023,Newcastle,Nottingham Forest,Nick Pope,6.64,True,True,1640679
2022/2023,Newcastle,Nottingham Forest,Kieran Trippier,7.57,True,True,1640679
2022/2023,Newcastle,Nottingham Forest,Fabian Schär,8.68,True,True,1640679
2022/2023,Newcastle,Nottingham Forest,Dan Burn,7.28,True,True,1640679
2022/2023,Newcastle,Nottingham Forest,Matt Targett,7.29,True,True,1640679
2022/2023,Newcastle,Nottingham Forest,Bruno Guimarães,8.18,True,True,1640679
2022/2023,Newcastle,Nottingham Forest,Joelinton,8.69,True,True,1640679
2022/2023,Newcastle,Nottingham Forest,Joe Willock,6.95,True,True,1640679
2022/2023,Newcastle,Nottingham Forest,Miguel Almirón,7.18,True,True,1640679
2022/2023,Newcastle,Nottingham Forest,Callum Wilson,7.43,True,True,1640679
2022/2023,Newcastle,Nottingham Forest,Allan Saint-Maximin,7.43,True,True,1640679
2022/2023,Newcastle,Nottingham Forest,Sven Botman,6.04,False,True,1640679
2022/2023,Newcastle,Nottingham Forest,Chris Wood,6.06,False,True,1640679
2022/2023,Newcastle,Nottingham Forest,Jacob Murphy,6.03,False,True,1640679
2022/2023,Newcastle,Nottingham Forest,Sean Longstaff,6.33,False,True,1640679
2022/2023,Newcastle,Nottingham Forest,Ryan Fraser,6.13,False,True,1640679
2022/2023,Newcastle,Nottingham Forest,Martin Dúbravka,-,False,True,1640679
2022/2023,Newcastle,Nottingham Forest,Elliot Anderson,-,False,True,1640679
2022/2023,Newcastle,Nottingham Forest,Matt Ritchie,-,False,True,1640679
2022/2023,Newcastle,Nottingham Forest,Paul Dummett,-,False,True,1640679
2022/2023,Newcastle,Nottingham Forest,Dean Henderson,7.05,True,False,1640679
2022/2023,Newcastle,Nottingham Forest,Moussa Niakhaté,6.48,True,False,1640679
2022/2023,Newcastle,Nottingham Forest,Joe Worrall,6.13,True,False,1640679
2022/2023,Newcastle,Nottingham Forest,Scott McKenna,6.57,True,False,1640679
2022/2023,Newcastle,Nottingham Forest,Neco Williams,7.07,True,False,1640679
2022/2023,Newcastle,Nottingham Forest,Lewis O'Brien,6.71,True,False,1640679
2022/2023,Newcastle,Nottingham Forest,Jack Colback,6.53,True,False,1640679
2022/2023,Newcastle,Nottingham Forest,Harry Toffolo,6.35,True,False,1640679
2022/2023,Newcastle,Nottingham Forest,Jesse Lingard,5.98,True,False,1640679
2022/2023,Newcastle,Nottingham Forest,Sam Surridge,6.38,True,False,1640679
2022/2023,Newcastle,Nottingham Forest,Brennan Johnson,5.71,True,False,1640679
2022/2023,Newcastle,Nottingham Forest,Orel Mangala,5.96,False,False,1640679
2022/2023,Newcastle,Nottingham Forest,Taiwo Awoniyi,6.04,False,False,1640679
2022/2023,Newcastle,Nottingham Forest,Alex Mighten,5.95,False,False,1640679
2022/2023,Newcastle,Nottingham Forest,Giulian Biancone,-,False,False,1640679
2022/2023,Newcastle,Nottingham Forest,Loïc Mbe Soh,-,False,False,1640679
2022/2023,Newcastle,Nottingham Forest,Lyle Taylor,-,False,False,1640679
2022/2023,Newcastle,Nottingham Forest,Cafú,-,False,False,1640679
2022/2023,Newcastle,Nottingham Forest,Oliver Hammond,-,False,False,1640679
2022/2023,Newcastle,Nottingham Forest,Wayne Hennessey,-,False,False,1640679
2022/2023,Manchester United,Brighton,David de Gea,6.10,True,True,1640682
2022/2023,Manchester United,Brighton,Diogo Dalot,6.50,True,True,1640682
2022/2023,Manchester United,Brighton,Lisandro Martínez,6.78,True,True,1640682
2022/2023,Manchester United,Brighton,Harry Maguire,6.73,True,True,1640682
2022/2023,Manchester United,Brighton,Luke Shaw,6.74,True,True,1640682
2022/2023,Manchester United,Brighton,Fred,5.86,True,True,1640682
2022/2023,Manchester United,Brighton,Bruno Fernandes,6.60,True,True,1640682
2022/2023,Manchester United,Brighton,Scott McTominay,6.08,True,True,1640682
2022/2023,Manchester United,Brighton,Jadon Sancho,6.51,True,True,1640682
2022/2023,Manchester United,Brighton,Christian Eriksen,7.08,True,True,1640682
2022/2023,Manchester United,Brighton,Marcus Rashford,5.98,True,True,1640682
2022/2023,Manchester United,Brighton,Alejandro Garnacho,5.97,False,True,1640682
2022/2023,Manchester United,Brighton,Donny van de Beek,6.19,False,True,1640682
2022/2023,Manchester United,Brighton,Tyrell Malacia,6.34,False,True,1640682
2022/2023,Manchester United,Brighton,Cristiano Ronaldo,6.28,False,True,1640682
2022/2023,Manchester United,Brighton,Anthony Elanga,6.00,False,True,1640682
2022/2023,Manchester United,Brighton,Raphaël Varane,-,False,True,1640682
2022/2023,Manchester United,Brighton,James Garner,-,False,True,1640682
2022/2023,Manchester United,Brighton,Tom Heaton,-,False,True,1640682
2022/2023,Manchester United,Brighton,Aaron Wan-Bissaka,-,False,True,1640682
2022/2023,Manchester United,Brighton,Robert Sánchez,6.95,True,False,1640682
2022/2023,Manchester United,Brighton,Joël Veltman,6.95,True,False,1640682
2022/2023,Manchester United,Brighton,Adam Webster,6.62,True,False,1640682
2022/2023,Manchester United,Brighton,Lewis Dunk,6.28,True,False,1640682
2022/2023,Manchester United,Brighton,Alexis Mac Allister,5.87,True,False,1640682
2022/2023,Manchester United,Brighton,Moisés Caicedo,7.54,True,False,1640682
2022/2023,Manchester United,Brighton,Pascal Groß,7.63,True,False,1640682
2022/2023,Manchester United,Brighton,Solly March,6.53,True,False,1640682
2022/2023,Manchester United,Brighton,Adam Lallana,7.10,True,False,1640682
2022/2023,Manchester United,Brighton,Leandro Trossard,6.79,True,False,1640682
2022/2023,Manchester United,Brighton,Danny Welbeck,8.15,True,False,1640682
2022/2023,Manchester United,Brighton,Deniz Undav,5.98,False,False,1640682
2022/2023,Manchester United,Brighton,Tariq Lamptey,6.13,False,False,1640682
2022/2023,Manchester United,Brighton,Enock Mwepu,6.23,False,False,1640682
2022/2023,Manchester United,Brighton,Levi Colwill,6.02,False,False,1640682
2022/2023,Manchester United,Brighton,Jeremy Sarmiento,-,False,False,1640682
2022/2023,Manchester United,Brighton,Neal Maupay,-,False,False,1640682
2022/2023,Manchester United,Brighton,Kaoru Mitoma,-,False,False,1640682
2022/2023,Manchester United,Brighton,Jan Paul van Hecke,-,False,False,1640682
2022/2023,Manchester United,Brighton,Jason Steele,-,False,False,1640682
2022/2023,West Ham,Manchester City,Lukasz Fabianski,6.68,True,True,1640683
2022/2023,West Ham,Manchester City,Vladimír Coufal,6.52,True,True,1640683
2022/2023,West Ham,Manchester City,Kurt Zouma,6.17,True,True,1640683
2022/2023,West Ham,Manchester City,Ben Johnson,6.19,True,True,1640683
2022/2023,West Ham,Manchester City,Aaron Cresswell,6.51,True,True,1640683
2022/2023,West Ham,Manchester City,Tomás Soucek,6.00,True,True,1640683
2022/2023,West Ham,Manchester City,Declan Rice,6.45,True,True,1640683
2022/2023,West Ham,Manchester City,Jarrod Bowen,5.97,True,True,1640683
2022/2023,West Ham,Manchester City,Manuel Lanzini,5.84,True,True,1640683
2022/2023,West Ham,Manchester City,Pablo Fornals,6.13,True,True,1640683
2022/2023,West Ham,Manchester City,Michail Antonio,5.98,True,True,1640683
2022/2023,West Ham,Manchester City,Saïd Benrahma,5.89,False,True,1640683
2022/2023,West Ham,Manchester City,Alphonse Aréola,5.47,False,True,1640683
2022/2023,West Ham,Manchester City,Gianluca Scamacca,6.11,False,True,1640683
2022/2023,West Ham,Manchester City,Flynn Downes,6.00,False,True,1640683
2022/2023,West Ham,Manchester City,Conor Coventry,6.00,False,True,1640683
2022/2023,West Ham,Manchester City,Nikola Vlasic,-,False,True,1640683
2022/2023,West Ham,Manchester City,Darren Randolph,-,False,True,1640683
2022/2023,West Ham,Manchester City,Armstrong Oko-Flex,-,False,True,1640683
2022/2023,West Ham,Manchester City,Harrison Ashby,-,False,True,1640683
2022/2023,West Ham,Manchester City,Ederson,7.05,True,False,1640683
2022/2023,West Ham,Manchester City,Kyle Walker,6.73,True,False,1640683
2022/2023,West Ham,Manchester City,Nathan Aké,7.26,True,False,1640683
2022/2023,West Ham,Manchester City,Rúben Dias,7.11,True,False,1640683
2022/2023,West Ham,Manchester City,João Cancelo,7.71,True,False,1640683
2022/2023,West Ham,Manchester City,Kevin De Bruyne,7.30,True,False,1640683
2022/2023,West Ham,Manchester City,Ilkay Gündogan,6.76,True,False,1640683
2022/2023,West Ham,Manchester City,Rodri,7.53,True,False,1640683
2022/2023,West Ham,Manchester City,Phil Foden,7.53,True,False,1640683
2022/2023,West Ham,Manchester City,Erling Haaland,7.77,True,False,1640683
2022/2023,West Ham,Manchester City,Jack Grealish,7.19,True,False,1640683
2022/2023,West Ham,Manchester City,Riyad Mahrez,6.21,False,False,1640683
2022/2023,West Ham,Manchester City,Julián Álvarez,5.97,False,False,1640683
2022/2023,West Ham,Manchester City,Bernardo Silva,6.27,False,False,1640683
2022/2023,West Ham,Manchester City,Kalvin Phillips,6.05,False,False,1640683
2022/2023,West Ham,Manchester City,Cole Palmer,5.97,False,False,1640683
2022/2023,West Ham,Manchester City,Stefan Ortega,-,False,False,1640683
2022/2023,West Ham,Manchester City,Rico Lewis,-,False,False,1640683
2022/2023,West Ham,Manchester City,John Stones,-,False,False,1640683
2022/2023,West Ham,Manchester City,Josh Wilson-Esbrand,-,False,False,1640683
2022/2023,Arsenal,Leicester,Aaron Ramsdale,5.95,True,True,1640684
2022/2023,Arsenal,Leicester,Ben White,6.50,True,True,1640684
2022/2023,Arsenal,Leicester,Gabriel Magalhães,6.42,True,True,1640684
2022/2023,Arsenal,Leicester,William Saliba,6.13,True,True,1640684
2022/2023,Arsenal,Leicester,Oleksandr Zinchenko,6.57,True,True,1640684
2022/2023,Arsenal,Leicester,Thomas Partey,7.15,True,True,1640684
2022/2023,Arsenal,Leicester,Martin Ødegaard,6.88,True,True,1640684
2022/2023,Arsenal,Leicester,Granit Xhaka,7.98,True,True,1640684
2022/2023,Arsenal,Leicester,Bukayo Saka,7.39,True,True,1640684
2022/2023,Arsenal,Leicester,Gabriel Jesus,9.60,True,True,1640684
2022/2023,Arsenal,Leicester,Gabriel Martinelli,8.51,True,True,1640684
2022/2023,Arsenal,Leicester,Takehiro Tomiyasu,5.99,False,True,1640684
2022/2023,Arsenal,Leicester,Eddie Nketiah,6.16,False,True,1640684
2022/2023,Arsenal,Leicester,Emile Smith Rowe,6.44,False,True,1640684
2022/2023,Arsenal,Leicester,Kieran Tierney,5.96,False,True,1640684
2022/2023,Arsenal,Leicester,Albert Sambi Lokonga,-,False,True,1640684
2022/2023,Arsenal,Leicester,Mohamed Elneny,-,False,True,1640684
2022/2023,Arsenal,Leicester,Matt Turner,-,False,True,1640684
2022/2023,Arsenal,Leicester,Rob Holding,-,False,True,1640684
2022/2023,Arsenal,Leicester,Nicolas Pépé,-,False,True,1640684
2022/2023,Arsenal,Leicester,Danny Ward,5.02,True,False,1640684
2022/2023,Arsenal,Leicester,Wesley Fofana,6.53,True,False,1640684
2022/2023,Arsenal,Leicester,Daniel Amartey,6.01,True,False,1640684
2022/2023,Arsenal,Leicester,Jonny Evans,5.55,True,False,1640684
2022/2023,Arsenal,Leicester,Timothy Castagne,6.12,True,False,1640684
2022/2023,Arsenal,Leicester,James Justin,6.11,True,False,1640684
2022/2023,Arsenal,Leicester,Youri Tielemans,5.71,True,False,1640684
2022/2023,Arsenal,Leicester,Wilfred Ndidi,6.86,True,False,1640684
2022/2023,Arsenal,Leicester,Kiernan Dewsbury-Hall,5.99,True,False,1640684
2022/2023,Arsenal,Leicester,James Maddison,7.26,True,False,1640684
2022/2023,Arsenal,Leicester,Jamie Vardy,6.54,True,False,1640684
2022/2023,Arsenal,Leicester,Dennis Praet,6.00,False,False,1640684
2022/2023,Arsenal,Leicester,Kelechi Iheanacho,6.64,False,False,1640684
2022/2023,Arsenal,Leicester,Patson Daka,6.49,False,False,1640684
2022/2023,Arsenal,Leicester,Daniel Iversen,-,False,False,1640684
2022/2023,Arsenal,Leicester,Nampalys Mendy,-,False,False,1640684
2022/2023,Arsenal,Leicester,Ayoze Pérez,-,False,False,1640684
2022/2023,Arsenal,Leicester,Çaglar Söyüncü,-,False,False,1640684
2022/2023,Arsenal,Leicester,Marc Albrighton,-,False,False,1640684
2022/2023,Arsenal,Leicester,Luke Thomas,-,False,False,1640684
