season,home_team,away_team,player_name,player_rating,starter,home_game,match_id
2011/2012,Fulham,Aston Villa,Gabriel Agbonlahor,6.73,True,False,505327
2011/2012,Fulham,Aston Villa,Emile Heskey,6.68,True,False,505327
2011/2012,Fulham,Aston Villa,Ciaran Clark,6.04,False,False,505327
2011/2012,Fulham,Aston Villa,Marc Albrighton,6.36,False,False,505327
2011/2012,Fulham,Aston Villa,Jean Makoun,-,False,False,505327
2011/2012,Fulham,Aston Villa,Stephen Ireland,-,False,False,505327
2011/2012,Fulham,Aston Villa,Bradley Guzan,-,False,False,505327
2011/2012,Fulham,Aston Villa,Nathan Delfouneso,-,False,False,505327
2011/2012,Fulham,Aston Villa,Barry Bannan,-,False,False,505327
2011/2012,Liverpool,Sunderland,Pepe Reina,6.89,True,True,505329
2011/2012,Liverpool,Sunderland,Jon Flanagan,6.33,True,True,505329
2011/2012,Liverpool,Sunderland,José Enrique,7.08,True,True,505329
2011/2012,Liverpool,Sunderland,Jordan Henderson,5.83,True,True,505329
2011/2012,Liverpool,Sunderland,Jamie Carragher,6.16,True,True,505329
2011/2012,Liverpool,Sunderland,Lucas Leiva,7.40,True,True,505329
2011/2012,Liverpool,Sunderland,Daniel Agger,6.93,True,True,505329
2011/2012,Liverpool,Sunderland,Charlie Adam,7.86,True,True,505329
2011/2012,Liverpool,Sunderland,Luis Suárez,7.41,True,True,505329
2011/2012,Liverpool,Sunderland,Stewart Downing,7.20,True,True,505329
2011/2012,Liverpool,Sunderland,Andy Carroll,7.02,True,True,505329
2011/2012,Liverpool,Sunderland,Dirk Kuyt,6.01,False,True,505329
2011/2012,Liverpool,Sunderland,Raul Meireles,6.16,False,True,505329
2011/2012,Liverpool,Sunderland,Doni,-,False,True,505329
2011/2012,Liverpool,Sunderland,David N'Gog,-,False,True,505329
2011/2012,Liverpool,Sunderland,Jack Robinson,-,False,True,505329
2011/2012,Liverpool,Sunderland,Martin Kelly,-,False,True,505329
2011/2012,Liverpool,Sunderland,Jay Spearing,-,False,True,505329
2011/2012,Liverpool,Sunderland,Simon Mignolet,6.72,True,False,505329
2011/2012,Liverpool,Sunderland,Phil Bardsley,6.25,True,False,505329
2011/2012,Liverpool,Sunderland,Ahmed El Mohamady,6.68,True,False,505329
2011/2012,Liverpool,Sunderland,Kieran Richardson,5.69,True,False,505329
2011/2012,Liverpool,Sunderland,Wes Brown,7.67,True,False,505329
2011/2012,Liverpool,Sunderland,Jack Colback,6.59,True,False,505329
2011/2012,Liverpool,Sunderland,Stéphane Sessegnon,6.58,True,False,505329
2011/2012,Liverpool,Sunderland,Sebastian Larsson,7.62,True,False,505329
2011/2012,Liverpool,Sunderland,Anton Ferdinand,6.45,True,False,505329
2011/2012,Liverpool,Sunderland,Asamoah Gyan,6.41,True,False,505329
2011/2012,Liverpool,Sunderland,Lee Cattermole,7.20,True,False,505329
2011/2012,Liverpool,Sunderland,David Vaughan,6.19,False,False,505329
2011/2012,Liverpool,Sunderland,Ji Dong-Won,6.12,False,False,505329
2011/2012,Liverpool,Sunderland,Keiren Westwood,-,False,False,505329
2011/2012,Liverpool,Sunderland,Louis Laing,-,False,False,505329
2011/2012,Liverpool,Sunderland,Connor Wickham,-,False,False,505329
2011/2012,Liverpool,Sunderland,Titus Bramble,-,False,False,505329
2011/2012,Liverpool,Sunderland,Craig Gardner,-,False,False,505329
2011/2012,Newcastle,Arsenal,Tim Krul,7.22,True,True,505335
2011/2012,Newcastle,Arsenal,Danny Simpson,7.44,True,True,505335
2011/2012,Newcastle,Arsenal,Joey Barton,6.29,True,True,505335
2011/2012,Newcastle,Arsenal,Ryan Taylor,7.24,True,True,505335
2011/2012,Newcastle,Arsenal,Steven Taylor,7.55,True,True,505335
2011/2012,Newcastle,Arsenal,Yohan Cabaye,7.18,True,True,505335
2011/2012,Newcastle,Arsenal,Fabricio Coloccini,7.27,True,True,505335
2011/2012,Newcastle,Arsenal,Cheick Tioté,6.48,True,True,505335
2011/2012,Newcastle,Arsenal,Shola Ameobi,6.18,True,True,505335
2011/2012,Newcastle,Arsenal,Jonás Gutiérrez,6.33,True,True,505335
2011/2012,Newcastle,Arsenal,Demba Ba,6.32,True,True,505335
2011/2012,Newcastle,Arsenal,Peter Løvenkrands,6.03,False,True,505335
2011/2012,Newcastle,Arsenal,Gabriel Obertan,6.32,False,True,505335
2011/2012,Newcastle,Arsenal,Leon Best,6.44,False,True,505335
2011/2012,Newcastle,Arsenal,Dan Gosling,-,False,True,505335
2011/2012,Newcastle,Arsenal,Fraser Forster,-,False,True,505335
2011/2012,Newcastle,Arsenal,Sammy Ameobi,-,False,True,505335
2011/2012,Newcastle,Arsenal,Mike Williamson,-,False,True,505335
2011/2012,Newcastle,Arsenal,Wojciech Szczesny,6.92,True,False,505335
2011/2012,Newcastle,Arsenal,Bacary Sagna,7.17,True,False,505335
2011/2012,Newcastle,Arsenal,Tomas Rosicky,7.45,True,False,505335
2011/2012,Newcastle,Arsenal,Kieran Gibbs,6.98,True,False,505335
2011/2012,Newcastle,Arsenal,Laurent Koscielny,7.74,True,False,505335
2011/2012,Newcastle,Arsenal,Thomas Vermaelen,7.63,True,False,505335
2011/2012,Newcastle,Arsenal,Gervinho,6.10,True,False,505335
2011/2012,Newcastle,Arsenal,Alexandre Song,7.07,True,False,505335
2011/2012,Newcastle,Arsenal,Andrey Arshavin,6.65,True,False,505335
2011/2012,Newcastle,Arsenal,Robin van Persie,6.38,True,False,505335
2011/2012,Newcastle,Arsenal,Aaron Ramsey,6.67,True,False,505335
2011/2012,Newcastle,Arsenal,Emmanuel Frimpong,6.14,False,False,505335
2011/2012,Newcastle,Arsenal,Johan Djourou,6.22,False,False,505335
2011/2012,Newcastle,Arsenal,Theo Walcott,6.42,False,False,505335
2011/2012,Newcastle,Arsenal,Marouane Chamakh,-,False,False,505335
2011/2012,Newcastle,Arsenal,Lukasz Fabianski,-,False,False,505335
2011/2012,Newcastle,Arsenal,Alex Oxlade-Chamberlain,-,False,False,505335
2011/2012,Newcastle,Arsenal,Carl Jenkinson,-,False,False,505335
2011/2012,Queens Park Rangers,Bolton,Paddy Kenny,5.36,True,True,505337
2011/2012,Queens Park Rangers,Bolton,Kieron Dyer,6.33,True,True,505337
2011/2012,Queens Park Rangers,Bolton,Shaun Derry,6.36,True,True,505337
2011/2012,Queens Park Rangers,Bolton,Clint Hill,4.91,True,True,505337
2011/2012,Queens Park Rangers,Bolton,Fitz Hall,6.05,True,True,505337
2011/2012,Queens Park Rangers,Bolton,Jay Bothroyd,6.99,True,True,505337
2011/2012,Queens Park Rangers,Bolton,Danny Gabbidon,6.12,True,True,505337
2011/2012,Queens Park Rangers,Bolton,Alejandro Faurlin,6.00,True,True,505337
2011/2012,Queens Park Rangers,Bolton,Tommy Smith,6.41,True,True,505337
2011/2012,Queens Park Rangers,Bolton,DJ Campbell,5.99,True,True,505337
2011/2012,Queens Park Rangers,Bolton,Adel Taarabt,6.12,True,True,505337
2011/2012,Queens Park Rangers,Bolton,Ákos Buzsáky,6.09,False,True,505337
2011/2012,Queens Park Rangers,Bolton,Heidar Helguson,6.14,False,True,505337
2011/2012,Queens Park Rangers,Bolton,Bradley Orr,5.94,False,True,505337
2011/2012,Queens Park Rangers,Bolton,Patrick Agyemang,-,False,True,505337
2011/2012,Queens Park Rangers,Bolton,Brian Murphy,-,False,True,505337
2011/2012,Queens Park Rangers,Bolton,Matthew Connolly,-,False,True,505337
2011/2012,Queens Park Rangers,Bolton,Hogan Ephraim,-,False,True,505337
2011/2012,Queens Park Rangers,Bolton,Jussi Jääskeläinen,7.24,True,False,505337
2011/2012,Queens Park Rangers,Bolton,Grétar Steinsson,7.58,True,False,505337
2011/2012,Queens Park Rangers,Bolton,Chris Eagles,7.72,True,False,505337
2011/2012,Queens Park Rangers,Bolton,Paul Robinson,7.21,True,False,505337
2011/2012,Queens Park Rangers,Bolton,Gary Cahill,9.49,True,False,505337
2011/2012,Queens Park Rangers,Bolton,Fabrice Muamba,8.22,True,False,505337
2011/2012,Queens Park Rangers,Bolton,Nigel Reo-Coker,7.16,True,False,505337
2011/2012,Queens Park Rangers,Bolton,Zat Knight,7.89,True,False,505337
2011/2012,Queens Park Rangers,Bolton,Ivan Klasnic,9.57,True,False,505337
2011/2012,Queens Park Rangers,Bolton,Martin Petrov,7.24,True,False,505337
2011/2012,Queens Park Rangers,Bolton,Kevin Davies,7.85,True,False,505337
2011/2012,Queens Park Rangers,Bolton,Robbie Blake,6.14,False,False,505337
2011/2012,Queens Park Rangers,Bolton,Mark Davies,6.45,False,False,505337
2011/2012,Queens Park Rangers,Bolton,Darren Pratley,6.06,False,False,505337
2011/2012,Queens Park Rangers,Bolton,Ádám Bogdán,-,False,False,505337
2011/2012,Queens Park Rangers,Bolton,Ricardo Gardner,-,False,False,505337
2011/2012,Queens Park Rangers,Bolton,Marcos Alonso,-,False,False,505337
2011/2012,Queens Park Rangers,Bolton,David Wheater,-,False,False,505337
2011/2012,Wigan,Norwich,Ali Al Habsi,5.16,True,True,505346
2011/2012,Wigan,Norwich,Emmerson Boyce,7.19,True,True,505346
2011/2012,Wigan,Norwich,Maynor Figueroa,7.21,True,True,505346
2011/2012,Wigan,Norwich,Jordi Gómez,6.39,True,True,505346
2011/2012,Wigan,Norwich,Gary Caldwell,7.18,True,True,505346
2011/2012,Wigan,Norwich,Ben Watson,8.57,True,True,505346
2011/2012,Wigan,Norwich,James McCarthy,6.57,True,True,505346
2011/2012,Wigan,Norwich,Victor Moses,7.80,True,True,505346
2011/2012,Wigan,Norwich,Piscu,6.25,True,True,505346
2011/2012,Wigan,Norwich,Franco Di Santo,6.67,True,True,505346
2011/2012,Wigan,Norwich,Mohamed Diamé,7.03,True,True,505346
2011/2012,Wigan,Norwich,Hugo Rodallega,6.58,False,True,505346
2011/2012,Wigan,Norwich,Conor Sammon,6.19,False,True,505346
2011/2012,Wigan,Norwich,Ronnie Stam,6.17,False,True,505346
2011/2012,Wigan,Norwich,Hendry Thomas,-,False,True,505346
2011/2012,Wigan,Norwich,Mike Pollitt,-,False,True,505346
2011/2012,Wigan,Norwich,David Jones,-,False,True,505346
2011/2012,Wigan,Norwich,James McArthur,-,False,True,505346
2011/2012,Wigan,Norwich,John Ruddy,7.68,True,False,505346
2011/2012,Wigan,Norwich,Russell Martin,6.65,True,False,505346
2011/2012,Wigan,Norwich,David Fox,6.59,True,False,505346
2011/2012,Wigan,Norwich,Marc Tierney,6.69,True,False,505346
2011/2012,Wigan,Norwich,Ritchie De Laet,6.85,True,False,505346
2011/2012,Wigan,Norwich,Zak Whitbread,6.77,True,False,505346
2011/2012,Wigan,Norwich,Steve Morison,6.51,True,False,505346
2011/2012,Wigan,Norwich,Andrew Crofts,6.75,True,False,505346
2011/2012,Wigan,Norwich,Andrew Surman,6.54,True,False,505346
2011/2012,Wigan,Norwich,Wes Hoolahan,7.15,True,False,505346
2011/2012,Wigan,Norwich,Grant Holt,5.94,True,False,505346
2011/2012,Wigan,Norwich,Anthony Pilkington,6.09,False,False,505346
2011/2012,Wigan,Norwich,Leon Barnett,6.37,False,False,505346
2011/2012,Wigan,Norwich,Elliott Bennett,6.36,False,False,505346
2011/2012,Wigan,Norwich,Simeon Jackson,-,False,False,505346
2011/2012,Wigan,Norwich,Declan Rudd,-,False,False,505346
2011/2012,Wigan,Norwich,Kyle Naughton,-,False,False,505346
2011/2012,Wigan,Norwich,Bradley Johnson,-,False,False,505346
2011/2012,Stoke,Chelsea,Asmir Begovic,8.21,True,True,505339
2011/2012,Stoke,Chelsea,Robert Huth,7.57,True,True,505339
2011/2012,Stoke,Chelsea,Marc Wilson,7.69,True,True,505339
2011/2012,Stoke,Chelsea,Jermaine Pennant,6.88,True,True,505339
2011/2012,Stoke,Chelsea,Ryan Shawcross,7.45,True,True,505339
2011/2012,Stoke,Chelsea,Rory Delap,6.60,True,True,505339
2011/2012,Stoke,Chelsea,Glenn Whelan,7.28,True,True,505339
2011/2012,Stoke,Chelsea,Jonathan Woodgate,7.63,True,True,505339
2011/2012,Stoke,Chelsea,Kenwyne Jones,6.30,True,True,505339
2011/2012,Stoke,Chelsea,Jonathan Walters,6.48,True,True,505339
2011/2012,Stoke,Chelsea,Matthew Etherington,6.97,True,True,505339
2011/2012,Stoke,Chelsea,Ryan Shotton,6.04,False,True,505339
2011/2012,Stoke,Chelsea,Danny Pugh,6.15,False,True,505339
2011/2012,Stoke,Chelsea,Dean Whitehead,6.46,False,True,505339
2011/2012,Stoke,Chelsea,Thomas Sørensen,-,False,True,505339
2011/2012,Stoke,Chelsea,Salif Diao,-,False,True,505339
2011/2012,Stoke,Chelsea,Andy Wilkinson,-,False,True,505339
2011/2012,Stoke,Chelsea,Danny Collins,-,False,True,505339
2011/2012,Stoke,Chelsea,Petr Cech,7.36,True,False,505339
2011/2012,Stoke,Chelsea,José Bosingwa,7.13,True,False,505339
2011/2012,Stoke,Chelsea,Ramires,7.40,True,False,505339
2011/2012,Stoke,Chelsea,Ashley Cole,7.18,True,False,505339
2011/2012,Stoke,Chelsea,Alex,7.68,True,False,505339
2011/2012,Stoke,Chelsea,John Obi Mikel,7.42,True,False,505339
2011/2012,Stoke,Chelsea,John Terry,7.46,True,False,505339
2011/2012,Stoke,Chelsea,Frank Lampard,6.55,True,False,505339
2011/2012,Stoke,Chelsea,Fernando Torres,7.12,True,False,505339
2011/2012,Stoke,Chelsea,Salomon Kalou,6.18,True,False,505339
2011/2012,Stoke,Chelsea,Florent Malouda,6.67,True,False,505339
2011/2012,Stoke,Chelsea,Nicolas Anelka,6.20,False,False,505339
2011/2012,Stoke,Chelsea,Yossi Benayoun,6.03,False,False,505339
2011/2012,Stoke,Chelsea,Didier Drogba,6.19,False,False,505339
2011/2012,Stoke,Chelsea,Paulo Ferreira,-,False,False,505339
2011/2012,Stoke,Chelsea,Henrique Hilário,-,False,False,505339
2011/2012,Stoke,Chelsea,Branislav Ivanovic,-,False,False,505339
2011/2012,Stoke,Chelsea,Josh McEachran,-,False,False,505339
2011/2012,West Bromwich,Manchester United,Ben Foster,6.10,True,True,505344
2011/2012,West Bromwich,Manchester United,Steven Reid,5.70,True,True,505344
2011/2012,West Bromwich,Manchester United,Nicky Shorey,6.46,True,True,505344
2011/2012,West Bromwich,Manchester United,Chris Brunt,7.67,True,True,505344
2011/2012,West Bromwich,Manchester United,Gabriel Tamas,6.27,True,True,505344
2011/2012,West Bromwich,Manchester United,Paul Scharner,6.18,True,True,505344
2011/2012,West Bromwich,Manchester United,Youssouf Mulumbu,7.14,True,True,505344
2011/2012,West Bromwich,Manchester United,Jonas Olsson,6.24,True,True,505344
2011/2012,West Bromwich,Manchester United,Shane Long,7.29,True,True,505344
2011/2012,West Bromwich,Manchester United,Somen Tchoyi,5.90,True,True,505344
2011/2012,West Bromwich,Manchester United,James Morrison,6.78,True,True,505344
2011/2012,West Bromwich,Manchester United,Gonzalo Jara,6.10,False,True,505344
2011/2012,West Bromwich,Manchester United,Simon Cox,6.06,False,True,505344
2011/2012,West Bromwich,Manchester United,Marc-Antoine Fortuné,-,False,True,505344
2011/2012,West Bromwich,Manchester United,Marton Fülöp,-,False,True,505344
2011/2012,West Bromwich,Manchester United,George Thorne,-,False,True,505344
2011/2012,West Bromwich,Manchester United,Craig Dawson,-,False,True,505344
2011/2012,West Bromwich,Manchester United,Graham Dorrans,-,False,True,505344
2011/2012,West Bromwich,Manchester United,David de Gea,5.46,True,False,505344
2011/2012,West Bromwich,Manchester United,Chris Smalling,6.41,True,False,505344
2011/2012,West Bromwich,Manchester United,Fábio,7.12,True,False,505344
2011/2012,West Bromwich,Manchester United,Nani,6.18,True,False,505344
2011/2012,West Bromwich,Manchester United,Rio Ferdinand,6.46,True,False,505344
2011/2012,West Bromwich,Manchester United,Tom Cleverley,6.77,True,False,505344
2011/2012,West Bromwich,Manchester United,Anderson,7.39,True,False,505344
2011/2012,West Bromwich,Manchester United,Nemanja Vidic,7.11,True,False,505344
2011/2012,West Bromwich,Manchester United,Danny Welbeck,6.29,True,False,505344
2011/2012,West Bromwich,Manchester United,Wayne Rooney,7.69,True,False,505344
2011/2012,West Bromwich,Manchester United,Ashley Young,6.98,True,False,505344
2011/2012,West Bromwich,Manchester United,Dimitar Berbatov,6.48,False,False,505344
2011/2012,West Bromwich,Manchester United,Phil Jones,6.22,False,False,505344
2011/2012,West Bromwich,Manchester United,Jonny Evans,6.61,False,False,505344
2011/2012,West Bromwich,Manchester United,Anders Lindegaard,-,False,False,505344
2011/2012,West Bromwich,Manchester United,Michael Carrick,-,False,False,505344
2011/2012,West Bromwich,Manchester United,Ryan Giggs,-,False,False,505344
2011/2012,West Bromwich,Manchester United,Park Ji-Sung,-,False,False,505344
2011/2012,Manchester City,Swansea,Joe Hart,7.66,True,True,505331
2011/2012,Manchester City,Swansea,Micah Richards,8.02,True,True,505331
2011/2012,Manchester City,Swansea,Gaël Clichy,7.47,True,True,505331
2011/2012,Manchester City,Swansea,Yaya Touré,8.75,True,True,505331
2011/2012,Manchester City,Swansea,Vincent Kompany,7.66,True,True,505331
2011/2012,Manchester City,Swansea,Nigel de Jong,6.81,True,True,505331
2011/2012,Manchester City,Swansea,Joleon Lescott,6.95,True,True,505331
2011/2012,Manchester City,Swansea,Gareth Barry,7.81,True,True,505331
2011/2012,Manchester City,Swansea,Edin Dzeko,8.92,True,True,505331
2011/2012,Manchester City,Swansea,David Silva,8.49,True,True,505331
2011/2012,Manchester City,Swansea,Adam Johnson,7.93,True,True,505331
2011/2012,Manchester City,Swansea,Sergio Agüero,9.15,False,True,505331
2011/2012,Manchester City,Swansea,Stefan Savic,6.11,False,True,505331
2011/2012,Manchester City,Swansea,James Milner,6.36,False,True,505331
2011/2012,Manchester City,Swansea,Pablo Zabaleta,-,False,True,505331
2011/2012,Manchester City,Swansea,Mario Balotelli,-,False,True,505331
2011/2012,Manchester City,Swansea,Aleksandar Kolarov,-,False,True,505331
2011/2012,Manchester City,Swansea,Stuart Taylor,-,False,True,505331
2011/2012,Manchester City,Swansea,Michel Vorm,7.79,True,False,505331
2011/2012,Manchester City,Swansea,Angel Rangel,6.39,True,False,505331
2011/2012,Manchester City,Swansea,Alan Tate,6.43,True,False,505331
2011/2012,Manchester City,Swansea,Nathan Dyer,7.20,True,False,505331
2011/2012,Manchester City,Swansea,Steven Caulker,6.20,True,False,505331
2011/2012,Manchester City,Swansea,Kemy Agustien,5.99,True,False,505331
2011/2012,Manchester City,Swansea,Scott Sinclair,6.87,True,False,505331
2011/2012,Manchester City,Swansea,Stephen Dobbie,5.74,True,False,505331
2011/2012,Manchester City,Swansea,Ashley Williams,4.85,True,False,505331
2011/2012,Manchester City,Swansea,Danny Graham,6.18,True,False,505331
2011/2012,Manchester City,Swansea,Leon Britton,6.59,True,False,505331
2011/2012,Manchester City,Swansea,Wayne Routledge,5.98,False,False,505331
2011/2012,Manchester City,Swansea,Leroy Lita,5.90,False,False,505331
2011/2012,Manchester City,Swansea,Joe Allen,6.01,False,False,505331
2011/2012,Manchester City,Swansea,José Moreira,-,False,False,505331
2011/2012,Manchester City,Swansea,Andrea Orlandi,-,False,False,505331
2011/2012,Manchester City,Swansea,Luke Moore,-,False,False,505331
2011/2012,Manchester City,Swansea,Mark Gower,-,False,False,505331
2011/2012,Arsenal,Liverpool,Wojciech Szczesny,7.30,True,True,505437
2011/2012,Arsenal,Liverpool,Carl Jenkinson,5.81,True,True,505437
2011/2012,Arsenal,Liverpool,Bacary Sagna,7.18,True,True,505437
2011/2012,Arsenal,Liverpool,Aaron Ramsey,5.45,True,True,505437
2011/2012,Arsenal,Liverpool,Laurent Koscielny,6.52,True,True,505437
2011/2012,Arsenal,Liverpool,Thomas Vermaelen,7.63,True,True,505437
2011/2012,Arsenal,Liverpool,Theo Walcott,5.73,True,True,505437
2011/2012,Arsenal,Liverpool,Emmanuel Frimpong,7.11,True,True,505437
2011/2012,Arsenal,Liverpool,Andrey Arshavin,6.41,True,True,505437
2011/2012,Arsenal,Liverpool,Robin van Persie,6.61,True,True,505437
2011/2012,Arsenal,Liverpool,Samir Nasri,6.54,True,True,505437
2011/2012,Arsenal,Liverpool,Nicklas Bendtner,5.89,False,True,505437
2011/2012,Arsenal,Liverpool,Ignasi Miquel,6.20,False,True,505437
2011/2012,Arsenal,Liverpool,Henri Lansbury,5.94,False,True,505437
2011/2012,Arsenal,Liverpool,Ryo Miyaichi,-,False,True,505437
2011/2012,Arsenal,Liverpool,Marouane Chamakh,-,False,True,505437
2011/2012,Arsenal,Liverpool,Lukasz Fabianski,-,False,True,505437
2011/2012,Arsenal,Liverpool,Alex Oxlade-Chamberlain,-,False,True,505437
2011/2012,Arsenal,Liverpool,Pepe Reina,7.38,True,False,505437
2011/2012,Arsenal,Liverpool,Martin Kelly,7.83,True,False,505437
2011/2012,Arsenal,Liverpool,Dirk Kuyt,6.85,True,False,505437
2011/2012,Arsenal,Liverpool,José Enrique,7.95,True,False,505437
2011/2012,Arsenal,Liverpool,Jamie Carragher,6.71,True,False,505437
2011/2012,Arsenal,Liverpool,Lucas Leiva,8.54,True,False,505437
2011/2012,Arsenal,Liverpool,Daniel Agger,7.53,True,False,505437
2011/2012,Arsenal,Liverpool,Jordan Henderson,6.90,True,False,505437
2011/2012,Arsenal,Liverpool,Stewart Downing,6.83,True,False,505437
2011/2012,Arsenal,Liverpool,Andy Carroll,6.53,True,False,505437
2011/2012,Arsenal,Liverpool,Charlie Adam,8.41,True,False,505437
2011/2012,Arsenal,Liverpool,Raul Meireles,7.02,False,False,505437
2011/2012,Arsenal,Liverpool,Luis Suárez,6.97,False,False,505437
2011/2012,Arsenal,Liverpool,Maxi Rodríguez,-,False,False,505437
2011/2012,Arsenal,Liverpool,Doni,-,False,False,505437
2011/2012,Arsenal,Liverpool,Martin Skrtel,-,False,False,505437
2011/2012,Arsenal,Liverpool,Jay Spearing,-,False,False,505437
2011/2012,Arsenal,Liverpool,Jon Flanagan,-,False,False,505437
2011/2012,Aston Villa,Blackburn,Shay Given,6.09,True,True,505444
2011/2012,Aston Villa,Blackburn,Luke Young,6.40,True,True,505444
2011/2012,Aston Villa,Blackburn,Stiliyan Petrov,7.16,True,True,505444
2011/2012,Aston Villa,Blackburn,Stephen Warnock,6.93,True,True,505444
2011/2012,Aston Villa,Blackburn,James Collins,6.64,True,True,505444
2011/2012,Aston Villa,Blackburn,Charles N'Zogbia,7.39,True,True,505444
2011/2012,Aston Villa,Blackburn,Richard Dunne,6.98,True,True,505444
2011/2012,Aston Villa,Blackburn,Fabian Delph,7.74,True,True,505444
2011/2012,Aston Villa,Blackburn,Gabriel Agbonlahor,8.27,True,True,505444
2011/2012,Aston Villa,Blackburn,Darren Bent,7.91,True,True,505444
2011/2012,Aston Villa,Blackburn,Emile Heskey,7.60,True,True,505444
2011/2012,Aston Villa,Blackburn,Ciaran Clark,6.53,False,True,505444
