season,home_team,away_team,player_name,player_rating,starter,home_game,match_id
2013/2014,Arsenal,Aston Villa,Wojciech Szczesny,5.78,True,True,719846
2013/2014,Arsenal,Aston Villa,Bacary Sagna,6.65,True,True,719846
2013/2014,Arsenal,Aston Villa,Laurent Koscielny,4.35,True,True,719846
2013/2014,Arsenal,Aston Villa,Per Mertesacker,6.09,True,True,719846
2013/2014,Arsenal,Aston Villa,Kieran Gibbs,6.15,True,True,719846
2013/2014,Arsenal,Aston Villa,Jack Wilshere,7.05,True,True,719846
2013/2014,Arsenal,Aston Villa,Aaron Ramsey,7.11,True,True,719846
2013/2014,Arsenal,Aston Villa,Theo Walcott,6.55,True,True,719846
2013/2014,Arsenal,Aston Villa,Tomas Rosicky,6.97,True,True,719846
2013/2014,Arsenal,Aston Villa,Alex Oxlade-Chamberlain,7.31,True,True,719846
2013/2014,Arsenal,Aston Villa,Olivier Giroud,7.48,True,True,719846
2013/2014,Arsenal,Aston Villa,Lukas Podolski,6.00,False,True,719846
2013/2014,Arsenal,Aston Villa,Santi Cazorla,5.95,False,True,719846
2013/2014,Arsenal,Aston Villa,Carl Jenkinson,6.06,False,True,719846
2013/2014,Arsenal,Aston Villa,Yaya Sanogo,-,False,True,719846
2013/2014,Arsenal,Aston Villa,Serge Gnabry,-,False,True,719846
2013/2014,Arsenal,Aston Villa,Emmanuel Frimpong,-,False,True,719846
2013/2014,Arsenal,Aston Villa,Lukasz Fabianski,-,False,True,719846
2013/2014,Arsenal,Aston Villa,Bradley Guzan,7.63,True,False,719846
2013/2014,Arsenal,Aston Villa,Matthew Lowton,6.25,True,False,719846
2013/2014,Arsenal,Aston Villa,Ron Vlaar,7.09,True,False,719846
2013/2014,Arsenal,Aston Villa,Nathan Baker,6.19,True,False,719846
2013/2014,Arsenal,Aston Villa,Antonio Luna,7.66,True,False,719846
2013/2014,Arsenal,Aston Villa,Karim El Ahmadi,7.30,True,False,719846
2013/2014,Arsenal,Aston Villa,Ashley Westwood,6.99,True,False,719846
2013/2014,Arsenal,Aston Villa,Fabian Delph,8.17,True,False,719846
2013/2014,Arsenal,Aston Villa,Andreas Weimann,7.50,True,False,719846
2013/2014,Arsenal,Aston Villa,Christian Benteke,8.47,True,False,719846
2013/2014,Arsenal,Aston Villa,Gabriel Agbonlahor,7.65,True,False,719846
2013/2014,Arsenal,Aston Villa,Ciaran Clark,7.58,False,False,719846
2013/2014,Arsenal,Aston Villa,Leandro Bacuna,5.90,False,False,719846
2013/2014,Arsenal,Aston Villa,Aleksandar Tonev,-,False,False,719846
2013/2014,Arsenal,Aston Villa,Jores Okore,-,False,False,719846
2013/2014,Arsenal,Aston Villa,Nicklas Helenius,-,False,False,719846
2013/2014,Arsenal,Aston Villa,Jed Steer,-,False,False,719846
2013/2014,Arsenal,Aston Villa,Jordan Bowery,-,False,False,719846
2013/2014,Liverpool,Stoke,Simon Mignolet,8.64,True,True,719852
2013/2014,Liverpool,Stoke,Glen Johnson,8.11,True,True,719852
2013/2014,Liverpool,Stoke,Daniel Agger,6.35,True,True,719852
2013/2014,Liverpool,Stoke,Kolo Touré,7.64,True,True,719852
2013/2014,Liverpool,Stoke,José Enrique,7.19,True,True,719852
2013/2014,Liverpool,Stoke,Lucas Leiva,8.43,True,True,719852
2013/2014,Liverpool,Stoke,Steven Gerrard,7.84,True,True,719852
2013/2014,Liverpool,Stoke,Jordan Henderson,6.98,True,True,719852
2013/2014,Liverpool,Stoke,Iago Aspas,7.55,True,True,719852
2013/2014,Liverpool,Stoke,Philippe Coutinho,8.13,True,True,719852
2013/2014,Liverpool,Stoke,Daniel Sturridge,7.56,True,True,719852
2013/2014,Liverpool,Stoke,Raheem Sterling,6.31,False,True,719852
2013/2014,Liverpool,Stoke,Bradley Jones,-,False,True,719852
2013/2014,Liverpool,Stoke,Fabio Borini,-,False,True,719852
2013/2014,Liverpool,Stoke,Luis Alberto,-,False,True,719852
2013/2014,Liverpool,Stoke,Andre Wisdom,-,False,True,719852
2013/2014,Liverpool,Stoke,Jordon Ibe,-,False,True,719852
2013/2014,Liverpool,Stoke,Joe Allen,-,False,True,719852
2013/2014,Liverpool,Stoke,Asmir Begovic,8.33,True,False,719852
2013/2014,Liverpool,Stoke,Geoff Cameron,6.95,True,False,719852
2013/2014,Liverpool,Stoke,Robert Huth,7.01,True,False,719852
2013/2014,Liverpool,Stoke,Ryan Shawcross,7.27,True,False,719852
2013/2014,Liverpool,Stoke,Erik Pieters,6.66,True,False,719852
2013/2014,Liverpool,Stoke,Marc Wilson,6.91,True,False,719852
2013/2014,Liverpool,Stoke,Jonathan Walters,5.64,True,False,719852
2013/2014,Liverpool,Stoke,Steven Nzonzi,7.35,True,False,719852
2013/2014,Liverpool,Stoke,Glenn Whelan,6.62,True,False,719852
2013/2014,Liverpool,Stoke,Matthew Etherington,6.90,True,False,719852
2013/2014,Liverpool,Stoke,Peter Crouch,6.87,True,False,719852
2013/2014,Liverpool,Stoke,Kenwyne Jones,6.22,False,False,719852
2013/2014,Liverpool,Stoke,Jermaine Pennant,5.95,False,False,719852
2013/2014,Liverpool,Stoke,Charlie Adam,6.22,False,False,719852
2013/2014,Liverpool,Stoke,Thomas Sørensen,-,False,False,719852
2013/2014,Liverpool,Stoke,Marc Muniesa,-,False,False,719852
2013/2014,Liverpool,Stoke,Cameron Jerome,-,False,False,719852
2013/2014,Liverpool,Stoke,Andy Wilkinson,-,False,False,719852
2013/2014,Norwich,Everton,John Ruddy,6.71,True,True,719858
2013/2014,Norwich,Everton,Steven Whittaker,8.42,True,True,719858
2013/2014,Norwich,Everton,Michael Turner,6.74,True,True,719858
2013/2014,Norwich,Everton,Russell Martin,6.98,True,True,719858
2013/2014,Norwich,Everton,Javier Garrido,6.72,True,True,719858
2013/2014,Norwich,Everton,Elliott Bennett,7.15,True,True,719858
2013/2014,Norwich,Everton,Jonny Howson,6.61,True,True,719858
2013/2014,Norwich,Everton,Bradley Johnson,6.51,True,True,719858
2013/2014,Norwich,Everton,Nathan Redmond,7.65,True,True,719858
2013/2014,Norwich,Everton,Wes Hoolahan,6.99,True,True,719858
2013/2014,Norwich,Everton,Ricky van Wolfswinkel,7.31,True,True,719858
2013/2014,Norwich,Everton,Alexander Tettey,6.39,False,True,719858
2013/2014,Norwich,Everton,Martin Olsson,5.96,False,True,719858
2013/2014,Norwich,Everton,Luciano Becchio,-,False,True,719858
2013/2014,Norwich,Everton,David Fox,-,False,True,719858
2013/2014,Norwich,Everton,Mark Bunn,-,False,True,719858
2013/2014,Norwich,Everton,Jacob Butterfield,-,False,True,719858
2013/2014,Norwich,Everton,Ryan Bennett,-,False,True,719858
2013/2014,Norwich,Everton,Tim Howard,6.23,True,False,719858
2013/2014,Norwich,Everton,Séamus Coleman,8.21,True,False,719858
2013/2014,Norwich,Everton,Sylvain Distin,7.88,True,False,719858
2013/2014,Norwich,Everton,Phil Jagielka,6.79,True,False,719858
2013/2014,Norwich,Everton,Leighton Baines,7.87,True,False,719858
2013/2014,Norwich,Everton,Kevin Mirallas,6.73,True,False,719858
2013/2014,Norwich,Everton,Ross Barkley,8.32,True,False,719858
2013/2014,Norwich,Everton,Leon Osman,6.69,True,False,719858
2013/2014,Norwich,Everton,Steven Pienaar,7.05,True,False,719858
2013/2014,Norwich,Everton,Marouane Fellaini,7.65,True,False,719858
2013/2014,Norwich,Everton,Nikica Jelavic,6.79,True,False,719858
2013/2014,Norwich,Everton,Victor Anichebe,6.00,False,False,719858
2013/2014,Norwich,Everton,Steven Naismith,6.06,False,False,719858
2013/2014,Norwich,Everton,Arouna Koné,5.90,False,False,719858
2013/2014,Norwich,Everton,John Heitinga,-,False,False,719858
2013/2014,Norwich,Everton,Gerard Deulofeu,-,False,False,719858
2013/2014,Norwich,Everton,Joel Robles,-,False,False,719858
2013/2014,Norwich,Everton,John Stones,-,False,False,719858
2013/2014,Sunderland,Fulham,Keiren Westwood,5.73,True,True,719865
2013/2014,Sunderland,Fulham,Ondrej Celustka,6.82,True,True,719865
2013/2014,Sunderland,Fulham,Valentin Roberge,6.79,True,True,719865
2013/2014,Sunderland,Fulham,John O'Shea,6.96,True,True,719865
2013/2014,Sunderland,Fulham,Jack Colback,6.40,True,True,719865
2013/2014,Sunderland,Fulham,Adam Johnson,6.95,True,True,719865
2013/2014,Sunderland,Fulham,Sebastian Larsson,6.32,True,True,719865
2013/2014,Sunderland,Fulham,Cabral,6.77,True,True,719865
2013/2014,Sunderland,Fulham,Emanuele Giaccherini,6.87,True,True,719865
2013/2014,Sunderland,Fulham,Stéphane Sessegnon,6.66,True,True,719865
2013/2014,Sunderland,Fulham,Jozy Altidore,6.38,True,True,719865
2013/2014,Sunderland,Fulham,Connor Wickham,5.98,False,True,719865
