season,home_team,away_team,player_name,player_rating,starter,home_game,match_id
2015/2016,Chelsea,Swansea,Thibaut Courtois,5.23,True,True,958428
2015/2016,Chelsea,Swansea,Branislav Ivanovic,6.97,True,True,958428
2015/2016,Chelsea,Swansea,John Terry,6.36,True,True,958428
2015/2016,Chelsea,Swansea,Gary Cahill,7.28,True,True,958428
2015/2016,Chelsea,Swansea,César Azpilicueta,7.06,True,True,958428
2015/2016,Chelsea,Swansea,Nemanja Matic,6.76,True,True,958428
2015/2016,Chelsea,Swansea,Cesc Fàbregas,6.22,True,True,958428
2015/2016,Chelsea,Swansea,Willian,6.67,True,True,958428
2015/2016,Chelsea,Swansea,Oscar,7.42,True,True,958428
2015/2016,Chelsea,Swansea,Eden Hazard,7.12,True,True,958428
2015/2016,Chelsea,Swansea,Diego Costa,6.62,True,True,958428
2015/2016,Chelsea,Swansea,Asmir Begovic,7.40,False,True,958428
2015/2016,Chelsea,Swansea,Radamel Falcao,6.04,False,True,958428
2015/2016,Chelsea,Swansea,Kurt Zouma,6.20,False,True,958428
2015/2016,Chelsea,Swansea,Ramires,-,False,True,958428
2015/2016,Chelsea,Swansea,Loïc Rémy,-,False,True,958428
2015/2016,Chelsea,Swansea,John Obi Mikel,-,False,True,958428
2015/2016,Chelsea,Swansea,Victor Moses,-,False,True,958428
2015/2016,Chelsea,Swansea,Lukasz Fabianski,6.33,True,False,958428
2015/2016,Chelsea,Swansea,Kyle Naughton,6.62,True,False,958428
2015/2016,Chelsea,Swansea,Federico Fernández,6.40,True,False,958428
2015/2016,Chelsea,Swansea,Ashley Williams,6.54,True,False,958428
2015/2016,Chelsea,Swansea,Neil Taylor,6.73,True,False,958428
2015/2016,Chelsea,Swansea,Jonjo Shelvey,7.45,True,False,958428
2015/2016,Chelsea,Swansea,Ki Sung-Yeung,6.37,True,False,958428
2015/2016,Chelsea,Swansea,André Ayew,7.26,True,False,958428
2015/2016,Chelsea,Swansea,Gylfi Sigurdsson,6.55,True,False,958428
2015/2016,Chelsea,Swansea,Jefferson Montero,8.00,True,False,958428
2015/2016,Chelsea,Swansea,Bafétimbi Gomis,7.72,True,False,958428
2015/2016,Chelsea,Swansea,Éder,6.43,False,False,958428
2015/2016,Chelsea,Swansea,Wayne Routledge,6.06,False,False,958428
2015/2016,Chelsea,Swansea,Jack Cork,7.14,False,False,958428
2015/2016,Chelsea,Swansea,Franck Tabanou,-,False,False,958428
2015/2016,Chelsea,Swansea,Angel Rangel,-,False,False,958428
2015/2016,Chelsea,Swansea,Kristoffer Nordfeldt,-,False,False,958428
2015/2016,Chelsea,Swansea,Kyle Bartley,-,False,False,958428
2015/2016,Everton,Watford,Tim Howard,6.44,True,True,958429
2015/2016,Everton,Watford,Séamus Coleman,6.65,True,True,958429
2015/2016,Everton,Watford,Phil Jagielka,7.17,True,True,958429
2015/2016,Everton,Watford,John Stones,7.45,True,True,958429
2015/2016,Everton,Watford,Brendan Galloway,6.20,True,True,958429
2015/2016,Everton,Watford,James McCarthy,6.20,True,True,958429
2015/2016,Everton,Watford,Gareth Barry,7.09,True,True,958429
2015/2016,Everton,Watford,Kevin Mirallas,6.42,True,True,958429
2015/2016,Everton,Watford,Ross Barkley,7.69,True,True,958429
2015/2016,Everton,Watford,Tom Cleverley,6.56,True,True,958429
2015/2016,Everton,Watford,Romelu Lukaku,7.01,True,True,958429
2015/2016,Everton,Watford,Bryan Oviedo,6.02,False,True,958429
2015/2016,Everton,Watford,Steven Naismith,6.15,False,True,958429
2015/2016,Everton,Watford,Arouna Koné,7.48,False,True,958429
2015/2016,Everton,Watford,Joel Robles,-,False,True,958429
2015/2016,Everton,Watford,Conor McAleny,-,False,True,958429
2015/2016,Everton,Watford,Jiang Guangtai,-,False,True,958429
2015/2016,Everton,Watford,Leon Osman,-,False,True,958429
2015/2016,Everton,Watford,Heurelho Gomes,7.28,True,False,958429
2015/2016,Everton,Watford,Allan-Roméo Nyom,7.54,True,False,958429
2015/2016,Everton,Watford,Sebastian Prödl,7.52,True,False,958429
2015/2016,Everton,Watford,Craig Cathcart,8.22,True,False,958429
2015/2016,Everton,Watford,José Holebas,7.62,True,False,958429
2015/2016,Everton,Watford,Ikechi Anya,6.90,True,False,958429
2015/2016,Everton,Watford,Etienne Capoue,7.59,True,False,958429
2015/2016,Everton,Watford,Valon Behrami,6.42,True,False,958429
2015/2016,Everton,Watford,Miguel Layún,7.89,True,False,958429
2015/2016,Everton,Watford,José Manuel Jurado,6.51,True,False,958429
2015/2016,Everton,Watford,Troy Deeney,7.11,True,False,958429
2015/2016,Everton,Watford,Juan Paredes,6.37,False,False,958429
2015/2016,Everton,Watford,Odion Ighalo,7.05,False,False,958429
2015/2016,Everton,Watford,Ben Watson,6.10,False,False,958429
2015/2016,Everton,Watford,Daniel Pudil,-,False,False,958429
2015/2016,Everton,Watford,Matej Vydra,-,False,False,958429
2015/2016,Everton,Watford,Gabriele Angella,-,False,False,958429
2015/2016,Everton,Watford,Rene Gilmartin,-,False,False,958429
2015/2016,Leicester,Sunderland,Kasper Schmeichel,6.81,True,True,958430
2015/2016,Leicester,Sunderland,Ritchie De Laet,6.91,True,True,958430
2015/2016,Leicester,Sunderland,Robert Huth,6.47,True,True,958430
2015/2016,Leicester,Sunderland,Wes Morgan,6.62,True,True,958430
2015/2016,Leicester,Sunderland,Jeffrey Schlupp,6.56,True,True,958430
2015/2016,Leicester,Sunderland,Marc Albrighton,9.31,True,True,958430
2015/2016,Leicester,Sunderland,Danny Drinkwater,7.18,True,True,958430
2015/2016,Leicester,Sunderland,Andy King,7.00,True,True,958430
2015/2016,Leicester,Sunderland,Riyad Mahrez,10.00,True,True,958430
2015/2016,Leicester,Sunderland,Shinji Okazaki,7.66,True,True,958430
2015/2016,Leicester,Sunderland,Jamie Vardy,8.31,True,True,958430
2015/2016,Leicester,Sunderland,Christian Fuchs,6.07,False,True,958430
2015/2016,Leicester,Sunderland,N'Golo Kanté,6.24,False,True,958430
2015/2016,Leicester,Sunderland,Yohan Benalouane,6.40,False,True,958430
2015/2016,Leicester,Sunderland,Leonardo Ulloa,-,False,True,958430
2015/2016,Leicester,Sunderland,Mark Schwarzer,-,False,True,958430
2015/2016,Leicester,Sunderland,Andrej Kramaric,-,False,True,958430
2015/2016,Leicester,Sunderland,Dean Hammond,-,False,True,958430
2015/2016,Leicester,Sunderland,Costel Pantilimon,6.88,True,False,958430
2015/2016,Leicester,Sunderland,Billy Jones,5.91,True,False,958430
2015/2016,Leicester,Sunderland,Younes Kaboul,5.87,True,False,958430
2015/2016,Leicester,Sunderland,Sebastián Coates,6.05,True,False,958430
2015/2016,Leicester,Sunderland,Patrick van Aanholt,6.33,True,False,958430
2015/2016,Leicester,Sunderland,Lee Cattermole,5.07,True,False,958430
2015/2016,Leicester,Sunderland,Adam Johnson,7.64,True,False,958430
2015/2016,Leicester,Sunderland,Sebastian Larsson,6.71,True,False,958430
2015/2016,Leicester,Sunderland,Jack Rodwell,6.30,True,False,958430
2015/2016,Leicester,Sunderland,Jeremain Lens,6.67,True,False,958430
2015/2016,Leicester,Sunderland,Jermain Defoe,7.33,True,False,958430
2015/2016,Leicester,Sunderland,Steven Fletcher,7.34,False,False,958430
2015/2016,Leicester,Sunderland,Adam Matthews,6.65,False,False,958430
2015/2016,Leicester,Sunderland,John O'Shea,-,False,False,958430
2015/2016,Leicester,Sunderland,Vito Mannone,-,False,False,958430
2015/2016,Leicester,Sunderland,Emanuele Giaccherini,-,False,False,958430
2015/2016,Leicester,Sunderland,Danny Graham,-,False,False,958430
2015/2016,Leicester,Sunderland,Liam Bridcutt,-,False,False,958430
2015/2016,Manchester United,Tottenham,Sergio Romero,7.32,True,True,958431
2015/2016,Manchester United,Tottenham,Matteo Darmian,7.14,True,True,958431
2015/2016,Manchester United,Tottenham,Daley Blind,7.10,True,True,958431
2015/2016,Manchester United,Tottenham,Chris Smalling,7.72,True,True,958431
2015/2016,Manchester United,Tottenham,Luke Shaw,7.12,True,True,958431
2015/2016,Manchester United,Tottenham,Morgan Schneiderlin,7.15,True,True,958431
2015/2016,Manchester United,Tottenham,Michael Carrick,6.97,True,True,958431
2015/2016,Manchester United,Tottenham,Juan Mata,6.75,True,True,958431
2015/2016,Manchester United,Tottenham,Memphis Depay,6.37,True,True,958431
2015/2016,Manchester United,Tottenham,Ashley Young,6.90,True,True,958431
2015/2016,Manchester United,Tottenham,Wayne Rooney,6.76,True,True,958431
2015/2016,Manchester United,Tottenham,Antonio Valencia,6.15,False,True,958431
2015/2016,Manchester United,Tottenham,Bastian Schweinsteiger,6.10,False,True,958431
2015/2016,Manchester United,Tottenham,Ander Herrera,6.12,False,True,958431
2015/2016,Manchester United,Tottenham,Andreas Pereira,-,False,True,958431
2015/2016,Manchester United,Tottenham,Chicharito,-,False,True,958431
2015/2016,Manchester United,Tottenham,Sam Johnstone,-,False,True,958431
2015/2016,Manchester United,Tottenham,Patrick McNair,-,False,True,958431
2015/2016,Manchester United,Tottenham,Michel Vorm,6.18,True,False,958431
2015/2016,Manchester United,Tottenham,Kyle Walker,7.34,True,False,958431
2015/2016,Manchester United,Tottenham,Jan Vertonghen,6.50,True,False,958431
2015/2016,Manchester United,Tottenham,Toby Alderweireld,7.78,True,False,958431
2015/2016,Manchester United,Tottenham,Ben Davies,6.66,True,False,958431
2015/2016,Manchester United,Tottenham,Nabil Bentaleb,6.12,True,False,958431
2015/2016,Manchester United,Tottenham,Eric Dier,6.38,True,False,958431
2015/2016,Manchester United,Tottenham,Mousa Dembélé,6.67,True,False,958431
2015/2016,Manchester United,Tottenham,Christian Eriksen,6.95,True,False,958431
2015/2016,Manchester United,Tottenham,Nacer Chadli,6.16,True,False,958431
2015/2016,Manchester United,Tottenham,Harry Kane,6.76,True,False,958431
2015/2016,Manchester United,Tottenham,Erik Lamela,6.40,False,False,958431
2015/2016,Manchester United,Tottenham,Ryan Mason,6.30,False,False,958431
2015/2016,Manchester United,Tottenham,Dele Alli,6.30,False,False,958431
2015/2016,Manchester United,Tottenham,Kevin Wimmer,-,False,False,958431
2015/2016,Manchester United,Tottenham,Hugo Lloris,-,False,False,958431
2015/2016,Manchester United,Tottenham,Tom Carroll,-,False,False,958431
2015/2016,Manchester United,Tottenham,Kieran Trippier,-,False,False,958431
2015/2016,Norwich,Crystal Palace,John Ruddy,6.63,True,True,958433
2015/2016,Norwich,Crystal Palace,Steven Whittaker,6.62,True,True,958433
2015/2016,Norwich,Crystal Palace,Sebastien Bassong,6.56,True,True,958433
2015/2016,Norwich,Crystal Palace,Russell Martin,6.40,True,True,958433
2015/2016,Norwich,Crystal Palace,Robert Brady,6.62,True,True,958433
2015/2016,Norwich,Crystal Palace,Alexander Tettey,5.98,True,True,958433
2015/2016,Norwich,Crystal Palace,Jonny Howson,6.63,True,True,958433
2015/2016,Norwich,Crystal Palace,Wes Hoolahan,6.73,True,True,958433
2015/2016,Norwich,Crystal Palace,Graham Dorrans,6.23,True,True,958433
2015/2016,Norwich,Crystal Palace,Bradley Johnson,6.17,True,True,958433
2015/2016,Norwich,Crystal Palace,Lewis Grabban,6.12,True,True,958433
2015/2016,Norwich,Crystal Palace,Nathan Redmond,7.06,False,True,958433
2015/2016,Norwich,Crystal Palace,Cameron Jerome,6.04,False,True,958433
2015/2016,Norwich,Crystal Palace,Gary Hooper,5.91,False,True,958433
2015/2016,Norwich,Crystal Palace,Andre Wisdom,-,False,True,958433
2015/2016,Norwich,Crystal Palace,Gary O'Neil,-,False,True,958433
2015/2016,Norwich,Crystal Palace,Ryan Bennett,-,False,True,958433
2015/2016,Norwich,Crystal Palace,Declan Rudd,-,False,True,958433
2015/2016,Norwich,Crystal Palace,Alex McCarthy,6.56,True,False,958433
2015/2016,Norwich,Crystal Palace,Joel Ward,7.28,True,False,958433
2015/2016,Norwich,Crystal Palace,Damien Delaney,7.18,True,False,958433
2015/2016,Norwich,Crystal Palace,Scott Dann,7.55,True,False,958433
2015/2016,Norwich,Crystal Palace,Pape Souaré,7.77,True,False,958433
2015/2016,Norwich,Crystal Palace,Wilfried Zaha,7.55,True,False,958433
2015/2016,Norwich,Crystal Palace,Yohan Cabaye,8.28,True,False,958433
2015/2016,Norwich,Crystal Palace,James McArthur,7.91,True,False,958433
2015/2016,Norwich,Crystal Palace,Jason Puncheon,7.57,True,False,958433
2015/2016,Norwich,Crystal Palace,Jordon Mutch,7.16,True,False,958433
2015/2016,Norwich,Crystal Palace,Glenn Murray,6.41,True,False,958433
2015/2016,Norwich,Crystal Palace,Mile Jedinak,6.16,False,False,958433
2015/2016,Norwich,Crystal Palace,Yannick Bolasie,6.23,False,False,958433
2015/2016,Norwich,Crystal Palace,Connor Wickham,6.11,False,False,958433
2015/2016,Norwich,Crystal Palace,Dwight Gayle,-,False,False,958433
2015/2016,Norwich,Crystal Palace,Martin Kelly,-,False,False,958433
2015/2016,Norwich,Crystal Palace,Patrick Bamford,-,False,False,958433
2015/2016,Norwich,Crystal Palace,Wayne Hennessey,-,False,False,958433
2015/2016,Arsenal,West Ham,Petr Cech,5.04,True,True,958426
2015/2016,Arsenal,West Ham,Mathieu Debuchy,6.24,True,True,958426
2015/2016,Arsenal,West Ham,Laurent Koscielny,7.18,True,True,958426
2015/2016,Arsenal,West Ham,Per Mertesacker,6.96,True,True,958426
2015/2016,Arsenal,West Ham,Nacho Monreal,6.75,True,True,958426
2015/2016,Arsenal,West Ham,Francis Coquelin,6.35,True,True,958426
2015/2016,Arsenal,West Ham,Aaron Ramsey,6.96,True,True,958426
2015/2016,Arsenal,West Ham,Alex Oxlade-Chamberlain,7.43,True,True,958426
2015/2016,Arsenal,West Ham,Mesut Özil,6.67,True,True,958426
2015/2016,Arsenal,West Ham,Santi Cazorla,7.57,True,True,958426
2015/2016,Arsenal,West Ham,Olivier Giroud,6.78,True,True,958426
2015/2016,Arsenal,West Ham,Alexis Sánchez,6.42,False,True,958426
2015/2016,Arsenal,West Ham,Theo Walcott,6.05,False,True,958426
2015/2016,Arsenal,West Ham,Gabriel Paulista,-,False,True,958426
2015/2016,Arsenal,West Ham,David Ospina,-,False,True,958426
2015/2016,Arsenal,West Ham,Mikel Arteta,-,False,True,958426
2015/2016,Arsenal,West Ham,Calum Chambers,-,False,True,958426
2015/2016,Arsenal,West Ham,Kieran Gibbs,-,False,True,958426
2015/2016,Arsenal,West Ham,Adrián,8.78,True,False,958426
2015/2016,Arsenal,West Ham,James Tomkins,7.49,True,False,958426
2015/2016,Arsenal,West Ham,Angelo Ogbonna,7.33,True,False,958426
2015/2016,Arsenal,West Ham,Winston Reid,7.14,True,False,958426
2015/2016,Arsenal,West Ham,Aaron Cresswell,7.13,True,False,958426
2015/2016,Arsenal,West Ham,Cheikhou Kouyaté,7.69,True,False,958426
2015/2016,Arsenal,West Ham,Reece Oxford,7.29,True,False,958426
2015/2016,Arsenal,West Ham,Mark Noble,7.06,True,False,958426
2015/2016,Arsenal,West Ham,Mauro Zárate,8.15,True,False,958426
2015/2016,Arsenal,West Ham,Diafra Sakho,7.35,True,False,958426
2015/2016,Arsenal,West Ham,Dimitri Payet,7.70,True,False,958426
2015/2016,Arsenal,West Ham,Modibo Maiga,6.29,False,False,958426
2015/2016,Arsenal,West Ham,Kevin Nolan,6.40,False,False,958426
2015/2016,Arsenal,West Ham,Matthew Jarvis,6.21,False,False,958426
2015/2016,Arsenal,West Ham,Manuel Lanzini,-,False,False,958426
2015/2016,Arsenal,West Ham,Darren Randolph,-,False,False,958426
2015/2016,Arsenal,West Ham,Diego Poyet,-,False,False,958426
2015/2016,Arsenal,West Ham,James Collins,-,False,False,958426
2015/2016,Newcastle,Southampton,Tim Krul,6.38,True,True,958432
2015/2016,Newcastle,Southampton,Daryl Janmaat,6.66,True,True,958432
2015/2016,Newcastle,Southampton,Fabricio Coloccini,6.72,True,True,958432
2015/2016,Newcastle,Southampton,Chancel Mbemba,7.26,True,True,958432
2015/2016,Newcastle,Southampton,Massadio Haïdara,7.04,True,True,958432
2015/2016,Newcastle,Southampton,Vurnon Anita,6.27,True,True,958432
2015/2016,Newcastle,Southampton,Jack Colback,6.97,True,True,958432
2015/2016,Newcastle,Southampton,Moussa Sissoko,6.95,True,True,958432
2015/2016,Newcastle,Southampton,Georginio Wijnaldum,7.27,True,True,958432
2015/2016,Newcastle,Southampton,Gabriel Obertan,7.23,True,True,958432
2015/2016,Newcastle,Southampton,Papiss Cissé,7.56,True,True,958432
2015/2016,Newcastle,Southampton,Siem de Jong,5.99,False,True,958432
2015/2016,Newcastle,Southampton,Aleksandar Mitrovic,6.03,False,True,958432
2015/2016,Newcastle,Southampton,Cheick Tioté,6.04,False,True,958432
2015/2016,Newcastle,Southampton,Rolando Aarons,-,False,True,958432
2015/2016,Newcastle,Southampton,Ayoze Pérez,-,False,True,958432
2015/2016,Newcastle,Southampton,Steven Taylor,-,False,True,958432
2015/2016,Newcastle,Southampton,Karl Darlow,-,False,True,958432
2015/2016,Newcastle,Southampton,Maarten Stekelenburg,6.34,True,False,958432
2015/2016,Newcastle,Southampton,Cédric Soares,7.98,True,False,958432
2015/2016,Newcastle,Southampton,Maya Yoshida,7.00,True,False,958432
2015/2016,Newcastle,Southampton,José Fonte,6.98,True,False,958432
2015/2016,Newcastle,Southampton,Matt Targett,6.66,True,False,958432
2015/2016,Newcastle,Southampton,Victor Wanyama,6.43,True,False,958432
2015/2016,Newcastle,Southampton,Steven Davis,7.51,True,False,958432
2015/2016,Newcastle,Southampton,Dusan Tadic,8.21,True,False,958432
2015/2016,Newcastle,Southampton,Sadio Mané,6.82,True,False,958432
2015/2016,Newcastle,Southampton,Jay Rodríguez,6.48,True,False,958432
2015/2016,Newcastle,Southampton,Graziano Pellè,7.83,True,False,958432
2015/2016,Newcastle,Southampton,Shane Long,7.09,False,False,958432
2015/2016,Newcastle,Southampton,Cuco Martina,6.50,False,False,958432
2015/2016,Newcastle,Southampton,Paulo Gazzaniga,-,False,False,958432
2015/2016,Newcastle,Southampton,Steven Caulker,-,False,False,958432
2015/2016,Newcastle,Southampton,Juanmi,-,False,False,958432
2015/2016,Newcastle,Southampton,James Ward-Prowse,-,False,False,958432
2015/2016,Newcastle,Southampton,Harrison Reed,-,False,False,958432
2015/2016,Stoke,Liverpool,Jack Butland,6.52,True,True,958434
2015/2016,Stoke,Liverpool,Glen Johnson,7.03,True,True,958434
2015/2016,Stoke,Liverpool,Marc Muniesa,6.81,True,True,958434
2015/2016,Stoke,Liverpool,Geoff Cameron,6.81,True,True,958434
2015/2016,Stoke,Liverpool,Erik Pieters,6.98,True,True,958434
2015/2016,Stoke,Liverpool,Glenn Whelan,6.61,True,True,958434
2015/2016,Stoke,Liverpool,Marco van Ginkel,6.39,True,True,958434
2015/2016,Stoke,Liverpool,Jonathan Walters,6.52,True,True,958434
2015/2016,Stoke,Liverpool,Charlie Adam,6.34,True,True,958434
2015/2016,Stoke,Liverpool,Ibrahim Afellay,6.01,True,True,958434
2015/2016,Stoke,Liverpool,Mame Diouf,6.07,True,True,958434
2015/2016,Stoke,Liverpool,Philipp Wollscheid,6.44,False,True,958434
2015/2016,Stoke,Liverpool,Peter Odemwingie,6.09,False,True,958434
2015/2016,Stoke,Liverpool,Steve Sidwell,6.38,False,True,958434
2015/2016,Stoke,Liverpool,Shay Given,-,False,True,958434
2015/2016,Stoke,Liverpool,Stephen Ireland,-,False,True,958434
2015/2016,Stoke,Liverpool,Joselu,-,False,True,958434
2015/2016,Stoke,Liverpool,Peter Crouch,-,False,True,958434
2015/2016,Stoke,Liverpool,Simon Mignolet,6.97,True,False,958434
2015/2016,Stoke,Liverpool,Nathaniel Clyne,7.37,True,False,958434
2015/2016,Stoke,Liverpool,Dejan Lovren,7.86,True,False,958434
2015/2016,Stoke,Liverpool,Martin Skrtel,7.46,True,False,958434
2015/2016,Stoke,Liverpool,Joe Gomez,7.40,True,False,958434
2015/2016,Stoke,Liverpool,James Milner,7.11,True,False,958434
2015/2016,Stoke,Liverpool,Jordan Henderson,6.99,True,False,958434
2015/2016,Stoke,Liverpool,Jordon Ibe,6.24,True,False,958434
2015/2016,Stoke,Liverpool,Philippe Coutinho,7.86,True,False,958434
2015/2016,Stoke,Liverpool,Adam Lallana,6.59,True,False,958434
2015/2016,Stoke,Liverpool,Christian Benteke,6.69,True,False,958434
2015/2016,Stoke,Liverpool,Roberto Firmino,6.25,False,False,958434
2015/2016,Stoke,Liverpool,Emre Can,6.39,False,False,958434
2015/2016,Stoke,Liverpool,Divock Origi,-,False,False,958434
2015/2016,Stoke,Liverpool,Ádám Bogdán,-,False,False,958434
2015/2016,Stoke,Liverpool,Alberto Moreno,-,False,False,958434
2015/2016,Stoke,Liverpool,Danny Ings,-,False,False,958434
2015/2016,Stoke,Liverpool,Kolo Touré,-,False,False,958434
2015/2016,West Bromwich,Manchester City,Boaz Myhill,6.74,True,True,958435
2015/2016,West Bromwich,Manchester City,James Chester,6.00,True,True,958435
2015/2016,West Bromwich,Manchester City,Craig Dawson,6.84,True,True,958435
2015/2016,West Bromwich,Manchester City,Joleon Lescott,6.66,True,True,958435
2015/2016,West Bromwich,Manchester City,Chris Brunt,6.16,True,True,958435
2015/2016,West Bromwich,Manchester City,Craig Gardner,6.02,True,True,958435
2015/2016,West Bromwich,Manchester City,James Morrison,6.66,True,True,958435
2015/2016,West Bromwich,Manchester City,Darren Fletcher,6.10,True,True,958435
2015/2016,West Bromwich,Manchester City,James McClean,6.03,True,True,958435
2015/2016,West Bromwich,Manchester City,Saido Berahino,5.99,True,True,958435
2015/2016,West Bromwich,Manchester City,Rickie Lambert,6.10,True,True,958435
2015/2016,West Bromwich,Manchester City,Claudio Yacob,6.38,False,True,958435
2015/2016,West Bromwich,Manchester City,Victor Anichebe,6.37,False,True,958435
2015/2016,West Bromwich,Manchester City,Callum McManaman,6.24,False,True,958435
2015/2016,West Bromwich,Manchester City,Stéphane Sessegnon,-,False,True,958435
2015/2016,West Bromwich,Manchester City,Brown Ideye,-,False,True,958435
2015/2016,West Bromwich,Manchester City,Jonas Olsson,-,False,True,958435
2015/2016,West Bromwich,Manchester City,Jack Rose,-,False,True,958435
2015/2016,West Bromwich,Manchester City,Joe Hart,7.33,True,False,958435
2015/2016,West Bromwich,Manchester City,Bacary Sagna,7.37,True,False,958435
2015/2016,West Bromwich,Manchester City,Vincent Kompany,7.83,True,False,958435
2015/2016,West Bromwich,Manchester City,Eliaquim Mangala,7.75,True,False,958435
2015/2016,West Bromwich,Manchester City,Aleksandar Kolarov,8.23,True,False,958435
2015/2016,West Bromwich,Manchester City,Fernandinho,7.34,True,False,958435
2015/2016,West Bromwich,Manchester City,Yaya Touré,8.08,True,False,958435
2015/2016,West Bromwich,Manchester City,Jesús Navas,7.18,True,False,958435
2015/2016,West Bromwich,Manchester City,David Silva,9.14,True,False,958435
2015/2016,West Bromwich,Manchester City,Raheem Sterling,7.12,True,False,958435
2015/2016,West Bromwich,Manchester City,Wilfried Bony,7.30,True,False,958435
2015/2016,West Bromwich,Manchester City,Sergio Agüero,6.11,False,False,958435
2015/2016,West Bromwich,Manchester City,Martín Demichelis,6.17,False,False,958435
2015/2016,West Bromwich,Manchester City,Samir Nasri,6.10,False,False,958435
2015/2016,West Bromwich,Manchester City,Willy Caballero,-,False,False,958435
2015/2016,West Bromwich,Manchester City,Pablo Zabaleta,-,False,False,958435
2015/2016,West Bromwich,Manchester City,Jason Denayer,-,False,False,958435
2015/2016,West Bromwich,Manchester City,Kelechi Iheanacho,-,False,False,958435
2015/2016,Aston Villa,Manchester United,Bradley Guzan,6.36,True,True,958472
2015/2016,Aston Villa,Manchester United,Leandro Bacuna,6.92,True,True,958472
2015/2016,Aston Villa,Manchester United,Ciaran Clark,6.42,True,True,958472
2015/2016,Aston Villa,Manchester United,Micah Richards,7.00,True,True,958472
2015/2016,Aston Villa,Manchester United,Jordan Amavi,7.74,True,True,958472
2015/2016,Aston Villa,Manchester United,Jordan Veretout,5.94,True,True,958472
2015/2016,Aston Villa,Manchester United,Idrissa Gueye,6.99,True,True,958472
2015/2016,Aston Villa,Manchester United,Ashley Westwood,6.81,True,True,958472
2015/2016,Aston Villa,Manchester United,Jordan Ayew,6.16,True,True,958472
2015/2016,Aston Villa,Manchester United,Gabriel Agbonlahor,5.97,True,True,958472
2015/2016,Aston Villa,Manchester United,Scott Sinclair,6.44,True,True,958472
2015/2016,Aston Villa,Manchester United,Rudy Gestede,6.18,False,True,958472
2015/2016,Aston Villa,Manchester United,Carlos Sánchez,6.26,False,True,958472
2015/2016,Aston Villa,Manchester United,Libor Kozák,-,False,True,958472
2015/2016,Aston Villa,Manchester United,Nathan Baker,-,False,True,958472
2015/2016,Aston Villa,Manchester United,Mark Bunn,-,False,True,958472
2015/2016,Aston Villa,Manchester United,Kieran Richardson,-,False,True,958472
2015/2016,Aston Villa,Manchester United,Alan Hutton,-,False,True,958472
